Entity,Code,Year,Coal consumption - TWh
Western Africa (EI),,1997,0.63739026
Western Africa (EI),,1998,0.681393
Western Africa (EI),,1999,0.6713197
Western Africa (EI),,2000,0.6269936
Western Africa (EI),,2001,0.54899555
Western Africa (EI),,2002,0.8517994
Western Africa (EI),,2003,0.7273383
Western Africa (EI),,2004,1.599512
Western Africa (EI),,2005,1.7272928
Western Africa (EI),,2006,1.8865722
Western Africa (EI),,2007,2.1940749
Western Africa (EI),,2008,2.311539
Western Africa (EI),,2009,2.6731575
Western Africa (EI),,2010,4.674129
Western Africa (EI),,2011,5.422441
Western Africa (EI),,2012,5.050685
Western Africa (EI),,2013,4.921206
Western Africa (EI),,2014,7.4429173
Western Africa (EI),,2015,9.629521
Western Africa (EI),,2016,14.485623
Western Africa (EI),,2017,14.53814
Western Africa (EI),,2018,13.3645935
Western Africa (EI),,2019,14.380682
Western Africa (EI),,2020,14.988454
Western Africa (EI),,2021,20.827747
Western Africa (EI),,2022,19.14195
Western Africa (EI),,2023,18.071716
World,OWID_WRL,1965,16177.694
World,OWID_WRL,1966,16359.431
World,OWID_WRL,1967,16095.517
World,OWID_WRL,1968,16333.143
World,OWID_WRL,1969,16847
World,OWID_WRL,1970,17087.004
World,OWID_WRL,1971,16986.387
World,OWID_WRL,1972,17168.227
World,OWID_WRL,1973,17683.568
World,OWID_WRL,1974,17696.432
World,OWID_WRL,1975,18045.436
World,OWID_WRL,1976,18699.785
World,OWID_WRL,1977,19267.412
World,OWID_WRL,1978,19467.49
World,OWID_WRL,1979,20370.578
World,OWID_WRL,1980,20877.783
World,OWID_WRL,1981,21158.002
World,OWID_WRL,1982,21395.426
World,OWID_WRL,1983,22050.97
World,OWID_WRL,1984,23008.44
World,OWID_WRL,1985,23996.738
World,OWID_WRL,1986,24263.818
World,OWID_WRL,1987,25228.486
World,OWID_WRL,1988,25983.078
World,OWID_WRL,1989,26231.049
World,OWID_WRL,1990,25916.205
World,OWID_WRL,1991,25667.406
World,OWID_WRL,1992,25567.281
World,OWID_WRL,1993,25689.945
World,OWID_WRL,1994,25791.27
World,OWID_WRL,1995,25975.748
World,OWID_WRL,1996,26592.398
World,OWID_WRL,1997,26547.277
World,OWID_WRL,1998,26380.13
World,OWID_WRL,1999,26492.459
World,OWID_WRL,2000,27441.488
World,OWID_WRL,2001,27864.717
World,OWID_WRL,2002,28967.592
World,OWID_WRL,2003,31511.33
World,OWID_WRL,2004,33689.836
World,OWID_WRL,2005,36190.766
World,OWID_WRL,2006,38073.164
World,OWID_WRL,2007,40233.902
World,OWID_WRL,2008,40786.047
World,OWID_WRL,2009,40189.99
World,OWID_WRL,2010,41988.312
World,OWID_WRL,2011,43940.797
World,OWID_WRL,2012,44060.996
World,OWID_WRL,2013,44709.242
World,OWID_WRL,2014,44893.17
World,OWID_WRL,2015,43680.504
World,OWID_WRL,2016,42736.863
World,OWID_WRL,2017,43193.28
World,OWID_WRL,2018,43852.793
World,OWID_WRL,2019,43597.164
World,OWID_WRL,2020,42296.684
World,OWID_WRL,2021,44600.08
World,OWID_WRL,2022,44869.12
World,OWID_WRL,2023,45564.93
