Entity,Code,Year,Fossil fuels per capita (kWh)
South Africa,ZAF,1984,26938.564
South Africa,ZAF,1985,26594.094
South Africa,ZAF,1986,25859.492
South Africa,ZAF,1987,25586.592
South Africa,ZAF,1988,26827.29
South Africa,ZAF,1989,24724.65
South Africa,ZAF,1990,25144.668
South Africa,ZAF,1991,24209.82
South Africa,ZAF,1992,23909.041
South Africa,ZAF,1993,23615.041
South Africa,ZAF,1994,24004.305
South Africa,ZAF,1995,24641.549
South Africa,ZAF,1996,24680.236
South Africa,ZAF,1997,24798.572
South Africa,ZAF,1998,24011.482
South Africa,ZAF,1999,24685.686
South Africa,ZAF,2000,24430.244
South Africa,ZAF,2001,24452.41
South Africa,ZAF,2002,23487.709
South Africa,ZAF,2003,25328.736
South Africa,ZAF,2004,27414.535
South Africa,ZAF,2005,25767.262
South Africa,ZAF,2006,26044.467
South Africa,ZAF,2007,26424.736
South Africa,ZAF,2008,28061.143
South Africa,ZAF,2009,27612.547
South Africa,ZAF,2010,27482.773
South Africa,ZAF,2011,26724.11
South Africa,ZAF,2012,26054.705
South Africa,ZAF,2013,25752.686
South Africa,ZAF,2014,25554.182
South Africa,ZAF,2015,24462.293
South Africa,ZAF,2016,25177.598
South Africa,ZAF,2017,24839.158
South Africa,ZAF,2018,23676.572
South Africa,ZAF,2019,24407.4
South Africa,ZAF,2020,22622.416
South Africa,ZAF,2021,22345.924
South Africa,ZAF,2022,21312.04
South Africa,ZAF,2023,21067.861
South America,,1965,5575.3184
South America,,1966,5762.016
South America,,1967,5811.388
South America,,1968,6059.5117
South America,,1969,6168.4277
South America,,1970,6233.3403
South America,,1971,6439.746
South America,,1972,6674.4355
South America,,1973,7149.6475
South America,,1974,7420.3286
South America,,1975,7270.4517
South America,,1976,7568.09
South America,,1977,7792.5405
South America,,1978,7957.246
South America,,1979,8285.419
South America,,1980,8255.362
South America,,1981,8011.6157
South America,,1982,7920.5127
South America,,1983,7606.5293
South America,,1984,7523.5806
South America,,1985,7530.864
South America,,1986,7826.8687
South America,,1987,7869.5825
South America,,1988,7958.984
South America,,1989,7912.903
South America,,1990,7710.087
South America,,1991,7684.3354
South America,,1992,7919.578
South America,,1993,7976.446
South America,,1994,8337.097
South America,,1995,8675.533
South America,,1996,8910.146
South America,,1997,9259.079
South America,,1998,9388.139
South America,,1999,9233.348
South America,,2000,9309.354
South America,,2001,9283.672
South America,,2002,9087.858
South America,,2003,8880.761
South America,,2004,9442.063
South America,,2005,9550.36
South America,,2006,9942.486
South America,,2007,10376.443
South America,,2008,10662.033
South America,,2009,10251.521
South America,,2010,10865.475
South America,,2011,11197.894
South America,,2012,11770.637
South America,,2013,12075.1
South America,,2014,12207.15
South America,,2015,11830.438
South America,,2016,11463.834
South America,,2017,11276.598
South America,,2018,10722.007
South America,,2019,10347.982
South America,,2020,9146.151
South America,,2021,10322.353
South America,,2022,10527.232
South America,,2023,10600.557
South Korea,KOR,1986,14612.757
South Korea,KOR,1987,15403.921
South Korea,KOR,1988,17377.71
South Korea,KOR,1989,18340.68
South Korea,KOR,1990,20446.873
South Korea,KOR,1991,23276.723
South Korea,KOR,1992,26622.979
South Korea,KOR,1993,29234.79
South Korea,KOR,1994,31763.111
South Korea,KOR,1995,34317.3
South Korea,KOR,1996,37717.973
South Korea,KOR,1997,41421.023
South Korea,KOR,1998,36302.914
South Korea,KOR,1999,39057.473
South Korea,KOR,2000,41102.605
South Korea,KOR,2001,41971.168
South Korea,KOR,2002,43554.086
South Korea,KOR,2003,44310.902
South Korea,KOR,2004,45363.797
South Korea,KOR,2005,46152.92
South Korea,KOR,2006,46845.67
South Korea,KOR,2007,48681.008
South Korea,KOR,2008,49031.273
South Korea,KOR,2009,49364.5
South Korea,KOR,2010,53661.062
South Korea,KOR,2011,55763.69
South Korea,KOR,2012,56276.027
South Korea,KOR,2013,56433.15
South Korea,KOR,2014,55437.75
South Korea,KOR,2015,55572.844
South Korea,KOR,2016,57171.15
South Korea,KOR,2017,58186.03
South Korea,KOR,2018,59526.273
South Korea,KOR,2019,57737.457
South Korea,KOR,2020,54416.52
South Korea,KOR,2021,57245.63
South Korea,KOR,2022,56717.258
South Korea,KOR,2023,54822.95
Spain,ESP,1969,11868.494
Spain,ESP,1970,13135.114
Spain,ESP,1971,14085.702
Spain,ESP,1972,14805.233
Spain,ESP,1973,16762.924
Spain,ESP,1974,17161.668
Spain,ESP,1975,17840.617
Spain,ESP,1976,19463.383
Spain,ESP,1977,18612.014
Spain,ESP,1978,18388.348
Spain,ESP,1979,19515.031
Spain,ESP,1980,20905.082
Spain,ESP,1981,21209.242
Spain,ESP,1982,20786.004
Spain,ESP,1983,21036.48
Spain,ESP,1984,20068.504
Spain,ESP,1985,19449.035
Spain,ESP,1986,19573.174
Spain,ESP,1987,20067.078
Spain,ESP,1988,19860.305
Spain,ESP,1989,21880.924
Spain,ESP,1990,21543.645
Spain,ESP,1991,22215.705
Spain,ESP,1992,24048.006
Spain,ESP,1993,22529.621
Spain,ESP,1994,23516.85
Spain,ESP,1995,24856.314
Spain,ESP,1996,24613.867
Spain,ESP,1997,26155.87
Spain,ESP,1998,27269.678
Spain,ESP,1999,29436.135
Spain,ESP,2000,30499.564
Spain,ESP,2001,30801.24
Spain,ESP,2002,32200.81
Spain,ESP,2003,32162.299
Spain,ESP,2004,33083.633
Spain,ESP,2005,34149.46
Spain,ESP,2006,33085.37
Spain,ESP,2007,33336.633
Spain,ESP,2008,31101.586
Spain,ESP,2009,27761.945
Spain,ESP,2010,26545.08
Spain,ESP,2011,26589.064
Spain,ESP,2012,25931.064
Spain,ESP,2013,23854.16
Spain,ESP,2014,23446.734
Spain,ESP,2015,24680.283
Spain,ESP,2016,24368.967
Spain,ESP,2017,25699.383
Spain,ESP,2018,25274.375
Spain,ESP,2019,24491.879
Spain,ESP,2020,20081.115
Spain,ESP,2021,21755.889
Spain,ESP,2022,23096.86
Spain,ESP,2023,21871.59
Sri Lanka,LKA,2007,2800.279
Sweden,SWE,1985,36922.555
Sweden,SWE,1986,39456.945
Sweden,SWE,1987,34596.176
Sweden,SWE,1988,32564.922
Sweden,SWE,1989,31218.195
Sweden,SWE,1990,26917.547
Sweden,SWE,1991,26916.178
Sweden,SWE,1992,28504.12
Sweden,SWE,1993,28229.639
Sweden,SWE,1994,29817.113
Sweden,SWE,1995,29573.664
Sweden,SWE,1996,31789.418
Sweden,SWE,1997,29667.664
Sweden,SWE,1998,30120.117
Sweden,SWE,1999,29461.25
Sweden,SWE,2000,27318.088
Sweden,SWE,2001,27713.385
Sweden,SWE,2002,27955.479
Sweden,SWE,2003,27808.918
Sweden,SWE,2004,27577.67
Sweden,SWE,2005,26259.012
Sweden,SWE,2006,26378.953
Sweden,SWE,2007,25502.416
Sweden,SWE,2008,24830.521
Sweden,SWE,2009,22522.238
Sweden,SWE,2010,24389.428
Sweden,SWE,2011,22026.219
Sweden,SWE,2012,20545.314
Sweden,SWE,2013,19967.746
Sweden,SWE,2014,19198.035
Sweden,SWE,2015,18893.19
Sweden,SWE,2016,19236.1
Sweden,SWE,2017,19284.059
Sweden,SWE,2018,17257.7
Sweden,SWE,2019,17344.242
Sweden,SWE,2020,15717.244
Sweden,SWE,2021,16886.092
Sweden,SWE,2022,15088.168
Sweden,SWE,2023,14585.001
Switzerland,CHE,1968,21869.79
Switzerland,CHE,1969,23225.4
Switzerland,CHE,1970,25527.516
Switzerland,CHE,1971,26559.762
Switzerland,CHE,1972,26912.838
Switzerland,CHE,1973,28717.219
Switzerland,CHE,1974,25708.285
Switzerland,CHE,1975,24958.992
Switzerland,CHE,1976,26050.717
Switzerland,CHE,1977,26461.643
Switzerland,CHE,1978,27148.123
Switzerland,CHE,1979,26182.941
Switzerland,CHE,1980,26437.58
Switzerland,CHE,1981,24896.414
Switzerland,CHE,1982,23500.385
Switzerland,CHE,1983,25432.008
Switzerland,CHE,1984,25014.326
Switzerland,CHE,1985,25390.232
Switzerland,CHE,1986,27288.55
Switzerland,CHE,1987,25804.96
Switzerland,CHE,1988,25593.732
Switzerland,CHE,1989,24688.387
Switzerland,CHE,1990,26150.117
Switzerland,CHE,1991,26435.023
Switzerland,CHE,1992,26439.17
Switzerland,CHE,1993,24839.914
Switzerland,CHE,1994,25318.875
Switzerland,CHE,1995,23868.537
Switzerland,CHE,1996,24676.395
Switzerland,CHE,1997,25527.92
Switzerland,CHE,1998,25790.328
Switzerland,CHE,1999,25542.924
Switzerland,CHE,2000,24810.326
Switzerland,CHE,2001,26275.676
Switzerland,CHE,2002,24857.545
Switzerland,CHE,2003,24353.93
Switzerland,CHE,2004,24748.807
Switzerland,CHE,2005,24807.045
Switzerland,CHE,2006,24446.977
Switzerland,CHE,2007,23330.426
Switzerland,CHE,2008,23943.03
Switzerland,CHE,2009,22926.057
Switzerland,CHE,2010,23544.754
Switzerland,CHE,2011,21380.547
Switzerland,CHE,2012,21851.035
Switzerland,CHE,2013,22128.201
Switzerland,CHE,2014,19673.9
Switzerland,CHE,2015,19824.377
Switzerland,CHE,2016,18933.68
Switzerland,CHE,2017,19127.861
Switzerland,CHE,2018,18176.248
Switzerland,CHE,2019,18500.121
Switzerland,CHE,2020,15824.503
Switzerland,CHE,2021,16091.439
Switzerland,CHE,2022,15618.952
Switzerland,CHE,2023,15448.007
Taiwan,TWN,1965,4797.8184
Taiwan,TWN,1966,4994.671
Taiwan,TWN,1967,5351.333
Taiwan,TWN,1968,5821.685
Taiwan,TWN,1969,6150.124
Taiwan,TWN,1970,6632.3843
Taiwan,TWN,1971,8244.867
Taiwan,TWN,1972,8562.163
Taiwan,TWN,1973,9965.174
Taiwan,TWN,1974,9097
Taiwan,TWN,1975,9821.524
Taiwan,TWN,1976,12112.258
Taiwan,TWN,1977,13151.283
Taiwan,TWN,1978,14809.091
Taiwan,TWN,1979,15005.891
Taiwan,TWN,1980,15621.45
Taiwan,TWN,1981,13599.178
Taiwan,TWN,1982,14857.299
Taiwan,TWN,1983,15574.1045
Taiwan,TWN,1984,15424.0625
Taiwan,TWN,1985,15276.677
Taiwan,TWN,1986,17095.674
Taiwan,TWN,1987,17893.3
Taiwan,TWN,1988,20593.254
Taiwan,TWN,1989,22204.045
Taiwan,TWN,1990,22900.342
Taiwan,TWN,1991,24312.338
Taiwan,TWN,1992,25753.162
Taiwan,TWN,1993,27622.275
Taiwan,TWN,1994,29198.158
Taiwan,TWN,1995,31076.719
Taiwan,TWN,1996,32017.73
Taiwan,TWN,1997,34098.508
Taiwan,TWN,1998,35953.19
Taiwan,TWN,1999,37633.953
Taiwan,TWN,2000,40325.88
Taiwan,TWN,2001,41843.715
Taiwan,TWN,2002,43252.918
Taiwan,TWN,2003,45263.582
Taiwan,TWN,2004,47080.05
Taiwan,TWN,2005,47423.656
Taiwan,TWN,2006,48694.668
Taiwan,TWN,2007,50655.145
Taiwan,TWN,2008,48486.555
Taiwan,TWN,2009,46793.55
Taiwan,TWN,2010,50376.938
Taiwan,TWN,2011,49991.87
Taiwan,TWN,2012,49348.504
Taiwan,TWN,2013,50101.9
Taiwan,TWN,2014,51235.64
Taiwan,TWN,2015,51635.855
Taiwan,TWN,2016,52041.86
Taiwan,TWN,2017,52987.24
Taiwan,TWN,2018,52966.363
Taiwan,TWN,2019,50988.605
Taiwan,TWN,2020,49374.58
Taiwan,TWN,2021,52844.99
Taiwan,TWN,2022,50253.844
Taiwan,TWN,2023,47965.766
Thailand,THA,1981,2940.547
Thailand,THA,1982,2903.1123
Thailand,THA,1983,3152.3425
Thailand,THA,1984,3425.8633
Thailand,THA,1985,3545.3657
Thailand,THA,1986,3610.9087
Thailand,THA,1987,4174.9756
Thailand,THA,1988,4662.2783
Thailand,THA,1989,5239.4746
Thailand,THA,1990,6144.0977
Thailand,THA,1991,6720.8057
Thailand,THA,1992,7285.6978
Thailand,THA,1993,8203.82
Thailand,THA,1994,9071.039
Thailand,THA,1995,10014.576
Thailand,THA,1996,11193.377
Thailand,THA,1997,11654.952
Thailand,THA,1998,10672.949
Thailand,THA,1999,11270.758
Thailand,THA,2000,11457.551
Thailand,THA,2001,11973.116
Thailand,THA,2002,12830.951
Thailand,THA,2003,13690.896
Thailand,THA,2004,14803.053
Thailand,THA,2005,15169.883
Thailand,THA,2006,15276.347
Thailand,THA,2007,15662.064
Thailand,THA,2008,15541.313
Thailand,THA,2009,15846.13
Thailand,THA,2010,16784.488
Thailand,THA,2011,17015.62
Thailand,THA,2012,17962.932
Thailand,THA,2013,18130.18
Thailand,THA,2014,18553.486
Thailand,THA,2015,18751.14
Thailand,THA,2016,18963.42
Thailand,THA,2017,19102.438
Thailand,THA,2018,19419.873
Thailand,THA,2019,19266.424
Thailand,THA,2020,17865.682
Thailand,THA,2021,17968.354
Thailand,THA,2022,17914.39
Thailand,THA,2023,17851.133
Trinidad and Tobago,TTO,1971,45042.35
Trinidad and Tobago,TTO,1972,61332.45
Trinidad and Tobago,TTO,1973,60049.047
Trinidad and Tobago,TTO,1974,57084.58
Trinidad and Tobago,TTO,1975,45389.24
Trinidad and Tobago,TTO,1976,50400.58
Trinidad and Tobago,TTO,1977,51749.11
Trinidad and Tobago,TTO,1978,51381.125
Trinidad and Tobago,TTO,1979,44745.46
Trinidad and Tobago,TTO,1980,42441.043
Trinidad and Tobago,TTO,1981,44254.82
Trinidad and Tobago,TTO,1982,51338.73
Trinidad and Tobago,TTO,1983,49489.734
Trinidad and Tobago,TTO,1984,48233.973
Trinidad and Tobago,TTO,1985,49215.2
Trinidad and Tobago,TTO,1986,50451.8
Trinidad and Tobago,TTO,1987,47029.92
Trinidad and Tobago,TTO,1988,51153.727
Trinidad and Tobago,TTO,1989,49862.938
Trinidad and Tobago,TTO,1990,54875.34
Trinidad and Tobago,TTO,1991,54307.57
Trinidad and Tobago,TTO,1992,57059.77
Trinidad and Tobago,TTO,1993,59759.973
Trinidad and Tobago,TTO,1994,62963.777
Trinidad and Tobago,TTO,1995,67949.625
Trinidad and Tobago,TTO,1996,76704.555
Trinidad and Tobago,TTO,1997,76406.71
Trinidad and Tobago,TTO,1998,77298.47
Trinidad and Tobago,TTO,1999,85626.12
Trinidad and Tobago,TTO,2000,86733.23
Trinidad and Tobago,TTO,2001,94790.38
Trinidad and Tobago,TTO,2002,101606.63
Trinidad and Tobago,TTO,2003,114321.695
Trinidad and Tobago,TTO,2004,124670.78
Trinidad and Tobago,TTO,2005,136700.27
Trinidad and Tobago,TTO,2006,157490.6
Trinidad and Tobago,TTO,2007,159803.89
Trinidad and Tobago,TTO,2008,156527.92
Trinidad and Tobago,TTO,2009,154453.97
Trinidad and Tobago,TTO,2010,165574.36
Trinidad and Tobago,TTO,2011,162340.88
Trinidad and Tobago,TTO,2012,157932.36
Trinidad and Tobago,TTO,2013,158643.08
Trinidad and Tobago,TTO,2014,157733.06
Trinidad and Tobago,TTO,2015,151775.27
Trinidad and Tobago,TTO,2016,133227.6
Trinidad and Tobago,TTO,2017,140029.81
Trinidad and Tobago,TTO,2018,128943.375
Trinidad and Tobago,TTO,2019,128415.695
Trinidad and Tobago,TTO,2020,111535.59
Trinidad and Tobago,TTO,2021,113463.48
Trinidad and Tobago,TTO,2022,113021.11
Trinidad and Tobago,TTO,2023,106736.19
Turkey,TUR,1982,6241.3604
Turkey,TUR,1983,6510.6406
Turkey,TUR,1984,6609.0444
Turkey,TUR,1985,7126.671
Turkey,TUR,1986,7675.0728
Turkey,TUR,1987,8280.493
Turkey,TUR,1988,8447.238
Turkey,TUR,1989,8711.86
Turkey,TUR,1990,9068.37
Turkey,TUR,1991,9141.189
Turkey,TUR,1992,9304.764
Turkey,TUR,1993,9676.69
Turkey,TUR,1994,9323.78
Turkey,TUR,1995,10185.549
Turkey,TUR,1996,10849.47
Turkey,TUR,1997,11282.659
Turkey,TUR,1998,11323.313
Turkey,TUR,1999,11168.089
Turkey,TUR,2000,12031.617
Turkey,TUR,2001,10955.71
Turkey,TUR,2002,11517.446
Turkey,TUR,2003,12057.92
Turkey,TUR,2004,12397.678
Turkey,TUR,2005,12841.919
Turkey,TUR,2006,14053.337
Turkey,TUR,2007,15190.727
Turkey,TUR,2008,15139.255
Turkey,TUR,2009,15037.491
Turkey,TUR,2010,15006.258
Turkey,TUR,2011,15861.218
Turkey,TUR,2012,16488.352
Turkey,TUR,2013,15917.588
Turkey,TUR,2014,16769.66
Turkey,TUR,2015,17104.154
Turkey,TUR,2016,17602.41
Turkey,TUR,2017,18922.82
Turkey,TUR,2018,18439.082
Turkey,TUR,2019,17940.11
Turkey,TUR,2020,17614.97
Turkey,TUR,2021,19310.203
Turkey,TUR,2022,18837.527
Turkey,TUR,2023,18428.986
Turkmenistan,TKM,1985,44071.492
Turkmenistan,TKM,1986,53374.5
Turkmenistan,TKM,1987,51646.754
Turkmenistan,TKM,1988,50600.93
Turkmenistan,TKM,1989,50611.977
Turkmenistan,TKM,1990,43275.992
Turkmenistan,TKM,1991,38259.6
Turkmenistan,TKM,1992,35087.812
Turkmenistan,TKM,1993,31625.996
Turkmenistan,TKM,1994,32804.62
Turkmenistan,TKM,1995,24666.965
Turkmenistan,TKM,1996,36691.812
USSR,OWID_USS,1965,28963.088
USSR,OWID_USS,1966,30381.846
USSR,OWID_USS,1967,31676.912
USSR,OWID_USS,1968,32363.928
USSR,OWID_USS,1969,33451.69
USSR,OWID_USS,1970,34765.7
USSR,OWID_USS,1971,36205.543
USSR,OWID_USS,1972,37769.867
USSR,OWID_USS,1973,39389.547
USSR,OWID_USS,1974,41090.848
USSR,OWID_USS,1975,42798.582
USSR,OWID_USS,1976,43906.105
USSR,OWID_USS,1977,45269.938
USSR,OWID_USS,1978,46624.58
USSR,OWID_USS,1979,47454.695
USSR,OWID_USS,1980,47897.684
USSR,OWID_USS,1981,48415.74
USSR,OWID_USS,1982,49272.875
USSR,OWID_USS,1983,49735.355
USSR,OWID_USS,1984,50670.63
Ukraine,UKR,1985,51018.395
Ukraine,UKR,1986,51691.855
Ukraine,UKR,1987,52326.684
Ukraine,UKR,1988,50917.7
Ukraine,UKR,1989,48808.344
Ukraine,UKR,1990,57132.367
Ukraine,UKR,1991,53156.7
Ukraine,UKR,1992,44375.195
Ukraine,UKR,1993,38087.934
Ukraine,UKR,1994,32331.451
Ukraine,UKR,1995,31730.785
Ukraine,UKR,1996,29096.404
Ukraine,UKR,1997,28071.97
Ukraine,UKR,1998,27029.648
Ukraine,UKR,1999,27042.38
Ukraine,UKR,2000,27263.754
Ukraine,UKR,2001,27115.38
Ukraine,UKR,2002,27234.803
Ukraine,UKR,2003,28116.367
Ukraine,UKR,2004,27744.799
Ukraine,UKR,2005,28267.592
Ukraine,UKR,2006,28788.115
Ukraine,UKR,2007,28870.38
Ukraine,UKR,2008,27928.658
Ukraine,UKR,2009,23426.582
Ukraine,UKR,2010,25222.082
Ukraine,UKR,2011,26471.783
Ukraine,UKR,2012,25876.643
Ukraine,UKR,2013,24504.332
Ukraine,UKR,2014,21053.104
Ukraine,UKR,2015,16836.994
Ukraine,UKR,2016,18217.676
Ukraine,UKR,2017,16285.107
Ukraine,UKR,2018,17159.262
Ukraine,UKR,2019,16177.152
Ukraine,UKR,2020,15506.4375
Ukraine,UKR,2021,15174.978
Ukraine,UKR,2022,11113.416
Ukraine,UKR,2023,11751.5625
United Arab Emirates,ARE,2001,156784.61
United Arab Emirates,ARE,2002,162836.45
United Arab Emirates,ARE,2003,165507.6
United Arab Emirates,ARE,2004,169047.55
United Arab Emirates,ARE,2005,164587.44
United Arab Emirates,ARE,2006,151316.52
United Arab Emirates,ARE,2007,139351.47
United Arab Emirates,ARE,2008,134274.22
United Arab Emirates,ARE,2009,115800.96
United Arab Emirates,ARE,2010,114650.59
United Arab Emirates,ARE,2011,119049.47
United Arab Emirates,ARE,2012,123951.1
United Arab Emirates,ARE,2013,129459.18
United Arab Emirates,ARE,2014,127890.33
United Arab Emirates,ARE,2015,137601.4
United Arab Emirates,ARE,2016,141808.86
United Arab Emirates,ARE,2017,133813.62
United Arab Emirates,ARE,2018,125527.52
United Arab Emirates,ARE,2019,131293.42
United Arab Emirates,ARE,2020,127804.5
United Arab Emirates,ARE,2021,128504.875
United Arab Emirates,ARE,2022,136124.22
United Arab Emirates,ARE,2023,137598.38
United Kingdom,GBR,1965,41668.062
United Kingdom,GBR,1966,41361.805
United Kingdom,GBR,1967,40959.72
United Kingdom,GBR,1968,42163.05
United Kingdom,GBR,1969,43421.81
United Kingdom,GBR,1970,44273.38
United Kingdom,GBR,1971,43233.445
United Kingdom,GBR,1972,43658.24
United Kingdom,GBR,1973,45868.74
United Kingdom,GBR,1974,43136.934
United Kingdom,GBR,1975,40713.414
United Kingdom,GBR,1976,41258.83
United Kingdom,GBR,1977,41918.44
United Kingdom,GBR,1978,42309.723
United Kingdom,GBR,1979,44301.227
United Kingdom,GBR,1980,40201.1
United Kingdom,GBR,1981,38910.438
United Kingdom,GBR,1982,38033.3
United Kingdom,GBR,1983,37863.07
United Kingdom,GBR,1984,37597.664
United Kingdom,GBR,1985,38939.875
United Kingdom,GBR,1986,40113.52
United Kingdom,GBR,1987,40189.42
United Kingdom,GBR,1988,40229.613
United Kingdom,GBR,1989,39789.33
United Kingdom,GBR,1990,40285.816
United Kingdom,GBR,1991,40889.773
United Kingdom,GBR,1992,40141.156
United Kingdom,GBR,1993,39966.97
United Kingdom,GBR,1994,39323.18
United Kingdom,GBR,1995,39356.79
United Kingdom,GBR,1996,41158.355
United Kingdom,GBR,1997,39996.46
United Kingdom,GBR,1998,40095.715
United Kingdom,GBR,1999,39908.41
United Kingdom,GBR,2000,40654.5
United Kingdom,GBR,2001,40760.605
United Kingdom,GBR,2002,39606.87
United Kingdom,GBR,2003,40049.13
United Kingdom,GBR,2004,40439.44
United Kingdom,GBR,2005,40343.555
United Kingdom,GBR,2006,39726.074
United Kingdom,GBR,2007,38688.312
United Kingdom,GBR,2008,37945.004
United Kingdom,GBR,2009,34674.074
United Kingdom,GBR,2010,35444.914
United Kingdom,GBR,2011,32295.865
United Kingdom,GBR,2012,32345.314
United Kingdom,GBR,2013,31518.781
United Kingdom,GBR,2014,29040.625
United Kingdom,GBR,2015,28358.326
United Kingdom,GBR,2016,27577.928
United Kingdom,GBR,2017,26921.26
United Kingdom,GBR,2018,26434.709
United Kingdom,GBR,2019,25478.295
United Kingdom,GBR,2020,21643.957
United Kingdom,GBR,2021,22519.404
United Kingdom,GBR,2022,22270.809
United Kingdom,GBR,2023,21153.193
United States,USA,1965,72734.26
United States,USA,1966,76081.81
United States,USA,1967,77607.55
United States,USA,1968,81524.33
United States,USA,1969,84571.1
United States,USA,1970,86555.445
United States,USA,1971,86824.66
United States,USA,1972,89989.51
United States,USA,1973,92635.48
United States,USA,1974,88539.28
United States,USA,1975,84425.266
United States,USA,1976,88517.016
United States,USA,1977,90070.9
United States,USA,1978,90000.21
United States,USA,1979,90246.46
United States,USA,1980,85528.52
United States,USA,1981,81763.76
United States,USA,1982,76569.86
United States,USA,1983,74998.94
United States,USA,1984,78093.99
United States,USA,1985,76872.52
United States,USA,1986,76362.336
United States,USA,1987,78414.55
United States,USA,1988,81034.8
United States,USA,1989,81630.79
United States,USA,1990,79884.73
United States,USA,1991,78245.7
United States,USA,1992,78725.06
United States,USA,1993,79234.47
United States,USA,1994,79679.06
United States,USA,1995,79699.125
United States,USA,1996,81370.21
United States,USA,1997,81424.66
United States,USA,1998,80856.69
United States,USA,1999,80950.13
United States,USA,2000,82243.28
United States,USA,2001,79694.125
United States,USA,2002,79560.88
United States,USA,2003,79156.01
United States,USA,2004,79948.516
United States,USA,2005,79218.38
United States,USA,2006,77357.71
United States,USA,2007,77887.45
United States,USA,2008,74575.65
United States,USA,2009,69368.12
United States,USA,2010,71261.59
United States,USA,2011,69303.54
United States,USA,2012,66924.47
United States,USA,2013,68010.71
United States,USA,2014,68087.3
United States,USA,2015,66714.31
United States,USA,2016,65453.97
United States,USA,2017,64632.117
United States,USA,2018,66877.98
United States,USA,2019,65650.164
United States,USA,2020,59346.547
United States,USA,2021,62819.816
United States,USA,2022,63494.16
United States,USA,2023,62065.93
Upper-middle-income countries,,1965,8001.704
Upper-middle-income countries,,1966,8315.018
Upper-middle-income countries,,1967,8362.761
Upper-middle-income countries,,1968,8481.258
Upper-middle-income countries,,1969,8865.169
Upper-middle-income countries,,1970,9396.007
Upper-middle-income countries,,1971,9891.812
Upper-middle-income countries,,1972,10273.646
Upper-middle-income countries,,1973,10665.225
Upper-middle-income countries,,1974,10969.211
Upper-middle-income countries,,1975,11470.303
Upper-middle-income countries,,1976,11780.929
Upper-middle-income countries,,1977,12242.559
Upper-middle-income countries,,1978,12750.856
Upper-middle-income countries,,1979,12988.938
Upper-middle-income countries,,1980,13064.931
Upper-middle-income countries,,1981,13044.727
Upper-middle-income countries,,1982,13243.096
Upper-middle-income countries,,1983,13364.471
Upper-middle-income countries,,1984,13700.638
Upper-middle-income countries,,1985,11877.418
Upper-middle-income countries,,1986,12100.898
Upper-middle-income countries,,1987,12427.304
Upper-middle-income countries,,1988,12694.724
Upper-middle-income countries,,1989,12765.386
Upper-middle-income countries,,1990,12651.888
Upper-middle-income countries,,1991,12620.369
Upper-middle-income countries,,1992,12599.632
Upper-middle-income countries,,1993,12475.26
Upper-middle-income countries,,1994,12361.368
Upper-middle-income countries,,1995,12239.158
Upper-middle-income countries,,1996,12432.915
Upper-middle-income countries,,1997,12330.61
Upper-middle-income countries,,1998,12187.686
Upper-middle-income countries,,1999,12286.124
Upper-middle-income countries,,2000,12602.402
Upper-middle-income countries,,2001,12867.244
Upper-middle-income countries,,2002,13300.087
Upper-middle-income countries,,2003,14440.409
Upper-middle-income countries,,2004,15740.931
Upper-middle-income countries,,2005,16823.12
Upper-middle-income countries,,2006,17855.861
Upper-middle-income countries,,2007,18779.773
Upper-middle-income countries,,2008,19061.97
Upper-middle-income countries,,2009,19167.416
Upper-middle-income countries,,2010,20061.303
Upper-middle-income countries,,2011,21205.951
Upper-middle-income countries,,2012,21626.318
Upper-middle-income countries,,2013,21796.402
Upper-middle-income countries,,2014,21861.59
Upper-middle-income countries,,2015,21591.842
Upper-middle-income countries,,2016,21448.092
Upper-middle-income countries,,2017,21804.627
Upper-middle-income countries,,2018,22243.453
Upper-middle-income countries,,2019,22581.264
Upper-middle-income countries,,2020,22212.812
Upper-middle-income countries,,2021,23233.037
Upper-middle-income countries,,2022,23663.436
Upper-middle-income countries,,2023,24585.86
Uzbekistan,UZB,1985,24912.52
Uzbekistan,UZB,1986,23905.016
Uzbekistan,UZB,1987,23933.232
Uzbekistan,UZB,1988,23398.496
Uzbekistan,UZB,1989,23888.832
Uzbekistan,UZB,1990,24297.574
Uzbekistan,UZB,1991,23457.049
Uzbekistan,UZB,1992,21631.824
Uzbekistan,UZB,1993,21931.184
Uzbekistan,UZB,1994,21247.64
Uzbekistan,UZB,1995,21221.49
Uzbekistan,UZB,1996,21428.59
Uzbekistan,UZB,1997,20978.965
Uzbekistan,UZB,1998,20659.777
Uzbekistan,UZB,1999,22938.045
Uzbekistan,UZB,2000,23166.186
Uzbekistan,UZB,2001,22911.404
Uzbekistan,UZB,2002,23186.879
Uzbekistan,UZB,2003,20551.516
Uzbekistan,UZB,2004,20474.047
Uzbekistan,UZB,2005,20395.768
Uzbekistan,UZB,2006,18870.902
Uzbekistan,UZB,2007,19733.78
Uzbekistan,UZB,2008,18446.648
Uzbekistan,UZB,2009,17974.238
Uzbekistan,UZB,2010,17595.076
Uzbekistan,UZB,2011,18386.725
Uzbekistan,UZB,2012,17794.03
Uzbekistan,UZB,2013,17592.066
Uzbekistan,UZB,2014,18086.72
Uzbekistan,UZB,2015,16882.309
Uzbekistan,UZB,2016,16024.277
Uzbekistan,UZB,2017,16087.056
