Entity,Code,Year,Coal (% equivalent primary energy)
Lower-middle-income countries,,1991,28.272633
Lower-middle-income countries,,1992,29.764124
Lower-middle-income countries,,1993,30.198149
Lower-middle-income countries,,1994,28.944242
Lower-middle-income countries,,1995,28.940422
Lower-middle-income countries,,1996,27.231667
Lower-middle-income countries,,1997,27.5976
Lower-middle-income countries,,1998,27.641264
Lower-middle-income countries,,1999,26.329056
Lower-middle-income countries,,2000,27.082169
Lower-middle-income countries,,2001,26.716877
Lower-middle-income countries,,2002,26.786026
Lower-middle-income countries,,2003,27.246592
Lower-middle-income countries,,2004,26.841015
Lower-middle-income countries,,2005,27.769753
Lower-middle-income countries,,2006,27.444893
Lower-middle-income countries,,2007,28.100676
Lower-middle-income countries,,2008,29.39241
Lower-middle-income countries,,2009,29.662981
Lower-middle-income countries,,2010,29.571941
Lower-middle-income countries,,2011,29.634813
Lower-middle-income countries,,2012,30.841293
Lower-middle-income countries,,2013,31.535929
Lower-middle-income countries,,2014,32.77443
Lower-middle-income countries,,2015,32.78968
Lower-middle-income countries,,2016,33.128723
Lower-middle-income countries,,2017,32.072823
Lower-middle-income countries,,2018,33.12716
Lower-middle-income countries,,2019,33.144062
Lower-middle-income countries,,2020,32.89069
Lower-middle-income countries,,2021,34.34777
Lower-middle-income countries,,2022,33.763428
Lower-middle-income countries,,2023,35.714046
Luxembourg,LUX,1965,75.868645
Luxembourg,LUX,1966,71.49202
Luxembourg,LUX,1967,68.01755
Luxembourg,LUX,1968,67.40788
Luxembourg,LUX,1969,66.540825
Luxembourg,LUX,1970,65.70731
Luxembourg,LUX,1971,62.97946
Luxembourg,LUX,1972,60.10736
Luxembourg,LUX,1973,56.182343
Luxembourg,LUX,1974,58.979588
Luxembourg,LUX,1975,53.99037
Luxembourg,LUX,1976,49.922665
Luxembourg,LUX,1977,46.099766
Luxembourg,LUX,1978,46.848022
Luxembourg,LUX,1979,50.612514
Luxembourg,LUX,1980,54.46468
Luxembourg,LUX,1981,51.217495
Luxembourg,LUX,1982,50.341457
Luxembourg,LUX,1983,49.417244
Luxembourg,LUX,1984,52.217335
Luxembourg,LUX,1985,50.474052
Luxembourg,LUX,1986,45.88387
Luxembourg,LUX,1987,34.978012
Luxembourg,LUX,1988,34.804142
Luxembourg,LUX,1989,37.535805
Luxembourg,LUX,1990,34.447433
Luxembourg,LUX,1991,30.487118
Luxembourg,LUX,1992,28.637287
Luxembourg,LUX,1993,29.206259
Luxembourg,LUX,1994,26.190413
Luxembourg,LUX,1995,16.933697
Luxembourg,LUX,1996,15.51587
Luxembourg,LUX,1997,10.057507
Luxembourg,LUX,1998,3.4656172
Luxembourg,LUX,1999,3.3162181
Luxembourg,LUX,2000,3.4292128
Luxembourg,LUX,2001,3.4539917
Luxembourg,LUX,2002,1.966702
Luxembourg,LUX,2003,1.4402668
Luxembourg,LUX,2004,1.7856102
Luxembourg,LUX,2005,1.7172923
Luxembourg,LUX,2006,2.0860124
Luxembourg,LUX,2007,1.8190126
Luxembourg,LUX,2008,1.7505503
Luxembourg,LUX,2009,1.6347942
Luxembourg,LUX,2010,1.554821
Luxembourg,LUX,2011,1.3911849
Luxembourg,LUX,2012,1.3023834
Luxembourg,LUX,2013,1.2191905
Luxembourg,LUX,2014,1.4025068
Luxembourg,LUX,2015,1.3278929
Luxembourg,LUX,2016,1.3950225
Luxembourg,LUX,2017,1.2353971
Luxembourg,LUX,2018,1.0460025
Luxembourg,LUX,2019,1.1253653
Luxembourg,LUX,2020,1.1027918
Luxembourg,LUX,2021,1.0610518
Luxembourg,LUX,2022,1.2322569
Luxembourg,LUX,2023,1.0373664
Malaysia,MYS,1970,0.42039594
Malaysia,MYS,1971,0.9644186
Malaysia,MYS,1972,2.1962464
Malaysia,MYS,1973,1.9841963
Malaysia,MYS,1974,1.9571692
Malaysia,MYS,1975,0.17251176
Malaysia,MYS,1976,0.1716608
Malaysia,MYS,1977,0.16142581
Malaysia,MYS,1978,0.2651489
Malaysia,MYS,1979,0.32660413
Malaysia,MYS,1980,0.45927876
Malaysia,MYS,1981,0.82632613
Malaysia,MYS,1982,0.70529705
Malaysia,MYS,1983,1.5967942
Malaysia,MYS,1984,1.6023195
Malaysia,MYS,1985,2.1584177
Malaysia,MYS,1986,1.4610028
Malaysia,MYS,1987,1.9549813
Malaysia,MYS,1988,1.4778891
Malaysia,MYS,1989,6.079291
Malaysia,MYS,1990,6.395017
Malaysia,MYS,1991,6.013895
Malaysia,MYS,1992,5.596887
Malaysia,MYS,1993,4.652083
Malaysia,MYS,1994,4.866328
Malaysia,MYS,1995,4.8743386
Malaysia,MYS,1996,4.387046
Malaysia,MYS,1997,3.65723
Malaysia,MYS,1998,4.0606365
Malaysia,MYS,1999,4.258764
Malaysia,MYS,2000,4.7267895
Malaysia,MYS,2001,5.5175447
Malaysia,MYS,2002,6.421381
Malaysia,MYS,2003,8.651287
Malaysia,MYS,2004,9.98893
Malaysia,MYS,2005,9.587778
Malaysia,MYS,2006,10.051632
Malaysia,MYS,2007,11.423926
Malaysia,MYS,2008,12.190202
Malaysia,MYS,2009,13.671784
Malaysia,MYS,2010,18.407967
Malaysia,MYS,2011,18.087132
Malaysia,MYS,2012,17.775688
Malaysia,MYS,2013,16.113548
Malaysia,MYS,2014,16.260927
Malaysia,MYS,2015,18.150099
Malaysia,MYS,2016,18.582813
Malaysia,MYS,2017,20.312141
Malaysia,MYS,2018,21.407766
Malaysia,MYS,2019,19.72379
Malaysia,MYS,2020,24.079288
Malaysia,MYS,2021,21.364985
Malaysia,MYS,2022,19.759045
Malaysia,MYS,2023,20.440435
Mexico,MEX,1965,2.7349246
Mexico,MEX,1966,2.755122
Mexico,MEX,1967,3.3168416
Mexico,MEX,1968,3.1924355
Mexico,MEX,1969,2.9482398
Mexico,MEX,1970,3.0969093
Mexico,MEX,1971,3.69763
Mexico,MEX,1972,3.6972802
Mexico,MEX,1973,3.6749482
Mexico,MEX,1974,3.6871445
Mexico,MEX,1975,3.965585
Mexico,MEX,1976,2.8593647
Mexico,MEX,1977,3.89858
Mexico,MEX,1978,3.6120973
Mexico,MEX,1979,3.209344
Mexico,MEX,1980,2.983267
Mexico,MEX,1981,2.3849244
Mexico,MEX,1982,2.740661
Mexico,MEX,1983,3.1554039
Mexico,MEX,1984,3.0233302
Mexico,MEX,1985,3.122513
Mexico,MEX,1986,3.5485058
Mexico,MEX,1987,3.3224385
Mexico,MEX,1988,3.1210523
Mexico,MEX,1989,3.2709844
Mexico,MEX,1990,2.974904
Mexico,MEX,1991,2.7955778
Mexico,MEX,1992,2.7730834
Mexico,MEX,1993,3.1249418
Mexico,MEX,1994,3.5720851
Mexico,MEX,1995,4.047599
Mexico,MEX,1996,4.523006
Mexico,MEX,1997,4.4201894
Mexico,MEX,1998,4.341825
Mexico,MEX,1999,4.3547072
Mexico,MEX,2000,4.4993825
Mexico,MEX,2001,4.9817758
Mexico,MEX,2002,8.145409
Mexico,MEX,2003,5.9346046
Mexico,MEX,2004,5.736001
Mexico,MEX,2005,6.6066833
Mexico,MEX,2006,6.9880896
Mexico,MEX,2007,6.3614407
Mexico,MEX,2008,5.458279
Mexico,MEX,2009,5.6558127
Mexico,MEX,2010,6.968806
Mexico,MEX,2011,7.7108808
Mexico,MEX,2012,6.65804
Mexico,MEX,2013,6.608828
Mexico,MEX,2014,6.6323223
Mexico,MEX,2015,6.6948876
Mexico,MEX,2016,6.418453
Mexico,MEX,2017,7.7074757
Mexico,MEX,2018,6.954797
Mexico,MEX,2019,6.710712
Mexico,MEX,2020,3.2563019
Mexico,MEX,2021,2.533497
Mexico,MEX,2022,2.9843574
Mexico,MEX,2023,3.1226797
Middle Africa (EI),,1965,5.567221
Middle Africa (EI),,1966,5.9749827
Middle Africa (EI),,1967,5.747356
Middle Africa (EI),,1968,6.0553803
Middle Africa (EI),,1969,6.20737
Middle Africa (EI),,1970,5.6269794
Middle Africa (EI),,1971,5.1348104
Middle Africa (EI),,1972,4.7163453
Middle Africa (EI),,1973,4.2785726
Middle Africa (EI),,1974,4.0947413
Middle Africa (EI),,1975,4.2171826
Middle Africa (EI),,1976,4.634778
Middle Africa (EI),,1977,4.413447
Middle Africa (EI),,1978,3.7092562
Middle Africa (EI),,1979,3.3083174
Middle Africa (EI),,1980,3.521082
Middle Africa (EI),,1981,3.3764918
Middle Africa (EI),,1982,3.3561754
Middle Africa (EI),,1983,2.9715135
Middle Africa (EI),,1984,3.1837697
Middle Africa (EI),,1985,2.8269567
Middle Africa (EI),,1986,2.9076023
Middle Africa (EI),,1987,2.8873858
Middle Africa (EI),,1988,2.7722201
Middle Africa (EI),,1989,2.7010136
Middle Africa (EI),,1990,2.9415984
Middle Africa (EI),,1991,0.73330474
Middle Africa (EI),,1992,0.7145606
Middle Africa (EI),,1993,0.11855695
Middle Africa (EI),,1994,0.09608763
Middle Africa (EI),,1995,0.7823916
Middle Africa (EI),,1996,0.7974285
Middle Africa (EI),,1997,0.8153064
Middle Africa (EI),,1998,0.89205664
Middle Africa (EI),,1999,0.6101452
Middle Africa (EI),,2000,0.47302935
Middle Africa (EI),,2001,0.33729118
Middle Africa (EI),,2002,0.30564827
Middle Africa (EI),,2003,0.29578334
Middle Africa (EI),,2004,0.65560263
Middle Africa (EI),,2005,0.8060778
Middle Africa (EI),,2006,0.91553104
Middle Africa (EI),,2007,0.9645406
Middle Africa (EI),,2008,0.74735105
Middle Africa (EI),,2009,0.9053979
Middle Africa (EI),,2010,0.83383393
Middle Africa (EI),,2011,0.72574854
Middle Africa (EI),,2012,0.25219423
Middle Africa (EI),,2013,0.14602993
Middle Africa (EI),,2014,0.079449296
Middle Africa (EI),,2015,0.3320652
Middle Africa (EI),,2016,0.32941577
Middle Africa (EI),,2017,1.2539116
Middle Africa (EI),,2018,1.4220301
Middle Africa (EI),,2019,1.1065481
Middle Africa (EI),,2020,1.2548501
Middle Africa (EI),,2021,1.3914889
Middle Africa (EI),,2022,1.5570841
Middle Africa (EI),,2023,2.0598798
Middle East (EI),,1965,0.46952665
Middle East (EI),,1966,0.4945591
Middle East (EI),,1967,0.51552266
Middle East (EI),,1968,0.53686255
Middle East (EI),,1969,0.5590639
Middle East (EI),,1970,0.5763341
Middle East (EI),,1971,0.38130513
Middle East (EI),,1972,0.5454173
Middle East (EI),,1973,0.8358826
Middle East (EI),,1974,0.8533014
Middle East (EI),,1975,1.5817989
Middle East (EI),,1976,1.3833542
Middle East (EI),,1977,1.229296
Middle East (EI),,1978,0.7128489
Middle East (EI),,1979,0.8753878
Middle East (EI),,1980,0.9557433
Middle East (EI),,1981,0.73720247
Middle East (EI),,1982,1.2649986
Middle East (EI),,1983,1.3991224
Middle East (EI),,1984,1.428704
Middle East (EI),,1985,1.4185747
Middle East (EI),,1986,1.4424105
Middle East (EI),,1987,1.4077414
Middle East (EI),,1988,1.3043071
Middle East (EI),,1989,1.2026052
Middle East (EI),,1990,1.198196
Middle East (EI),,1991,1.3459576
Middle East (EI),,1992,1.3881311
Middle East (EI),,1993,1.579644
Middle East (EI),,1994,1.4874682
Middle East (EI),,1995,1.5366309
Middle East (EI),,1996,1.7546012
Middle East (EI),,1997,1.794163
Middle East (EI),,1998,1.8994555
Middle East (EI),,1999,1.8218884
Middle East (EI),,2000,1.8764946
Middle East (EI),,2001,2.0072088
Middle East (EI),,2002,1.99374
Middle East (EI),,2003,2.0011532
Middle East (EI),,2004,1.8719975
Middle East (EI),,2005,1.8150247
Middle East (EI),,2006,1.7064539
Middle East (EI),,2007,1.6558422
Middle East (EI),,2008,1.5061091
Middle East (EI),,2009,1.3767036
Middle East (EI),,2010,1.415572
Middle East (EI),,2011,1.3752869
Middle East (EI),,2012,1.5657818
Middle East (EI),,2013,1.3508296
Middle East (EI),,2014,1.3038962
Middle East (EI),,2015,1.2068213
Middle East (EI),,2016,1.0560783
Middle East (EI),,2017,1.0271451
Middle East (EI),,2018,1.0147431
Middle East (EI),,2019,1.0260652
Middle East (EI),,2020,1.0172378
Middle East (EI),,2021,1.0117003
Middle East (EI),,2022,0.96269387
Middle East (EI),,2023,0.93698007
Morocco,MAR,1965,11.900634
Morocco,MAR,1966,13.858503
Morocco,MAR,1967,13.097401
Morocco,MAR,1968,10.9637575
Morocco,MAR,1969,9.990573
Morocco,MAR,1970,10.939886
Morocco,MAR,1971,10.770353
Morocco,MAR,1972,12.315369
Morocco,MAR,1973,10.984479
Morocco,MAR,1974,10.176443
Morocco,MAR,1975,11.38008
Morocco,MAR,1976,11.3926
Morocco,MAR,1977,9.591946
Morocco,MAR,1978,9.1094675
Morocco,MAR,1979,7.9669013
Morocco,MAR,1980,7.614909
Morocco,MAR,1981,8.340647
Morocco,MAR,1982,9.016812
Morocco,MAR,1983,10.8789625
Morocco,MAR,1984,9.220156
Morocco,MAR,1985,11.789792
Morocco,MAR,1986,15.481377
Morocco,MAR,1987,17.437044
Morocco,MAR,1988,16.284916
Morocco,MAR,1989,16.34157
Morocco,MAR,1990,15.402529
Morocco,MAR,1991,16.569918
Morocco,MAR,1992,13.728409
Morocco,MAR,1993,14.837268
Morocco,MAR,1994,15.00869
Morocco,MAR,1995,18.537287
Morocco,MAR,1996,22.692457
Morocco,MAR,1997,20.79438
Morocco,MAR,1998,24.184258
Morocco,MAR,1999,22.289883
Morocco,MAR,2000,26.584074
Morocco,MAR,2001,31.27777
Morocco,MAR,2002,30.341778
Morocco,MAR,2003,29.176151
Morocco,MAR,2004,28.338545
Morocco,MAR,2005,27.364046
Morocco,MAR,2006,27.262545
Morocco,MAR,2007,23.032804
Morocco,MAR,2008,23.658386
Morocco,MAR,2009,17.90206
Morocco,MAR,2010,16.626993
Morocco,MAR,2011,16.911516
Morocco,MAR,2012,16.87468
Morocco,MAR,2013,16.310871
Morocco,MAR,2014,21.634766
Morocco,MAR,2015,23.40704
Morocco,MAR,2016,22.306555
Morocco,MAR,2017,22.147556
Morocco,MAR,2018,24.767965
Morocco,MAR,2019,29.369
Morocco,MAR,2020,32.914284
Morocco,MAR,2021,31.952248
Morocco,MAR,2022,32.338406
Morocco,MAR,2023,29.86109
Netherlands,NLD,1965,24.895044
Netherlands,NLD,1966,21.175838
Netherlands,NLD,1967,19.257202
Netherlands,NLD,1968,16.315157
Netherlands,NLD,1969,12.445182
Netherlands,NLD,1970,8.083285
Netherlands,NLD,1971,5.788935
Netherlands,NLD,1972,4.262197
Netherlands,NLD,1973,4.0712743
Netherlands,NLD,1974,4.0851808
Netherlands,NLD,1975,3.4095778
Netherlands,NLD,1976,3.900055
Netherlands,NLD,1977,4.160453
Netherlands,NLD,1978,4.6647406
Netherlands,NLD,1979,4.306296
Netherlands,NLD,1980,5.318636
Netherlands,NLD,1981,6.2131414
Netherlands,NLD,1982,7.7764535
Netherlands,NLD,1983,7.992649
Netherlands,NLD,1984,9.301423
Netherlands,NLD,1985,8.9796505
Netherlands,NLD,1986,8.812826
Netherlands,NLD,1987,9.107631
Netherlands,NLD,1988,10.8677435
Netherlands,NLD,1989,10.723949
Netherlands,NLD,1990,11.163148
Netherlands,NLD,1991,10.086718
Netherlands,NLD,1992,9.938409
Netherlands,NLD,1993,9.944037
Netherlands,NLD,1994,10.704188
Netherlands,NLD,1995,10.627196
Netherlands,NLD,1996,9.831773
Netherlands,NLD,1997,9.73341
Netherlands,NLD,1998,9.8580885
Netherlands,NLD,1999,8.748891
Netherlands,NLD,2000,8.966631
Netherlands,NLD,2001,9.192333
Netherlands,NLD,2002,9.2410145
Netherlands,NLD,2003,9.495989
Netherlands,NLD,2004,9.057325
Netherlands,NLD,2005,8.466383
Netherlands,NLD,2006,8.234601
Netherlands,NLD,2007,8.828502
Netherlands,NLD,2008,8.452206
Netherlands,NLD,2009,8.081437
Netherlands,NLD,2010,7.4982038
Netherlands,NLD,2011,7.764681
Netherlands,NLD,2012,8.682937
Netherlands,NLD,2013,8.956232
Netherlands,NLD,2014,10.361346
Netherlands,NLD,2015,12.540218
Netherlands,NLD,2016,11.42492
Netherlands,NLD,2017,10.166471
Netherlands,NLD,2018,9.357825
Netherlands,NLD,2019,7.306298
Netherlands,NLD,2020,4.8253274
Netherlands,NLD,2021,6.417321
Netherlands,NLD,2022,6.735126
Netherlands,NLD,2023,4.6087294
New Zealand,NZL,1970,15.509063
New Zealand,NZL,1971,13.172812
New Zealand,NZL,1972,12.649155
New Zealand,NZL,1973,13.779016
New Zealand,NZL,1974,13.99564
New Zealand,NZL,1975,12.965888
New Zealand,NZL,1976,12.927561
New Zealand,NZL,1977,12.062453
New Zealand,NZL,1978,11.238249
New Zealand,NZL,1979,9.885783
New Zealand,NZL,1980,10.148485
New Zealand,NZL,1981,10.081174
New Zealand,NZL,1982,9.565306
New Zealand,NZL,1983,10.197253
New Zealand,NZL,1984,8.950242
New Zealand,NZL,1985,8.202572
New Zealand,NZL,1986,8.747761
New Zealand,NZL,1987,7.221777
New Zealand,NZL,1988,7.513258
New Zealand,NZL,1989,7.9970703
New Zealand,NZL,1990,7.4708476
New Zealand,NZL,1991,6.9828763
New Zealand,NZL,1992,7.6764593
New Zealand,NZL,1993,7.3409276
New Zealand,NZL,1994,6.574235
New Zealand,NZL,1995,6.3541403
New Zealand,NZL,1996,6.17363
New Zealand,NZL,1997,6.663718
New Zealand,NZL,1998,6.076034
New Zealand,NZL,1999,6.170674
New Zealand,NZL,2000,5.6020594
New Zealand,NZL,2001,7.001219
New Zealand,NZL,2002,6.765464
New Zealand,NZL,2003,10.073371
New Zealand,NZL,2004,10.115331
New Zealand,NZL,2005,11.55255
New Zealand,NZL,2006,11.300714
New Zealand,NZL,2007,8.594529
New Zealand,NZL,2008,10.636033
New Zealand,NZL,2009,8.199135
New Zealand,NZL,2010,6.835357
New Zealand,NZL,2011,6.891085
New Zealand,NZL,2012,8.523115
New Zealand,NZL,2013,7.4623957
New Zealand,NZL,2014,6.586127
New Zealand,NZL,2015,6.611383
New Zealand,NZL,2016,5.395747
New Zealand,NZL,2017,5.5942073
New Zealand,NZL,2018,6.063689
New Zealand,NZL,2019,6.3136353
New Zealand,NZL,2020,6.5870576
New Zealand,NZL,2021,7.806713
New Zealand,NZL,2022,5.4891043
New Zealand,NZL,2023,4.762848
Non-OECD (EI),,1965,46.9021
Non-OECD (EI),,1966,45.779274
Non-OECD (EI),,1967,43.79377
Non-OECD (EI),,1968,41.942577
Non-OECD (EI),,1969,41.59816
Non-OECD (EI),,1970,40.81578
Non-OECD (EI),,1971,40.391888
Non-OECD (EI),,1972,39.44031
Non-OECD (EI),,1973,37.740353
Non-OECD (EI),,1974,36.427547
Non-OECD (EI),,1975,36.72012
Non-OECD (EI),,1976,35.388927
Non-OECD (EI),,1977,34.916557
Non-OECD (EI),,1978,34.07542
Non-OECD (EI),,1979,33.502777
Non-OECD (EI),,1980,33.138657
Non-OECD (EI),,1981,32.8906
Non-OECD (EI),,1982,33.056175
Non-OECD (EI),,1983,33.27963
Non-OECD (EI),,1984,33.09874
Non-OECD (EI),,1985,33.578705
Non-OECD (EI),,1986,33.59643
Non-OECD (EI),,1987,33.851944
Non-OECD (EI),,1988,33.752563
Non-OECD (EI),,1989,33.440346
Non-OECD (EI),,1990,32.784576
Non-OECD (EI),,1991,32.669598
Non-OECD (EI),,1992,33.158
Non-OECD (EI),,1993,33.67343
Non-OECD (EI),,1994,33.699562
Non-OECD (EI),,1995,33.404675
Non-OECD (EI),,1996,33.254963
Non-OECD (EI),,1997,32.577156
Non-OECD (EI),,1998,32.05561
Non-OECD (EI),,1999,31.936954
Non-OECD (EI),,2000,31.716684
Non-OECD (EI),,2001,31.889359
Non-OECD (EI),,2002,32.61971
Non-OECD (EI),,2003,34.750443
Non-OECD (EI),,2004,35.62263
Non-OECD (EI),,2005,37.45184
Non-OECD (EI),,2006,38.157368
Non-OECD (EI),,2007,39.00898
Non-OECD (EI),,2008,38.843662
Non-OECD (EI),,2009,39.411552
Non-OECD (EI),,2010,38.637676
Non-OECD (EI),,2011,39.485405
Non-OECD (EI),,2012,38.988285
Non-OECD (EI),,2013,38.74324
Non-OECD (EI),,2014,38.23147
Non-OECD (EI),,2015,37.284252
Non-OECD (EI),,2016,36.387703
Non-OECD (EI),,2017,35.798424
Non-OECD (EI),,2018,35.64032
Non-OECD (EI),,2019,35.668068
Non-OECD (EI),,2020,36.068935
Non-OECD (EI),,2021,35.871727
Non-OECD (EI),,2022,35.486404
Non-OECD (EI),,2023,35.635796
North America,,1965,20.841713
North America,,1966,20.6156
North America,,1967,19.551876
North America,,1968,19.138943
North America,,1969,18.215961
North America,,1970,17.419895
North America,,1971,16.129824
North America,,1972,15.854476
North America,,1973,16.21718
North America,,1974,16.132809
North America,,1975,16.510496
North America,,1976,16.859997
North America,,1977,17.02935
North America,,1978,16.256723
North America,,1979,17.352434
North America,,1980,18.462488
North America,,1981,19.424763
North America,,1982,19.557257
North America,,1983,20.40558
North America,,1984,20.86297
North America,,1985,21.231853
North America,,1986,20.74088
North America,,1987,20.97393
North America,,1988,21.063509
North America,,1989,20.808027
North America,,1990,20.806482
North America,,1991,20.571856
North America,,1992,20.409155
North America,,1993,20.594088
North America,,1994,20.291103
North America,,1995,20.125883
North America,,1996,20.361874
North America,,1997,20.63442
North America,,1998,20.77754
North America,,1999,20.327229
North America,,2000,20.697386
North America,,2001,20.624317
North America,,2002,20.461985
North America,,2003,20.620947
North America,,2004,20.261189
North America,,2005,20.470963
North America,,2006,20.283339
North America,,2007,20.23799
North America,,2008,20.243904
North America,,2009,18.66959
North America,,2010,19.232737
North America,,2011,18.212273
North America,,2012,16.492142
North America,,2013,16.649107
North America,,2014,16.44636
North America,,2015,14.441043
North America,,2016,13.309767
North America,,2017,13.015826
North America,,2018,11.984366
North America,,2019,10.43252
North America,,2020,9.022211
North America,,2021,9.680372
North America,,2022,8.880743
North America,,2023,7.5309873
North America (EI),,1965,21.16511
North America (EI),,1966,20.930376
North America (EI),,1967,19.85286
North America (EI),,1968,19.423105
North America (EI),,1969,18.47936
North America (EI),,1970,17.69688
North America (EI),,1971,16.389088
North America (EI),,1972,16.12284
North America (EI),,1973,16.502846
North America (EI),,1974,16.418581
North America (EI),,1975,16.793932
North America (EI),,1976,17.14415
North America (EI),,1977,17.32034
North America (EI),,1978,16.53457
North America (EI),,1979,17.64883
North America (EI),,1980,18.78914
North America (EI),,1981,19.785875
North America (EI),,1982,19.90097
North America (EI),,1983,20.752918
North America (EI),,1984,21.21736
North America (EI),,1985,21.56449
North America (EI),,1986,21.076063
North America (EI),,1987,21.303823
North America (EI),,1988,21.389856
North America (EI),,1989,21.1339
North America (EI),,1990,21.13403
North America (EI),,1991,20.88811
North America (EI),,1992,20.707453
North America (EI),,1993,20.893002
North America (EI),,1994,20.596172
North America (EI),,1995,20.42729
North America (EI),,1996,20.675274
North America (EI),,1997,20.964062
North America (EI),,1998,21.11751
North America (EI),,1999,20.65157
North America (EI),,2000,21.06787
North America (EI),,2001,21.026957
North America (EI),,2002,20.844154
North America (EI),,2003,21.008959
North America (EI),,2004,20.641338
North America (EI),,2005,20.866741
North America (EI),,2006,20.695232
North America (EI),,2007,20.629333
North America (EI),,2008,20.616165
North America (EI),,2009,19.00829
North America (EI),,2010,19.589556
North America (EI),,2011,18.537075
North America (EI),,2012,16.775326
North America (EI),,2013,16.921312
North America (EI),,2014,16.710167
North America (EI),,2015,14.672573
North America (EI),,2016,13.511875
North America (EI),,2017,13.220066
North America (EI),,2018,12.160095
North America (EI),,2019,10.551127
North America (EI),,2020,9.082294
North America (EI),,2021,9.760273
North America (EI),,2022,8.939986
North America (EI),,2023,7.568661
North Macedonia,MKD,1997,50.133358
North Macedonia,MKD,1998,57.349552
North Macedonia,MKD,1999,52.19945
North Macedonia,MKD,2000,50.392693
North Macedonia,MKD,2001,59.218758
North Macedonia,MKD,2002,52.686165
North Macedonia,MKD,2003,53.808075
North Macedonia,MKD,2004,51.778557
North Macedonia,MKD,2005,52.06853
North Macedonia,MKD,2006,49.683033
North Macedonia,MKD,2007,51.455887
North Macedonia,MKD,2008,54.528065
North Macedonia,MKD,2009,49.93697
North Macedonia,MKD,2010,44.418545
North Macedonia,MKD,2011,50.891357
North Macedonia,MKD,2012,51.62564
North Macedonia,MKD,2013,44.954395
North Macedonia,MKD,2014,44.805286
North Macedonia,MKD,2015,38.3238
North Macedonia,MKD,2016,33.30358
North Macedonia,MKD,2017,37.834557
North Macedonia,MKD,2018,33.027523
North Macedonia,MKD,2019,38.34656
North Macedonia,MKD,2020,31.78651
North Macedonia,MKD,2021,26.724586
North Macedonia,MKD,2022,31.894823
North Macedonia,MKD,2023,30.726402
Norway,NOR,1977,2.883612
Norway,NOR,1978,2.648351
Norway,NOR,1979,3.0797067
Norway,NOR,1980,2.9960568
Norway,NOR,1981,2.8418748
Norway,NOR,1982,2.7656808
Norway,NOR,1983,2.680118
Norway,NOR,1984,2.9681737
Norway,NOR,1985,2.9884672
Norway,NOR,1986,2.7297876
Norway,NOR,1987,2.510177
Norway,NOR,1988,2.4999
Norway,NOR,1989,2.0558093
Norway,NOR,1990,1.9146045
Norway,NOR,1991,1.8395064
Norway,NOR,1992,1.7645574
Norway,NOR,1993,1.8600926
Norway,NOR,1994,2.1642554
Norway,NOR,1995,2.2052476
Norway,NOR,1996,2.3908527
Norway,NOR,1997,2.2621627
Norway,NOR,1998,2.3595915
Norway,NOR,1999,2.1445525
Norway,NOR,2000,1.9796988
Norway,NOR,2001,1.9817375
Norway,NOR,2002,1.6418304
Norway,NOR,2003,1.8151714
Norway,NOR,2004,2.021716
Norway,NOR,2005,1.5047297
Norway,NOR,2006,1.4097369
Norway,NOR,2007,1.4308888
Norway,NOR,2008,1.45355
Norway,NOR,2009,1.259168
Norway,NOR,2010,1.775285
Norway,NOR,2011,1.9494461
Norway,NOR,2012,1.6957114
Norway,NOR,2013,1.7226146
Norway,NOR,2014,1.8215421
Norway,NOR,2015,1.6108271
Norway,NOR,2016,1.629335
Norway,NOR,2017,1.6955392
Norway,NOR,2018,1.6814252
Norway,NOR,2019,1.7560117
Norway,NOR,2020,1.6105961
Norway,NOR,2021,1.7221593
Norway,NOR,2022,1.7580835
Norway,NOR,2023,1.7386537
OECD (EI),,1965,33.31655
OECD (EI),,1966,31.555256
OECD (EI),,1967,29.822899
OECD (EI),,1968,28.61639
OECD (EI),,1969,27.145144
OECD (EI),,1970,25.277927
OECD (EI),,1971,23.360058
OECD (EI),,1972,22.016827
OECD (EI),,1973,21.702324
OECD (EI),,1974,21.828732
OECD (EI),,1975,21.827892
OECD (EI),,1976,21.843164
OECD (EI),,1977,21.68114
OECD (EI),,1978,20.885662
OECD (EI),,1979,21.613369
OECD (EI),,1980,23.011593
OECD (EI),,1981,23.757374
OECD (EI),,1982,24.158154
OECD (EI),,1983,24.514153
OECD (EI),,1984,24.542183
OECD (EI),,1985,24.94453
OECD (EI),,1986,24.323917
OECD (EI),,1987,24.259193
OECD (EI),,1988,23.948725
OECD (EI),,1989,23.695503
OECD (EI),,1990,22.979595
OECD (EI),,1991,22.26593
OECD (EI),,1992,21.506151
OECD (EI),,1993,21.070286
OECD (EI),,1994,20.718182
OECD (EI),,1995,20.32935
OECD (EI),,1996,20.27771
OECD (EI),,1997,20.240269
OECD (EI),,1998,20.058228
OECD (EI),,1999,19.581337
OECD (EI),,2000,20.001007
OECD (EI),,2001,19.91089
OECD (EI),,2002,20.001183
OECD (EI),,2003,20.290537
OECD (EI),,2004,19.995825
OECD (EI),,2005,19.978918
OECD (EI),,2006,20.116415
OECD (EI),,2007,20.298666
OECD (EI),,2008,20.156458
OECD (EI),,2009,18.954262
OECD (EI),,2010,19.400894
OECD (EI),,2011,19.232746
OECD (EI),,2012,18.623638
OECD (EI),,2013,18.606852
OECD (EI),,2014,18.453009
OECD (EI),,2015,17.228426
