Entity,Code,Year,Gas (% equivalent primary energy)
Lower-middle-income countries,,2005,31.131405
Lower-middle-income countries,,2006,30.903429
Lower-middle-income countries,,2007,30.67601
Lower-middle-income countries,,2008,30.174927
Lower-middle-income countries,,2009,30.21226
Lower-middle-income countries,,2010,31.09408
Lower-middle-income countries,,2011,31.063583
Lower-middle-income countries,,2012,30.124506
Lower-middle-income countries,,2013,28.743324
Lower-middle-income countries,,2014,28.591383
Lower-middle-income countries,,2015,28.416464
Lower-middle-income countries,,2016,26.752102
Lower-middle-income countries,,2017,28.407303
Lower-middle-income countries,,2018,28.3294
Lower-middle-income countries,,2019,28.044615
Lower-middle-income countries,,2020,29.565987
Lower-middle-income countries,,2021,28.302542
Lower-middle-income countries,,2022,27.193478
Lower-middle-income countries,,2023,26.337723
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0.06369784
Luxembourg,LUX,1970,0.15299636
Luxembourg,LUX,1971,0.31964132
Luxembourg,LUX,1972,2.4797697
Luxembourg,LUX,1973,4.6783805
Luxembourg,LUX,1974,6.1904573
Luxembourg,LUX,1975,8.62786
Luxembourg,LUX,1976,9.8631315
Luxembourg,LUX,1977,11.123267
Luxembourg,LUX,1978,11.7607975
Luxembourg,LUX,1979,11.961757
Luxembourg,LUX,1980,11.421566
Luxembourg,LUX,1981,10.334244
Luxembourg,LUX,1982,9.152653
Luxembourg,LUX,1983,9.288897
Luxembourg,LUX,1984,9.320562
Luxembourg,LUX,1985,9.941188
Luxembourg,LUX,1986,9.938093
Luxembourg,LUX,1987,11.982584
Luxembourg,LUX,1988,12.169593
Luxembourg,LUX,1989,12.04867
Luxembourg,LUX,1990,13.408637
Luxembourg,LUX,1991,12.971823
Luxembourg,LUX,1992,13.481407
Luxembourg,LUX,1993,13.820373
Luxembourg,LUX,1994,14.479393
Luxembourg,LUX,1995,19.021624
Luxembourg,LUX,1996,20.29009
Luxembourg,LUX,1997,21.241703
Luxembourg,LUX,1998,22.209517
Luxembourg,LUX,1999,21.800167
Luxembourg,LUX,2000,20.986212
Luxembourg,LUX,2001,21.771309
Luxembourg,LUX,2002,28.468647
Luxembourg,LUX,2003,27.480148
Luxembourg,LUX,2004,26.859907
Luxembourg,LUX,2005,26.030966
Luxembourg,LUX,2006,27.716911
Luxembourg,LUX,2007,26.646105
Luxembourg,LUX,2008,25.550608
Luxembourg,LUX,2009,27.184566
Luxembourg,LUX,2010,27.768332
Luxembourg,LUX,2011,24.590336
Luxembourg,LUX,2012,25.491077
Luxembourg,LUX,2013,22.650547
Luxembourg,LUX,2014,22.148115
Luxembourg,LUX,2015,20.780415
Luxembourg,LUX,2016,19.42338
Luxembourg,LUX,2017,18.174189
Luxembourg,LUX,2018,17.123562
Luxembourg,LUX,2019,16.823603
Luxembourg,LUX,2020,17.822447
Luxembourg,LUX,2021,18.025602
Luxembourg,LUX,2022,15.7812805
Luxembourg,LUX,2023,15.273525
Malaysia,MYS,1970,0.18392324
Malaysia,MYS,1971,1.6761893
Malaysia,MYS,1972,2.1072435
Malaysia,MYS,1973,1.9999375
Malaysia,MYS,1974,4.112391
Malaysia,MYS,1975,4.8064137
Malaysia,MYS,1976,5.124366
Malaysia,MYS,1977,4.008507
Malaysia,MYS,1978,22.327747
Malaysia,MYS,1979,24.159101
Malaysia,MYS,1980,20.54813
Malaysia,MYS,1981,16.713112
Malaysia,MYS,1982,19.648746
Malaysia,MYS,1983,23.980816
Malaysia,MYS,1984,27.567942
Malaysia,MYS,1985,26.868578
Malaysia,MYS,1986,37.986076
Malaysia,MYS,1987,36.750065
Malaysia,MYS,1988,35.645546
Malaysia,MYS,1989,36.470665
Malaysia,MYS,1990,32.821735
Malaysia,MYS,1991,38.95852
Malaysia,MYS,1992,37.527657
Malaysia,MYS,1993,36.643967
Malaysia,MYS,1994,35.829655
Malaysia,MYS,1995,34.014614
Malaysia,MYS,1996,36.67742
Malaysia,MYS,1997,39.24564
Malaysia,MYS,1998,41.255604
Malaysia,MYS,1999,43.942947
Malaysia,MYS,2000,47.04077
Malaysia,MYS,2001,44.277683
Malaysia,MYS,2002,42.612022
Malaysia,MYS,2003,42.37994
Malaysia,MYS,2004,42.36983
Malaysia,MYS,2005,44.753876
Malaysia,MYS,2006,46.05648
Malaysia,MYS,2007,44.887688
Malaysia,MYS,2008,46.695946
Malaysia,MYS,2009,44.31912
Malaysia,MYS,2010,40.754738
Malaysia,MYS,2011,40.36796
Malaysia,MYS,2012,40.461662
Malaysia,MYS,2013,41.01019
Malaysia,MYS,2014,40.73303
Malaysia,MYS,2015,42.024845
Malaysia,MYS,2016,38.379982
Malaysia,MYS,2017,37.900726
Malaysia,MYS,2018,36.936768
Malaysia,MYS,2019,36.440834
Malaysia,MYS,2020,36.453197
Malaysia,MYS,2021,41.19178
Malaysia,MYS,2022,39.019085
Malaysia,MYS,2023,34.50247
Mexico,MEX,1965,27.494019
Mexico,MEX,1966,27.404392
Mexico,MEX,1967,23.123245
Mexico,MEX,1968,22.795866
Mexico,MEX,1969,25.756737
Mexico,MEX,1970,24.670088
Mexico,MEX,1971,24.384981
Mexico,MEX,1972,23.591251
Mexico,MEX,1973,24.235592
Mexico,MEX,1974,23.157875
Mexico,MEX,1975,22.060808
Mexico,MEX,1976,20.327904
Mexico,MEX,1977,20.337606
Mexico,MEX,1978,22.731749
Mexico,MEX,1979,24.957266
Mexico,MEX,1980,24.606787
Mexico,MEX,1981,24.128933
Mexico,MEX,1982,24.892551
Mexico,MEX,1983,25.971916
Mexico,MEX,1984,24.849869
Mexico,MEX,1985,24.266523
Mexico,MEX,1986,22.25196
Mexico,MEX,1987,21.923073
Mexico,MEX,1988,22.13915
Mexico,MEX,1989,20.4958
Mexico,MEX,1990,20.3306
Mexico,MEX,1991,20.797327
Mexico,MEX,1992,20.402643
Mexico,MEX,1993,20.446657
Mexico,MEX,1994,20.553116
Mexico,MEX,1995,21.322472
Mexico,MEX,1996,21.178518
Mexico,MEX,1997,20.782318
Mexico,MEX,1998,21.267694
Mexico,MEX,1999,21.158108
Mexico,MEX,2000,21.20937
Mexico,MEX,2001,21.547192
Mexico,MEX,2002,23.87641
Mexico,MEX,2003,25.56619
Mexico,MEX,2004,26.055103
Mexico,MEX,2005,26.1002
Mexico,MEX,2006,28.444735
Mexico,MEX,2007,27.576756
Mexico,MEX,2008,27.859732
Mexico,MEX,2009,30.780247
Mexico,MEX,2010,31.073153
Mexico,MEX,2011,31.868631
Mexico,MEX,2012,32.853413
Mexico,MEX,2013,34.685696
Mexico,MEX,2014,35.34895
Mexico,MEX,2015,36.62925
Mexico,MEX,2016,36.84659
Mexico,MEX,2017,37.515747
Mexico,MEX,2018,39.851017
Mexico,MEX,2019,41.66537
Mexico,MEX,2020,45.17559
Mexico,MEX,2021,42.115467
Mexico,MEX,2022,40.010418
Mexico,MEX,2023,41.554913
Middle Africa (EI),,1965,0.28345072
Middle Africa (EI),,1966,0.27566049
Middle Africa (EI),,1967,0.42612505
Middle Africa (EI),,1968,0.6047473
Middle Africa (EI),,1969,0.5546799
Middle Africa (EI),,1970,1.2878194
Middle Africa (EI),,1971,2.5925581
Middle Africa (EI),,1972,2.947136
Middle Africa (EI),,1973,8.92467
Middle Africa (EI),,1974,9.971915
Middle Africa (EI),,1975,3.9945238
Middle Africa (EI),,1976,1.2564689
Middle Africa (EI),,1977,1.8545985
Middle Africa (EI),,1978,1.7058326
Middle Africa (EI),,1979,1.5812378
Middle Africa (EI),,1980,3.7759469
Middle Africa (EI),,1981,4.1684995
Middle Africa (EI),,1982,4.907301
Middle Africa (EI),,1983,4.7576222
Middle Africa (EI),,1984,4.808798
Middle Africa (EI),,1985,4.861325
Middle Africa (EI),,1986,5.5974975
Middle Africa (EI),,1987,6.3217707
Middle Africa (EI),,1988,7.195074
Middle Africa (EI),,1989,5.255746
Middle Africa (EI),,1990,7.0281067
Middle Africa (EI),,1991,7.9197326
Middle Africa (EI),,1992,7.5338235
Middle Africa (EI),,1993,7.5354137
Middle Africa (EI),,1994,7.2476096
Middle Africa (EI),,1995,7.7950673
Middle Africa (EI),,1996,7.674762
Middle Africa (EI),,1997,7.8690395
Middle Africa (EI),,1998,8.432617
Middle Africa (EI),,1999,7.8534737
Middle Africa (EI),,2000,7.423858
Middle Africa (EI),,2001,6.736521
Middle Africa (EI),,2002,8.057473
Middle Africa (EI),,2003,7.9934754
Middle Africa (EI),,2004,16.414045
Middle Africa (EI),,2005,16.366568
Middle Africa (EI),,2006,14.881098
Middle Africa (EI),,2007,13.448832
Middle Africa (EI),,2008,12.732826
Middle Africa (EI),,2009,10.5697565
Middle Africa (EI),,2010,15.073511
Middle Africa (EI),,2011,14.991795
Middle Africa (EI),,2012,16.61459
Middle Africa (EI),,2013,16.102205
Middle Africa (EI),,2014,14.925986
Middle Africa (EI),,2015,16.320887
Middle Africa (EI),,2016,20.97519
Middle Africa (EI),,2017,20.796894
Middle Africa (EI),,2018,20.272392
Middle Africa (EI),,2019,17.882624
Middle Africa (EI),,2020,20.671135
Middle Africa (EI),,2021,20.753147
Middle Africa (EI),,2022,18.324394
Middle Africa (EI),,2023,15.688298
Middle East (EI),,1965,7.0280833
Middle East (EI),,1966,8.240517
Middle East (EI),,1967,9.261697
Middle East (EI),,1968,11.374141
Middle East (EI),,1969,12.8348875
Middle East (EI),,1970,13.30553
Middle East (EI),,1971,13.836199
Middle East (EI),,1972,14.50576
Middle East (EI),,1973,15.936671
Middle East (EI),,1974,15.774311
Middle East (EI),,1975,17.857573
Middle East (EI),,1976,17.061811
Middle East (EI),,1977,17.478298
Middle East (EI),,1978,18.018974
Middle East (EI),,1979,20.869476
Middle East (EI),,1980,21.641655
Middle East (EI),,1981,21.563927
Middle East (EI),,1982,21.858555
Middle East (EI),,1983,20.349546
Middle East (EI),,1984,23.13243
Middle East (EI),,1985,23.586823
Middle East (EI),,1986,27.210146
Middle East (EI),,1987,28.024208
Middle East (EI),,1988,29.46533
Middle East (EI),,1989,31.563711
Middle East (EI),,1990,32.00003
Middle East (EI),,1991,32.343494
Middle East (EI),,1992,33.689102
Middle East (EI),,1993,30.704498
Middle East (EI),,1994,31.968945
Middle East (EI),,1995,34.10004
Middle East (EI),,1996,34.480865
Middle East (EI),,1997,34.683
Middle East (EI),,1998,36.44966
Middle East (EI),,1999,38.17435
Middle East (EI),,2000,38.438633
Middle East (EI),,2001,38.826157
Middle East (EI),,2002,40.452816
Middle East (EI),,2003,40.803013
Middle East (EI),,2004,41.707596
Middle East (EI),,2005,41.973938
Middle East (EI),,2006,42.227276
Middle East (EI),,2007,43.889954
Middle East (EI),,2008,44.888973
Middle East (EI),,2009,45.474415
Middle East (EI),,2010,46.627678
Middle East (EI),,2011,47.007656
Middle East (EI),,2012,46.759697
Middle East (EI),,2013,46.647438
Middle East (EI),,2014,47.627197
Middle East (EI),,2015,49.548683
Middle East (EI),,2016,50.034027
Middle East (EI),,2017,50.163418
Middle East (EI),,2018,50.870102
Middle East (EI),,2019,51.798325
Middle East (EI),,2020,54.51154
Middle East (EI),,2021,53.040306
Middle East (EI),,2022,51.865273
Middle East (EI),,2023,51.404755
Morocco,MAR,1965,2.8968031
Morocco,MAR,1966,2.200113
Morocco,MAR,1967,2.0880897
Morocco,MAR,1968,1.9450102
Morocco,MAR,1969,1.7735866
Morocco,MAR,1970,1.6938223
Morocco,MAR,1971,1.5554596
Morocco,MAR,1972,1.5587324
Morocco,MAR,1973,1.7546942
Morocco,MAR,1974,1.8833399
Morocco,MAR,1975,1.6392697
Morocco,MAR,1976,1.6916004
Morocco,MAR,1977,1.6429057
Morocco,MAR,1978,1.4612937
Morocco,MAR,1979,1.2133021
Morocco,MAR,1980,1.0617992
Morocco,MAR,1981,1.4054382
Morocco,MAR,1982,1.2654886
Morocco,MAR,1983,1.3015215
Morocco,MAR,1984,1.2827904
Morocco,MAR,1985,1.4030565
Morocco,MAR,1986,1.3133857
Morocco,MAR,1987,1.0361416
Morocco,MAR,1988,1.002274
Morocco,MAR,1989,0.67299664
Morocco,MAR,1990,0.6082454
Morocco,MAR,1991,0.38442466
Morocco,MAR,1992,0.22573115
Morocco,MAR,1993,0.2183741
Morocco,MAR,1994,0.19356528
Morocco,MAR,1995,0.12490259
Morocco,MAR,1996,0.15189822
Morocco,MAR,1997,0.26933473
Morocco,MAR,1998,0.28819486
Morocco,MAR,1999,0.32376772
Morocco,MAR,2000,0.37617704
Morocco,MAR,2001,0.34444958
Morocco,MAR,2002,0.43003416
Morocco,MAR,2003,0.41098455
Morocco,MAR,2004,0.46286416
Morocco,MAR,2005,2.788521
Morocco,MAR,2006,3.3903704
Morocco,MAR,2007,3.8581915
Morocco,MAR,2008,3.452551
Morocco,MAR,2009,3.8864214
Morocco,MAR,2010,3.7850752
Morocco,MAR,2011,4.5618143
Morocco,MAR,2012,5.993454
Morocco,MAR,2013,5.660594
Morocco,MAR,2014,5.4090524
Morocco,MAR,2015,5.329558
Morocco,MAR,2016,5.3625507
Morocco,MAR,2017,5.0815535
Morocco,MAR,2018,4.431158
Morocco,MAR,2019,3.8382277
Morocco,MAR,2020,3.24351
Morocco,MAR,2021,2.9358425
Morocco,MAR,2022,0.8338889
Morocco,MAR,2023,3.2733977
Netherlands,NLD,1965,3.6235378
Netherlands,NLD,1966,6.4529924
Netherlands,NLD,1967,10.784034
Netherlands,NLD,1968,16.209215
Netherlands,NLD,1969,21.422813
Netherlands,NLD,1970,26.733784
Netherlands,NLD,1971,33.13666
Netherlands,NLD,1972,37.122364
Netherlands,NLD,1973,38.80635
Netherlands,NLD,1974,43.507175
Netherlands,NLD,1975,44.999676
Netherlands,NLD,1976,42.838696
Netherlands,NLD,1977,43.779316
Netherlands,NLD,1978,43.002113
Netherlands,NLD,1979,41.4481
Netherlands,NLD,1980,40.351566
Netherlands,NLD,1981,40.50296
Netherlands,NLD,1982,41.86203
Netherlands,NLD,1983,44.556305
Netherlands,NLD,1984,45.60136
Netherlands,NLD,1985,46.586155
Netherlands,NLD,1986,44.257114
Netherlands,NLD,1987,44.750294
Netherlands,NLD,1988,40.33001
Netherlands,NLD,1989,41.176216
Netherlands,NLD,1990,40.413036
Netherlands,NLD,1991,44.25285
Netherlands,NLD,1992,42.58431
Netherlands,NLD,1993,43.43403
Netherlands,NLD,1994,42.401627
Netherlands,NLD,1995,41.850643
Netherlands,NLD,1996,44.458725
Netherlands,NLD,1997,42.4182
Netherlands,NLD,1998,41.591747
Netherlands,NLD,1999,41.133762
Netherlands,NLD,2000,40.714024
Netherlands,NLD,2001,39.997276
Netherlands,NLD,2002,39.574383
Netherlands,NLD,2003,39.582447
Netherlands,NLD,2004,39.199085
Netherlands,NLD,2005,37.272068
Netherlands,NLD,2006,36.535625
Netherlands,NLD,2007,35.038113
Netherlands,NLD,2008,36.90543
Netherlands,NLD,2009,38.31991
Netherlands,NLD,2010,39.94217
Netherlands,NLD,2011,36.7035
Netherlands,NLD,2012,35.852287
Netherlands,NLD,2013,36.799736
Netherlands,NLD,2014,33.776188
Netherlands,NLD,2015,32.931606
Netherlands,NLD,2016,33.678772
Netherlands,NLD,2017,34.496304
Netherlands,NLD,2018,34.661022
Netherlands,NLD,2019,36.349445
Netherlands,NLD,2020,36.453663
Netherlands,NLD,2021,34.33979
Netherlands,NLD,2022,28.827848
Netherlands,NLD,2023,27.00009
New Zealand,NZL,1970,0.6714007
New Zealand,NZL,1971,0.8144308
New Zealand,NZL,1972,1.3829666
New Zealand,NZL,1973,1.5456649
New Zealand,NZL,1974,2.5701237
New Zealand,NZL,1975,2.7442904
New Zealand,NZL,1976,7.1299872
New Zealand,NZL,1977,11.485527
New Zealand,NZL,1978,10.873425
New Zealand,NZL,1979,7.1086154
New Zealand,NZL,1980,6.477389
New Zealand,NZL,1981,7.927705
New Zealand,NZL,1982,13.960445
New Zealand,NZL,1983,14.582774
New Zealand,NZL,1984,17.646566
New Zealand,NZL,1985,22.335274
New Zealand,NZL,1986,25.009192
New Zealand,NZL,1987,23.92748
New Zealand,NZL,1988,25.195667
New Zealand,NZL,1989,25.318981
New Zealand,NZL,1990,23.841326
New Zealand,NZL,1991,25.42005
New Zealand,NZL,1992,26.856014
New Zealand,NZL,1993,25.427496
New Zealand,NZL,1994,22.579735
New Zealand,NZL,1995,20.76748
New Zealand,NZL,1996,23.338388
New Zealand,NZL,1997,25.137476
New Zealand,NZL,1998,22.15894
New Zealand,NZL,1999,25.113901
New Zealand,NZL,2000,25.59391
New Zealand,NZL,2001,27.251772
New Zealand,NZL,2002,25.152514
New Zealand,NZL,2003,19.565859
New Zealand,NZL,2004,17.350494
New Zealand,NZL,2005,16.426144
New Zealand,NZL,2006,16.569828
New Zealand,NZL,2007,18.370237
New Zealand,NZL,2008,16.969585
New Zealand,NZL,2009,17.487938
New Zealand,NZL,2010,18.61097
New Zealand,NZL,2011,17.033453
New Zealand,NZL,2012,18.77112
New Zealand,NZL,2013,19.645744
New Zealand,NZL,2014,20.859453
New Zealand,NZL,2015,19.040504
New Zealand,NZL,2016,18.762762
New Zealand,NZL,2017,19.211716
New Zealand,NZL,2018,17.418917
New Zealand,NZL,2019,18.220251
New Zealand,NZL,2020,19.111807
New Zealand,NZL,2021,16.447918
New Zealand,NZL,2022,15.596353
New Zealand,NZL,2023,15.913523
Non-OECD (EI),,1965,12.387363
Non-OECD (EI),,1966,12.950381
Non-OECD (EI),,1967,13.842526
Non-OECD (EI),,1968,14.316401
Non-OECD (EI),,1969,14.502558
Non-OECD (EI),,1970,14.659757
Non-OECD (EI),,1971,14.90286
Non-OECD (EI),,1972,14.860826
Non-OECD (EI),,1973,15.431459
Non-OECD (EI),,1974,15.714741
Non-OECD (EI),,1975,16.222252
Non-OECD (EI),,1976,17.03781
Non-OECD (EI),,1977,17.402817
Non-OECD (EI),,1978,17.661762
Non-OECD (EI),,1979,18.294315
Non-OECD (EI),,1980,18.554003
Non-OECD (EI),,1981,19.16313
Non-OECD (EI),,1982,20.012367
Non-OECD (EI),,1983,20.603752
Non-OECD (EI),,1984,21.444164
Non-OECD (EI),,1985,21.692217
Non-OECD (EI),,1986,22.144539
Non-OECD (EI),,1987,22.253666
Non-OECD (EI),,1988,22.65168
Non-OECD (EI),,1989,22.971241
Non-OECD (EI),,1990,23.504616
Non-OECD (EI),,1991,23.705702
Non-OECD (EI),,1992,23.418177
Non-OECD (EI),,1993,23.05463
Non-OECD (EI),,1994,22.575
Non-OECD (EI),,1995,22.475742
Non-OECD (EI),,1996,23.029469
Non-OECD (EI),,1997,22.196478
Non-OECD (EI),,1998,22.727863
Non-OECD (EI),,1999,22.928587
Non-OECD (EI),,2000,22.96272
Non-OECD (EI),,2001,23.124079
Non-OECD (EI),,2002,23.085756
Non-OECD (EI),,2003,22.553995
Non-OECD (EI),,2004,22.076012
Non-OECD (EI),,2005,21.680786
Non-OECD (EI),,2006,21.56587
Non-OECD (EI),,2007,21.341883
Non-OECD (EI),,2008,21.314732
Non-OECD (EI),,2009,20.76885
Non-OECD (EI),,2010,21.24246
Non-OECD (EI),,2011,21.211182
Non-OECD (EI),,2012,21.132673
Non-OECD (EI),,2013,20.877573
Non-OECD (EI),,2014,20.93897
Non-OECD (EI),,2015,21.233828
Non-OECD (EI),,2016,21.1049
Non-OECD (EI),,2017,21.598743
Non-OECD (EI),,2018,21.792576
Non-OECD (EI),,2019,21.60188
Non-OECD (EI),,2020,21.875338
Non-OECD (EI),,2021,21.910175
Non-OECD (EI),,2022,21.335722
Non-OECD (EI),,2023,20.812717
North America,,1965,27.285437
North America,,1966,27.853376
North America,,1967,28.316412
North America,,1968,28.653713
North America,,1969,29.410467
North America,,1970,29.864553
North America,,1971,30.162228
North America,,1972,29.120869
North America,,1973,27.742239
North America,,1974,27.349483
North America,,1975,25.987743
North America,,1976,25.11546
North America,,1977,24.074272
North America,,1978,23.740091
North America,,1979,24.245457
North America,,1980,24.537893
North America,,1981,24.563473
North America,,1982,24.163254
North America,,1983,22.922594
North America,,1984,23.275381
North America,,1985,22.60635
North America,,1986,21.041054
North America,,1987,21.498575
North America,,1988,21.664906
North America,,1989,22.431461
North America,,1990,22.395401
North America,,1991,22.868786
North America,,1992,23.29621
North America,,1993,23.480936
North America,,1994,23.589188
North America,,1995,24.086649
North America,,1996,23.767424
North America,,1997,23.760826
North America,,1998,23.310432
North America,,1999,23.146233
North America,,2000,23.532244
North America,,2001,23.052336
North America,,2002,23.539083
North America,,2003,23.12219
North America,,2004,22.797472
North America,,2005,22.534315
North America,,2006,22.641478
North America,,2007,23.587278
North America,,2008,24.24252
North America,,2009,25.117502
North America,,2010,25.492386
North America,,2011,26.216333
North America,,2012,27.766415
North America,,2013,28.02401
North America,,2014,28.431725
North America,,2015,29.351538
North America,,2016,29.386171
North America,,2017,29.181885
North America,,2018,31.125668
North America,,2019,32.355686
North America,,2020,34.180607
North America,,2021,32.76187
North America,,2022,33.446728
North America,,2023,34.089973
North America (EI),,1965,27.642477
North America (EI),,1966,28.20431
North America (EI),,1967,28.67294
North America (EI),,1968,29.000551
North America (EI),,1969,29.761072
North America (EI),,1970,30.24973
North America (EI),,1971,30.56106
North America (EI),,1972,29.529234
North America (EI),,1973,28.152466
North America (EI),,1974,27.761225
North America (EI),,1975,26.36689
North America (EI),,1976,25.465996
North America (EI),,1977,24.404222
North America (EI),,1978,24.05065
North America (EI),,1979,24.561443
North America (EI),,1980,24.858015
North America (EI),,1981,24.891598
North America (EI),,1982,24.428137
North America (EI),,1983,23.151735
North America (EI),,1984,23.507652
North America (EI),,1985,22.801287
North America (EI),,1986,21.214996
North America (EI),,1987,21.672245
North America (EI),,1988,21.815575
North America (EI),,1989,22.600554
North America (EI),,1990,22.558002
North America (EI),,1991,23.029495
North America (EI),,1992,23.455132
North America (EI),,1993,23.620693
North America (EI),,1994,23.713383
North America (EI),,1995,24.204824
North America (EI),,1996,23.865028
North America (EI),,1997,23.851164
North America (EI),,1998,23.401432
North America (EI),,1999,23.213573
North America (EI),,2000,23.631094
North America (EI),,2001,23.127674
North America (EI),,2002,23.608627
North America (EI),,2003,23.134382
North America (EI),,2004,22.776472
North America (EI),,2005,22.474783
North America (EI),,2006,22.506615
North America (EI),,2007,23.443642
North America (EI),,2008,24.09592
North America (EI),,2009,24.96407
North America (EI),,2010,25.31488
North America (EI),,2011,26.050278
North America (EI),,2012,27.606901
North America (EI),,2013,27.846218
North America (EI),,2014,28.260342
North America (EI),,2015,29.234648
North America (EI),,2016,29.337814
North America (EI),,2017,29.098314
North America (EI),,2018,31.09267
North America (EI),,2019,32.32338
North America (EI),,2020,34.182133
North America (EI),,2021,32.709435
North America (EI),,2022,33.41583
North America (EI),,2023,34.08499
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0.5644973
North Macedonia,MKD,1999,1.0899439
North Macedonia,MKD,2000,1.8623745
North Macedonia,MKD,2001,2.6391435
North Macedonia,MKD,2002,2.768366
North Macedonia,MKD,2003,2.1859634
North Macedonia,MKD,2004,2.1534612
North Macedonia,MKD,2005,2.2311974
North Macedonia,MKD,2006,2.346249
North Macedonia,MKD,2007,3.0215735
North Macedonia,MKD,2008,3.5524712
North Macedonia,MKD,2009,2.4033995
North Macedonia,MKD,2010,3.270154
North Macedonia,MKD,2011,3.7954807
North Macedonia,MKD,2012,4.244511
North Macedonia,MKD,2013,5.0019426
North Macedonia,MKD,2014,4.62222
North Macedonia,MKD,2015,4.416924
North Macedonia,MKD,2016,6.69237
North Macedonia,MKD,2017,8.945007
North Macedonia,MKD,2018,7.981565
North Macedonia,MKD,2019,9.140483
North Macedonia,MKD,2020,11.727538
North Macedonia,MKD,2021,14.227266
North Macedonia,MKD,2022,9.098892
North Macedonia,MKD,2023,10.524166
Norway,NOR,1977,1.2038095
Norway,NOR,1978,1.8015014
Norway,NOR,1979,1.9217391
Norway,NOR,1980,2.1700642
Norway,NOR,1981,2.5255349
Norway,NOR,1982,2.7584233
Norway,NOR,1983,2.8248153
Norway,NOR,1984,2.6841505
Norway,NOR,1985,2.8604598
Norway,NOR,1986,3.2302299
Norway,NOR,1987,3.384642
Norway,NOR,1988,4.1353626
Norway,NOR,1989,4.2990794
Norway,NOR,1990,4.5276804
Norway,NOR,1991,5.506717
Norway,NOR,1992,5.6591935
Norway,NOR,1993,5.8033595
Norway,NOR,1994,6.429341
Norway,NOR,1995,6.0573387
Norway,NOR,1996,7.1689205
Norway,NOR,1997,7.8941574
Norway,NOR,1998,7.7495723
Norway,NOR,1999,7.180129
Norway,NOR,2000,7.2650433
Norway,NOR,2001,7.562775
Norway,NOR,2002,7.710711
Norway,NOR,2003,9.407126
Norway,NOR,2004,9.813205
Norway,NOR,2005,7.828673
Norway,NOR,2006,8.475342
Norway,NOR,2007,7.699988
Norway,NOR,2008,7.804355
Norway,NOR,2009,8.134888
Norway,NOR,2010,8.323903
Norway,NOR,2011,8.05316
Norway,NOR,2012,7.2617674
Norway,NOR,2013,7.6966033
Norway,NOR,2014,7.9935274
Norway,NOR,2015,8.364589
Norway,NOR,2016,7.941634
Norway,NOR,2017,8.263064
Norway,NOR,2018,8.101582
Norway,NOR,2019,8.920668
Norway,NOR,2020,7.9905815
Norway,NOR,2021,7.485694
Norway,NOR,2022,7.371085
Norway,NOR,2023,6.85829
OECD (EI),,1965,15.432872
OECD (EI),,1966,15.890779
OECD (EI),,1967,16.27024
OECD (EI),,1968,16.707117
OECD (EI),,1969,17.253803
OECD (EI),,1970,17.730894
OECD (EI),,1971,18.38378
OECD (EI),,1972,18.41883
OECD (EI),,1973,17.92399
OECD (EI),,1974,18.324938
OECD (EI),,1975,17.947151
OECD (EI),,1976,17.681454
OECD (EI),,1977,17.409721
OECD (EI),,1978,17.337435
OECD (EI),,1979,17.73895
OECD (EI),,1980,18.073742
OECD (EI),,1981,18.150217
OECD (EI),,1982,17.877882
OECD (EI),,1983,17.42173
OECD (EI),,1984,17.941185
OECD (EI),,1985,17.632936
OECD (EI),,1986,16.877283
OECD (EI),,1987,17.282326
OECD (EI),,1988,17.279373
OECD (EI),,1989,17.860565
OECD (EI),,1990,18.108208
OECD (EI),,1991,18.5762
OECD (EI),,1992,18.755375
OECD (EI),,1993,19.115543
OECD (EI),,1994,19.239565
OECD (EI),,1995,19.7725
OECD (EI),,1996,20.128328
OECD (EI),,1997,20.134926
OECD (EI),,1998,20.203789
OECD (EI),,1999,20.462887
OECD (EI),,2000,20.872791
OECD (EI),,2001,20.854782
OECD (EI),,2002,21.158964
OECD (EI),,2003,21.26083
OECD (EI),,2004,21.203096
OECD (EI),,2005,21.254747
OECD (EI),,2006,21.274677
OECD (EI),,2007,21.923437
OECD (EI),,2008,22.509052
OECD (EI),,2009,22.937246
OECD (EI),,2010,23.5883
OECD (EI),,2011,23.750652
OECD (EI),,2012,24.526766
OECD (EI),,2013,24.788185
OECD (EI),,2014,24.597462
OECD (EI),,2015,25.041733
OECD (EI),,2016,25.417387
OECD (EI),,2017,25.47474
OECD (EI),,2018,26.463497
OECD (EI),,2019,27.334827
OECD (EI),,2020,28.727442
OECD (EI),,2021,27.98999
OECD (EI),,2022,27.64289
OECD (EI),,2023,27.513424
Oceania,,1965,0.0057683503
Oceania,,1966,0.007323199
Oceania,,1967,0.006962728
Oceania,,1968,0.05117454
Oceania,,1969,0.66825324
Oceania,,1970,2.665202
Oceania,,1971,3.7667341
Oceania,,1972,5.200553
Oceania,,1973,6.180438
Oceania,,1974,6.802448
Oceania,,1975,7.189136
Oceania,,1976,8.796831
Oceania,,1977,10.125687
Oceania,,1978,10.398352
Oceania,,1979,10.858248
Oceania,,1980,12.198258
Oceania,,1981,13.161164
Oceania,,1982,13.791429
Oceania,,1983,15.023891
Oceania,,1984,14.870204
