Entity,Code,Year,Hydro (% equivalent primary energy)
Lithuania,LTU,2020,1.1227055
Lithuania,LTU,2021,1.4312562
Lithuania,LTU,2022,1.8608007
Lithuania,LTU,2023,1.7636422
Lower-middle-income countries,,1965,8.189596
Lower-middle-income countries,,1966,7.899058
Lower-middle-income countries,,1967,8.371533
Lower-middle-income countries,,1968,9.0507965
Lower-middle-income countries,,1969,9.367894
Lower-middle-income countries,,1970,9.705309
Lower-middle-income countries,,1971,10.214981
Lower-middle-income countries,,1972,9.759896
Lower-middle-income countries,,1973,9.533959
Lower-middle-income countries,,1974,9.035641
Lower-middle-income countries,,1975,9.52058
Lower-middle-income countries,,1976,9.681475
Lower-middle-income countries,,1977,9.74507
Lower-middle-income countries,,1978,11.576865
Lower-middle-income countries,,1979,10.497729
Lower-middle-income countries,,1980,10.519862
Lower-middle-income countries,,1981,10.233215
Lower-middle-income countries,,1982,8.956492
Lower-middle-income countries,,1983,8.138828
Lower-middle-income countries,,1984,8.507091
Lower-middle-income countries,,1985,4.793473
Lower-middle-income countries,,1986,4.7225237
Lower-middle-income countries,,1987,4.5713606
Lower-middle-income countries,,1988,4.873559
Lower-middle-income countries,,1989,5.054178
Lower-middle-income countries,,1990,4.8084106
Lower-middle-income countries,,1991,5.076553
Lower-middle-income countries,,1992,5.110901
Lower-middle-income countries,,1993,5.6538906
Lower-middle-income countries,,1994,6.0261784
Lower-middle-income countries,,1995,5.672407
Lower-middle-income countries,,1996,5.454272
Lower-middle-income countries,,1997,5.0429797
Lower-middle-income countries,,1998,5.746184
Lower-middle-income countries,,1999,5.493358
Lower-middle-income countries,,2000,4.887097
Lower-middle-income countries,,2001,4.7781
Lower-middle-income countries,,2002,4.557306
Lower-middle-income countries,,2003,4.6581154
Lower-middle-income countries,,2004,5.2750936
Lower-middle-income countries,,2005,5.093367
Lower-middle-income countries,,2006,5.4321485
Lower-middle-income countries,,2007,5.326279
Lower-middle-income countries,,2008,4.741139
Lower-middle-income countries,,2009,4.5515423
Lower-middle-income countries,,2010,4.514461
Lower-middle-income countries,,2011,4.8736053
Lower-middle-income countries,,2012,4.295585
Lower-middle-income countries,,2013,5.0463834
Lower-middle-income countries,,2014,4.863648
Lower-middle-income countries,,2015,4.5159016
Lower-middle-income countries,,2016,4.4750323
Lower-middle-income countries,,2017,4.6589193
Lower-middle-income countries,,2018,4.345949
Lower-middle-income countries,,2019,4.615359
Lower-middle-income countries,,2020,4.7609935
Lower-middle-income countries,,2021,4.4455733
Lower-middle-income countries,,2022,4.7060604
Lower-middle-income countries,,2023,4.1828027
Luxembourg,LUX,1965,0.61123115
Luxembourg,LUX,1966,0.57401025
Luxembourg,LUX,1967,0.6577615
Luxembourg,LUX,1968,0.621158
Luxembourg,LUX,1969,0.50225776
Luxembourg,LUX,1970,0.53466296
Luxembourg,LUX,1971,0.31431046
Luxembourg,LUX,1972,0.35941938
Luxembourg,LUX,1973,0.2993406
Luxembourg,LUX,1974,0.43540335
Luxembourg,LUX,1975,0.45285672
Luxembourg,LUX,1976,0.2848827
Luxembourg,LUX,1977,0.58826274
Luxembourg,LUX,1978,0.5379635
Luxembourg,LUX,1979,0.57129884
Luxembourg,LUX,1980,0.6545399
Luxembourg,LUX,1981,0.8181833
Luxembourg,LUX,1982,0.7754191
Luxembourg,LUX,1983,0.8179807
Luxembourg,LUX,1984,0.80787724
Luxembourg,LUX,1985,0.6375068
Luxembourg,LUX,1986,0.806518
Luxembourg,LUX,1987,0.99203575
Luxembourg,LUX,1988,0.8895569
Luxembourg,LUX,1989,0.589967
Luxembourg,LUX,1990,0.5571526
Luxembourg,LUX,1991,0.62207633
Luxembourg,LUX,1992,0.51691943
Luxembourg,LUX,1993,0.48835087
Luxembourg,LUX,1994,0.6518821
Luxembourg,LUX,1995,0.76681316
Luxembourg,LUX,1996,0.5083756
Luxembourg,LUX,1997,0.7185016
Luxembourg,LUX,1998,1.0308491
Luxembourg,LUX,1999,0.7210175
Luxembourg,LUX,2000,0.98160964
Luxembourg,LUX,2001,0.86978143
Luxembourg,LUX,2002,0.6679301
Luxembourg,LUX,2003,0.5039565
Luxembourg,LUX,2004,0.5791043
Luxembourg,LUX,2005,0.5063896
Luxembourg,LUX,2006,0.6134967
Luxembourg,LUX,2007,0.65832394
Luxembourg,LUX,2008,0.746066
Luxembourg,LUX,2009,0.6210537
Luxembourg,LUX,2010,0.5962632
Luxembourg,LUX,2011,0.35598382
Luxembourg,LUX,2012,0.5620881
Luxembourg,LUX,2013,0.71096367
Luxembourg,LUX,2014,0.6595449
Luxembourg,LUX,2015,0.62109655
Luxembourg,LUX,2016,0.7276621
Luxembourg,LUX,2017,0.5138935
Luxembourg,LUX,2018,0.5286674
Luxembourg,LUX,2019,0.5959726
Luxembourg,LUX,2020,0.5934105
Luxembourg,LUX,2021,0.6467452
Luxembourg,LUX,2022,0.43105847
Luxembourg,LUX,2023,0.62497556
Malaysia,MYS,1970,8.029954
Malaysia,MYS,1971,6.2558084
Malaysia,MYS,1972,6.1961737
Malaysia,MYS,1973,5.646239
Malaysia,MYS,1974,5.05663
Malaysia,MYS,1975,4.8979263
Malaysia,MYS,1976,4.1376095
Malaysia,MYS,1977,2.8693047
Malaysia,MYS,1978,2.5391793
Malaysia,MYS,1979,2.6952229
Malaysia,MYS,1980,3.2901187
Malaysia,MYS,1981,3.5273147
Malaysia,MYS,1982,3.1702034
Malaysia,MYS,1983,3.213416
Malaysia,MYS,1984,5.8833213
Malaysia,MYS,1985,6.482968
Malaysia,MYS,1986,6.458532
Malaysia,MYS,1987,7.5484753
Malaysia,MYS,1988,8.279656
Malaysia,MYS,1989,6.8369017
Malaysia,MYS,1990,4.9409094
Malaysia,MYS,1991,4.358415
Malaysia,MYS,1992,3.7214782
Malaysia,MYS,1993,4.18968
Malaysia,MYS,1994,5.2703333
Malaysia,MYS,1995,4.6203046
Malaysia,MYS,1996,3.450362
Malaysia,MYS,1997,2.393924
Malaysia,MYS,1998,2.660114
Malaysia,MYS,1999,4.2179785
Malaysia,MYS,2000,3.3833842
Malaysia,MYS,2001,2.8475862
Malaysia,MYS,2002,2.3977685
Malaysia,MYS,2003,2.0670023
Malaysia,MYS,2004,2.0812097
Malaysia,MYS,2005,2.0597491
Malaysia,MYS,2006,2.1321158
Malaysia,MYS,2007,1.8714533
Malaysia,MYS,2008,2.3523045
Malaysia,MYS,2009,2.1307585
Malaysia,MYS,2010,1.8923842
Malaysia,MYS,2011,2.3413053
Malaysia,MYS,2012,2.4427443
Malaysia,MYS,2013,2.958983
Malaysia,MYS,2014,3.304381
Malaysia,MYS,2015,3.3642383
Malaysia,MYS,2016,4.5726223
Malaysia,MYS,2017,6.0114737
Malaysia,MYS,2018,5.7581167
Malaysia,MYS,2019,5.565197
Malaysia,MYS,2020,5.99242
Malaysia,MYS,2021,6.3394084
Malaysia,MYS,2022,6.224462
Malaysia,MYS,2023,6.129017
Mexico,MEX,1965,8.934724
Mexico,MEX,1966,9.63311
Mexico,MEX,1967,10.29133
Mexico,MEX,1968,10.842833
Mexico,MEX,1969,10.4753
Mexico,MEX,1970,10.981713
Mexico,MEX,1971,10.142723
Mexico,MEX,1972,9.780027
Mexico,MEX,1973,9.558097
Mexico,MEX,1974,8.8590765
Mexico,MEX,1975,7.537663
Mexico,MEX,1976,8.049266
Mexico,MEX,1977,8.487075
Mexico,MEX,1978,6.3724732
Mexico,MEX,1979,6.399861
Mexico,MEX,1980,5.5170894
Mexico,MEX,1981,7.264395
Mexico,MEX,1982,6.49096
Mexico,MEX,1983,5.936908
Mexico,MEX,1984,6.4574504
Mexico,MEX,1985,7.410039
Mexico,MEX,1986,5.7216263
Mexico,MEX,1987,5.0159335
Mexico,MEX,1988,5.6369386
Mexico,MEX,1989,6.1969137
Mexico,MEX,1990,5.487943
Mexico,MEX,1991,4.9277196
Mexico,MEX,1992,5.728436
Mexico,MEX,1993,5.689271
Mexico,MEX,1994,4.092603
Mexico,MEX,1995,5.6698976
Mexico,MEX,1996,6.2740746
Mexico,MEX,1997,5.1532016
Mexico,MEX,1998,4.6196404
Mexico,MEX,1999,6.0567336
Mexico,MEX,2000,5.7759094
Mexico,MEX,2001,4.9736423
Mexico,MEX,2002,4.21886
Mexico,MEX,2003,3.3070407
Mexico,MEX,2004,3.9363015
Mexico,MEX,2005,3.9286509
Mexico,MEX,2006,4.2276764
Mexico,MEX,2007,3.737384
Mexico,MEX,2008,5.1181927
Mexico,MEX,2009,3.524744
Mexico,MEX,2010,4.8573365
Mexico,MEX,2011,4.5028205
Mexico,MEX,2012,3.896012
Mexico,MEX,2013,3.397344
Mexico,MEX,2014,4.7235203
Mexico,MEX,2015,3.7720633
Mexico,MEX,2016,3.5677094
Mexico,MEX,2017,3.5833056
Mexico,MEX,2018,3.764775
Mexico,MEX,2019,2.775719
Mexico,MEX,2020,3.4491706
Mexico,MEX,2021,4.1749997
Mexico,MEX,2022,4.0784554
Mexico,MEX,2023,2.2568073
Middle Africa (EI),,1965,30.6094
Middle Africa (EI),,1966,30.963406
Middle Africa (EI),,1967,29.326122
Middle Africa (EI),,1968,29.433372
Middle Africa (EI),,1969,30.528048
Middle Africa (EI),,1970,32.459488
Middle Africa (EI),,1971,30.476757
Middle Africa (EI),,1972,30.103949
Middle Africa (EI),,1973,29.164202
Middle Africa (EI),,1974,27.922163
Middle Africa (EI),,1975,32.301186
Middle Africa (EI),,1976,31.781399
Middle Africa (EI),,1977,30.710558
Middle Africa (EI),,1978,27.703922
Middle Africa (EI),,1979,28.163763
Middle Africa (EI),,1980,28.338837
Middle Africa (EI),,1981,28.215582
Middle Africa (EI),,1982,30.263296
Middle Africa (EI),,1983,28.864742
Middle Africa (EI),,1984,31.727982
Middle Africa (EI),,1985,32.035656
Middle Africa (EI),,1986,33.393612
Middle Africa (EI),,1987,32.748535
Middle Africa (EI),,1988,31.649992
Middle Africa (EI),,1989,35.77543
Middle Africa (EI),,1990,34.68055
Middle Africa (EI),,1991,35.58081
Middle Africa (EI),,1992,37.59724
Middle Africa (EI),,1993,35.74312
Middle Africa (EI),,1994,35.143436
Middle Africa (EI),,1995,37.670795
Middle Africa (EI),,1996,37.70337
Middle Africa (EI),,1997,35.339157
Middle Africa (EI),,1998,35.86511
Middle Africa (EI),,1999,35.83709
Middle Africa (EI),,2000,35.732704
Middle Africa (EI),,2001,35.53011
Middle Africa (EI),,2002,33.78407
Middle Africa (EI),,2003,32.403976
Middle Africa (EI),,2004,30.923197
Middle Africa (EI),,2005,32.569077
Middle Africa (EI),,2006,31.264187
Middle Africa (EI),,2007,28.940714
Middle Africa (EI),,2008,28.137886
Middle Africa (EI),,2009,26.249126
Middle Africa (EI),,2010,24.579855
Middle Africa (EI),,2011,23.758692
Middle Africa (EI),,2012,21.124756
Middle Africa (EI),,2013,21.239775
Middle Africa (EI),,2014,21.661129
Middle Africa (EI),,2015,21.714092
Middle Africa (EI),,2016,22.46053
Middle Africa (EI),,2017,25.260118
Middle Africa (EI),,2018,27.096363
Middle Africa (EI),,2019,27.7168
Middle Africa (EI),,2020,32.248287
Middle Africa (EI),,2021,29.40713
Middle Africa (EI),,2022,27.56914
Middle Africa (EI),,2023,27.924915
Middle East (EI),,1965,1.2874817
Middle East (EI),,1966,1.3438165
Middle East (EI),,1967,1.4124267
Middle East (EI),,1968,1.4570227
Middle East (EI),,1969,1.5163958
Middle East (EI),,1970,1.4979973
Middle East (EI),,1971,1.4606311
Middle East (EI),,1972,1.65065
Middle East (EI),,1973,1.229105
Middle East (EI),,1974,1.4829272
Middle East (EI),,1975,1.685734
Middle East (EI),,1976,1.7385002
Middle East (EI),,1977,1.7138895
Middle East (EI),,1978,2.2354455
Middle East (EI),,1979,1.873309
Middle East (EI),,1980,1.9545642
Middle East (EI),,1981,1.8963492
Middle East (EI),,1982,1.7852999
Middle East (EI),,1983,1.5656056
Middle East (EI),,1984,1.4065455
Middle East (EI),,1985,1.3372977
Middle East (EI),,1986,1.3525908
Middle East (EI),,1987,1.5956078
Middle East (EI),,1988,1.5494938
Middle East (EI),,1989,1.2991643
Middle East (EI),,1990,1.5104499
Middle East (EI),,1991,1.0518587
Middle East (EI),,1992,1.5523303
Middle East (EI),,1993,1.6982582
Middle East (EI),,1994,1.2618179
Middle East (EI),,1995,1.3794535
Middle East (EI),,1996,1.3409629
Middle East (EI),,1997,1.0868833
Middle East (EI),,1998,1.1436393
Middle East (EI),,1999,0.76988876
Middle East (EI),,2000,0.6648656
Middle East (EI),,2001,0.6801133
Middle East (EI),,2002,0.9264238
Middle East (EI),,2003,0.9714726
Middle East (EI),,2004,1.1110034
Middle East (EI),,2005,1.079225
Middle East (EI),,2006,1.2043842
Middle East (EI),,2007,1.0835533
Middle East (EI),,2008,0.5123209
Middle East (EI),,2009,0.4436598
Middle East (EI),,2010,0.59156626
Middle East (EI),,2011,0.5941522
Middle East (EI),,2012,0.6677886
Middle East (EI),,2013,0.70610034
Middle East (EI),,2014,0.5752006
Middle East (EI),,2015,0.46681705
Middle East (EI),,2016,0.53916734
Middle East (EI),,2017,0.54044354
Middle East (EI),,2018,0.33270648
Middle East (EI),,2019,1.0361751
Middle East (EI),,2020,0.7561346
Middle East (EI),,2021,0.47108513
Middle East (EI),,2022,0.4335511
Middle East (EI),,2023,0.6374841
Morocco,MAR,1965,20.195011
Morocco,MAR,1966,13.327539
Morocco,MAR,1967,11.18483
Morocco,MAR,1968,11.826925
Morocco,MAR,1969,13.944498
Morocco,MAR,1970,13.103196
Morocco,MAR,1971,13.923879
Morocco,MAR,1972,13.526379
Morocco,MAR,1973,9.094625
Morocco,MAR,1974,9.542439
Morocco,MAR,1975,7.134391
Morocco,MAR,1976,6.466088
Morocco,MAR,1977,7.88484
Morocco,MAR,1978,7.7057586
Morocco,MAR,1979,7.719043
Morocco,MAR,1980,7.3711247
Morocco,MAR,1981,5.1364617
Morocco,MAR,1982,2.7842176
Morocco,MAR,1983,2.2804005
Morocco,MAR,1984,1.7123275
Morocco,MAR,1985,2.2006679
Morocco,MAR,1986,2.8153405
Morocco,MAR,1987,3.5068126
Morocco,MAR,1988,3.7663102
Morocco,MAR,1989,4.231739
Morocco,MAR,1990,4.359246
Morocco,MAR,1991,4.3259
Morocco,MAR,1992,3.0396225
Morocco,MAR,1993,1.382297
Morocco,MAR,1994,2.3779473
Morocco,MAR,1995,1.7634826
Morocco,MAR,1996,5.4025164
Morocco,MAR,1997,5.5313864
Morocco,MAR,1998,4.6007285
Morocco,MAR,1999,2.0588021
Morocco,MAR,2000,1.8074727
Morocco,MAR,2001,1.9961747
Morocco,MAR,2002,1.8891699
Morocco,MAR,2003,3.205165
Morocco,MAR,2004,3.086618
Morocco,MAR,2005,1.7121851
Morocco,MAR,2006,1.6977588
Morocco,MAR,2007,1.5625434
Morocco,MAR,2008,1.428657
Morocco,MAR,2009,4.0801725
Morocco,MAR,2010,4.93708
Morocco,MAR,2011,2.7019656
Morocco,MAR,2012,2.145695
Morocco,MAR,2013,3.5472095
Morocco,MAR,2014,2.0439467
Morocco,MAR,2015,2.2984154
Morocco,MAR,2016,1.5052358
Morocco,MAR,2017,1.3485255
Morocco,MAR,2018,1.8528242
Morocco,MAR,2019,1.2616143
Morocco,MAR,2020,0.93952453
Morocco,MAR,2021,0.79584074
Morocco,MAR,2022,0.34189326
Morocco,MAR,2023,0.15585415
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0.0010780812
Netherlands,NLD,1986,0.0010271606
Netherlands,NLD,1987,0.00033547595
Netherlands,NLD,1988,0.00066872116
Netherlands,NLD,1989,0.012314439
Netherlands,NLD,1990,0.027597958
Netherlands,NLD,1991,0.033136424
Netherlands,NLD,1992,0.037784263
Netherlands,NLD,1993,0.028727856
Netherlands,NLD,1994,0.031564485
Netherlands,NLD,1995,0.02668976
Netherlands,NLD,1996,0.02325796
Netherlands,NLD,1997,0.027235612
Netherlands,NLD,1998,0.033013772
Netherlands,NLD,1999,0.026853645
Netherlands,NLD,2000,0.041820258
Netherlands,NLD,2001,0.032965485
Netherlands,NLD,2002,0.030591847
Netherlands,NLD,2003,0.0198348
Netherlands,NLD,2004,0.025338031
Netherlands,NLD,2005,0.022655169
Netherlands,NLD,2006,0.02747249
Netherlands,NLD,2007,0.027318195
Netherlands,NLD,2008,0.025676966
Netherlands,NLD,2009,0.025156612
Netherlands,NLD,2010,0.024697682
Netherlands,NLD,2011,0.01410138
Netherlands,NLD,2012,0.026122605
Netherlands,NLD,2013,0.029311547
Netherlands,NLD,2014,0.029834365
Netherlands,NLD,2015,0.024330486
Netherlands,NLD,2016,0.025662038
Netherlands,NLD,2017,0.015366946
Netherlands,NLD,2018,0.018642256
Netherlands,NLD,2019,0.019127067
Netherlands,NLD,2020,0.012218683
Netherlands,NLD,2021,0.022756964
Netherlands,NLD,2022,0.013646628
Netherlands,NLD,2023,0.018505683
New Zealand,NZL,1970,35.409485
New Zealand,NZL,1971,38.413677
New Zealand,NZL,1972,38.17475
New Zealand,NZL,1973,36.30027
New Zealand,NZL,1974,36.03367
New Zealand,NZL,1975,38.916885
New Zealand,NZL,1976,35.02307
New Zealand,NZL,1977,32.589073
New Zealand,NZL,1978,35.016884
New Zealand,NZL,1979,40.689926
New Zealand,NZL,1980,42.640396
New Zealand,NZL,1981,43.20633
New Zealand,NZL,1982,38.895542
New Zealand,NZL,1983,40.3811
New Zealand,NZL,1984,39.31475
New Zealand,NZL,1985,37.739723
New Zealand,NZL,1986,39.266853
New Zealand,NZL,1987,38.54183
New Zealand,NZL,1988,38.74785
New Zealand,NZL,1989,37.215343
New Zealand,NZL,1990,36.773495
New Zealand,NZL,1991,35.5958
New Zealand,NZL,1992,32.740326
New Zealand,NZL,1993,35.398514
New Zealand,NZL,1994,36.883698
New Zealand,NZL,1995,37.886383
New Zealand,NZL,1996,35.516956
New Zealand,NZL,1997,31.544634
New Zealand,NZL,1998,34.340027
New Zealand,NZL,1999,30.81524
New Zealand,NZL,2000,31.475353
New Zealand,NZL,2001,27.999746
New Zealand,NZL,2002,30.855333
New Zealand,NZL,2003,30.038479
New Zealand,NZL,2004,33.448277
New Zealand,NZL,2005,29.19951
New Zealand,NZL,2006,29.129707
New Zealand,NZL,2007,29.13206
New Zealand,NZL,2008,27.29259
New Zealand,NZL,2009,29.4664
New Zealand,NZL,2010,29.188257
New Zealand,NZL,2011,29.340315
New Zealand,NZL,2012,26.395533
New Zealand,NZL,2013,26.198769
New Zealand,NZL,2014,26.28087
New Zealand,NZL,2015,26.193567
New Zealand,NZL,2016,27.154121
New Zealand,NZL,2017,25.784523
New Zealand,NZL,2018,26.874477
New Zealand,NZL,2019,25.590157
New Zealand,NZL,2020,26.637081
New Zealand,NZL,2021,26.92194
New Zealand,NZL,2022,29.501432
New Zealand,NZL,2023,28.79554
Non-OECD (EI),,1965,4.756007
Non-OECD (EI),,1966,4.895407
Non-OECD (EI),,1967,4.775985
Non-OECD (EI),,1968,5.201629
Non-OECD (EI),,1969,5.3234386
Non-OECD (EI),,1970,5.427815
Non-OECD (EI),,1971,5.324521
Non-OECD (EI),,1972,5.302464
Non-OECD (EI),,1973,5.2258162
Non-OECD (EI),,1974,5.50046
Non-OECD (EI),,1975,5.4127564
Non-OECD (EI),,1976,5.5127816
Non-OECD (EI),,1977,5.6641636
Non-OECD (EI),,1978,5.9119205
Non-OECD (EI),,1979,6.0055056
Non-OECD (EI),,1980,6.3136845
Non-OECD (EI),,1981,6.3607492
Non-OECD (EI),,1982,6.1681595
Non-OECD (EI),,1983,6.191708
Non-OECD (EI),,1984,6.4325213
Non-OECD (EI),,1985,6.592045
Non-OECD (EI),,1986,6.631454
Non-OECD (EI),,1987,6.552209
Non-OECD (EI),,1988,6.664169
Non-OECD (EI),,1989,6.6847897
Non-OECD (EI),,1990,6.7772484
Non-OECD (EI),,1991,7.001722
Non-OECD (EI),,1992,7.090191
Non-OECD (EI),,1993,7.5093193
Non-OECD (EI),,1994,7.8753767
Non-OECD (EI),,1995,8.029345
Non-OECD (EI),,1996,7.837587
Non-OECD (EI),,1997,7.891833
Non-OECD (EI),,1998,8.181839
Non-OECD (EI),,1999,8.060085
Non-OECD (EI),,2000,8.041133
Non-OECD (EI),,2001,7.9335427
Non-OECD (EI),,2002,7.73808
Non-OECD (EI),,2003,7.29844
Non-OECD (EI),,2004,7.4801126
Non-OECD (EI),,2005,7.378023
Non-OECD (EI),,2006,7.3175564
Non-OECD (EI),,2007,7.2439857
Non-OECD (EI),,2008,7.4541025
Non-OECD (EI),,2009,7.3424525
Non-OECD (EI),,2010,7.428065
Non-OECD (EI),,2011,7.105855
Non-OECD (EI),,2012,7.31831
Non-OECD (EI),,2013,7.5268703
Non-OECD (EI),,2014,7.6817656
Non-OECD (EI),,2015,7.558199
Non-OECD (EI),,2016,7.7385716
Non-OECD (EI),,2017,7.608547
Non-OECD (EI),,2018,7.5437675
Non-OECD (EI),,2019,7.570117
Non-OECD (EI),,2020,7.833261
Non-OECD (EI),,2021,7.3461943
Non-OECD (EI),,2022,7.35351
Non-OECD (EI),,2023,6.8493934
North America,,1965,5.892124
North America,,1966,5.8366184
North America,,1967,6.147774
North America,,1968,5.875306
North America,,1969,6.217397
North America,,1970,6.069154
North America,,1971,6.2559485
North America,,1972,6.2849
North America,,1973,6.164783
North America,,1974,6.846285
North America,,1975,6.8680816
North America,,1976,6.47116
North America,,1977,5.6209006
North America,,1978,6.3436055
North America,,1979,6.3693576
North America,,1980,6.5699005
North America,,1981,6.80703
North America,,1982,7.5542793
North America,,1983,7.9592004
North America,,1984,7.7113976
North America,,1985,7.471539
North America,,1986,7.533797
North America,,1987,6.8544245
North America,,1988,6.2068863
North America,,1989,6.404718
North America,,1990,6.6280785
North America,,1991,6.676992
North America,,1992,6.322013
North America,,1993,6.5609508
North America,,1994,6.1964054
North America,,1995,6.729338
North America,,1996,7.1037545
North America,,1997,7.0167055
North America,,1998,6.4708734
North America,,1999,6.5143547
North America,,2000,6.046475
North America,,2001,5.2801056
North America,,2002,5.7192507
North America,,2003,5.6036367
North America,,2004,5.454252
North America,,2005,5.6404667
North America,,2006,5.741231
North America,,2007,5.359025
North America,,2008,5.68201
North America,,2009,5.911177
North America,,2010,5.530008
North America,,2011,6.192744
North America,,2012,5.9255033
North America,,2013,5.754138
North America,,2014,5.592027
North America,,2015,5.453112
North America,,2016,5.5901737
North America,,2017,5.8802423
North America,,2018,5.5620317
North America,,2019,5.4428983
North America,,2020,5.8997326
North America,,2021,5.363867
North America,,2022,5.3688016
North America,,2023,4.8977284
North America (EI),,1965,5.9778767
North America (EI),,1966,5.9195347
North America (EI),,1967,6.238052
North America (EI),,1968,5.958261
North America (EI),,1969,6.3030257
North America (EI),,1970,6.1603985
North America (EI),,1971,6.344195
North America (EI),,1972,6.379518
North America (EI),,1973,6.262966
North America (EI),,1974,6.9574223
North America (EI),,1975,6.976529
North America (EI),,1976,6.566065
North America (EI),,1977,5.70784
North America (EI),,1978,6.439368
North America (EI),,1979,6.4626684
North America (EI),,1980,6.674286
North America (EI),,1981,6.9116845
North America (EI),,1982,7.673297
North America (EI),,1983,8.080896
North America (EI),,1984,7.825245
North America (EI),,1985,7.5741887
North America (EI),,1986,7.635
North America (EI),,1987,6.9420123
North America (EI),,1988,6.2801867
North America (EI),,1989,6.495248
North America (EI),,1990,6.723109
North America (EI),,1991,6.7702317
North America (EI),,1992,6.4043307
North America (EI),,1993,6.642437
North America (EI),,1994,6.282902
North America (EI),,1995,6.8222804
North America (EI),,1996,7.201702
North America (EI),,1997,7.120364
North America (EI),,1998,6.562723
North America (EI),,1999,6.5988116
North America (EI),,2000,6.144479
North America (EI),,2001,5.374121
North America (EI),,2002,5.8200827
North America (EI),,2003,5.7024226
North America (EI),,2004,5.5498977
North America (EI),,2005,5.7406893
North America (EI),,2006,5.8522887
North America (EI),,2007,5.4583406
North America (EI),,2008,5.786178
North America (EI),,2009,6.018908
North America (EI),,2010,5.6316037
North America (EI),,2011,6.3072386
North America (EI),,2012,6.031027
North America (EI),,2013,5.8505287
North America (EI),,2014,5.690995
North America (EI),,2015,5.555199
North America (EI),,2016,5.6885614
North America (EI),,2017,5.9777865
North America (EI),,2018,5.65211
North America (EI),,2019,5.5371246
North America (EI),,2020,5.997035
North America (EI),,2021,5.446905
North America (EI),,2022,5.4496756
North America (EI),,2023,4.976325
North Macedonia,MKD,1997,8.866941
North Macedonia,MKD,1998,9.439984
North Macedonia,MKD,1999,12.636176
North Macedonia,MKD,2000,11.215343
North Macedonia,MKD,2001,6.3362017
North Macedonia,MKD,2002,7.790694
North Macedonia,MKD,2003,12.461908
North Macedonia,MKD,2004,13.524395
North Macedonia,MKD,2005,13.111359
North Macedonia,MKD,2006,14.148089
North Macedonia,MKD,2007,8.686331
North Macedonia,MKD,2008,7.4236712
North Macedonia,MKD,2009,11.389924
North Macedonia,MKD,2010,19.904745
North Macedonia,MKD,2011,11.698917
North Macedonia,MKD,2012,9.1035
North Macedonia,MKD,2013,14.332466
North Macedonia,MKD,2014,11.690323
North Macedonia,MKD,2015,17.04039
North Macedonia,MKD,2016,16.603172
North Macedonia,MKD,2017,10.038946
North Macedonia,MKD,2018,15.5768585
North Macedonia,MKD,2019,9.876558
North Macedonia,MKD,2020,12.105339
North Macedonia,MKD,2021,13.098998
North Macedonia,MKD,2022,11.450256
North Macedonia,MKD,2023,12.573406
Norway,NOR,1977,64.26859
Norway,NOR,1978,64.17826
Norway,NOR,1979,65.86465
Norway,NOR,1980,65.25247
Norway,NOR,1981,68.59787
Norway,NOR,1982,69.16161
Norway,NOR,1983,71.88228
Norway,NOR,1984,71.13632
Norway,NOR,1985,69.52551
Norway,NOR,1986,66.95776
Norway,NOR,1987,68.41642
Norway,NOR,1988,69.96111
Norway,NOR,1989,71.42315
Norway,NOR,1990,72.67354
Norway,NOR,1991,71.32282
Norway,NOR,1992,72.14248
Norway,NOR,1993,71.86784
Norway,NOR,1994,69.44527
Norway,NOR,1995,70.550186
Norway,NOR,1996,65.73368
Norway,NOR,1997,66.245605
Norway,NOR,1998,67.11149
Norway,NOR,1999,68.32699
Norway,NOR,2000,71.90853
Norway,NOR,2001,68.16684
Norway,NOR,2002,69.486465
Norway,NOR,2003,63.739468
Norway,NOR,2004,64.433624
Norway,NOR,2005,69.60494
Norway,NOR,2006,66.45694
Norway,NOR,2007,68.25239
Norway,NOR,2008,69.55593
Norway,NOR,2009,67.77799
Norway,NOR,2010,64.91565
Norway,NOR,2011,65.78057
Norway,NOR,2012,69.16095
Norway,NOR,2013,66.637436
Norway,NOR,2014,67.60001
Norway,NOR,2015,67.2032
Norway,NOR,2016,68.44819
Norway,NOR,2017,67.52621
Norway,NOR,2018,66.543655
Norway,NOR,2019,63.90849
Norway,NOR,2020,66.4051
Norway,NOR,2021,65.95727
Norway,NOR,2022,62.45329
Norway,NOR,2023,63.91006
OECD (EI),,1965,6.9364405
OECD (EI),,1966,6.9785037
OECD (EI),,1967,6.899877
OECD (EI),,1968,6.6590743
OECD (EI),,1969,6.5294065
OECD (EI),,1970,6.3497596
OECD (EI),,1971,6.450244
OECD (EI),,1972,6.3947463
OECD (EI),,1973,6.069746
OECD (EI),,1974,6.7481318
