DATAFLOW,LAST UPDATE,freq,product,currency,unit,indic_en,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2014,0.0819,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2015,0.0761,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2016,0.072,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2017,0.0677,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2018,0.0722,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2019,0.0646,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2020,0.0716,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2021,0.0739,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2022,0.1444,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2023,0.1962,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Czechia,2024,0.1654,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2013,0.086,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2014,0.0844,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2015,0.0809,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2016,0.0788,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2017,0.0761,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2018,0.0771,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2019,0.0855,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2020,0.0849,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2021,0.0908,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2022,0.1512,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2023,0.1904,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Germany,2024,0.1976,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2013,0.0661,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2014,0.0654,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2015,0.0591,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2016,0.0588,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2017,0.0616,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2018,0.0593,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2019,0.0635,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2020,0.0540,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2021,0.0725,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2022,0.1595,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2023,0.1325,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Denmark,2024,0.0968,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2013,0.0842,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2014,0.0794,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2015,0.0755,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2016,0.0737,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2017,0.0721,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2018,0.0731,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2019,0.0768,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2020,0.0675,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2021,0.0834,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2022,0.1502,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2023,0.1433,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Estonia,2024,0.1313,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2013,0.104,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2014,0.109,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2015,0.1037,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2016,0.0929,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2017,0.0862,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2018,0.0790,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2019,0.0810,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2020,0.0823,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2021,0.0890,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2022,0.2830,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2023,0.1627,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Greece,2024,0.1279,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2013,0.1165,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2014,0.1185,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2015,0.1116,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2016,0.1051,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2017,0.101,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2018,0.1008,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2019,0.0925,d,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2020,0.0786,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2021,0.0931,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2022,0.1769,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2023,0.1522,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Spain,2024,0.1217,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2013,0.092,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2014,0.0886,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2015,0.0842,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2016,0.0793,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2017,0.0767,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2018,0.0779,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2019,0.0842,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2020,0.0817,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2021,0.0859,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2022,0.1604,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2023,0.1936,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",European Union - 27 countries (from 2020),2024,0.1558,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2013,0.0679,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2014,0.0664,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2015,0.0637,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2016,0.0614,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2017,0.0596,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2018,0.0611,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2019,0.0639,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2020,0.0625,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2021,0.0669,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2022,0.0802,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2023,0.0951,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Finland,2024,0.0921,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2013,0.0781,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2014,0.0765,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2015,0.0776,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2016,0.0714,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2017,0.0733,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2018,0.0736,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2019,0.0812,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2020,0.0847,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2021,0.0850,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2022,0.1203,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2023,0.2506,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",France,2024,0.1555,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Georgia,2018,0.0489,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Georgia,2019,0.0595,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Georgia,2020,0.0505,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Georgia,2021,0.0713,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Georgia,2023,0.0928,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Georgia,2024,0.0814,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2013,0.0942,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2014,0.0903,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2015,0.0869,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2016,0.0851,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2017,0.0821,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2018,0.0848,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2019,0.0887,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2020,0.0898,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2021,0.0881,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2022,0.1410,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2023,0.2780,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Croatia,2024,0.2169,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2013,0.0904,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2014,0.0836,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2015,0.0778,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2016,0.0729,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2017,0.0638,e,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2018,0.0738,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2019,0.0861,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2020,0.0849,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2021,0.0819,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2022,0.1739,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2023,0.2996,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Hungary,2024,0.2055,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2013,0.1331,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2014,0.1303,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2015,0.1294,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2016,0.1198,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2017,0.1095,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2018,0.1171,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2019,0.1294,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2020,0.1265,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2021,0.1378,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2022,0.2104,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2023,0.2940,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ireland,2024,0.2543,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2016,0.0714,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2017,0.0768,p,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2018,0.0756,e,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2019,0.0558,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2020,0.0713,e,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2021,0.0449,e,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2022,0.0732,e,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2023,0.0757,e,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Iceland,2024,0.0835,e,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2013,0.1122,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2014,0.108,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2015,0.0943,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2016,0.0841,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2017,0.0829,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2018,0.0892,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2019,0.0952,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2020,0.0856,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2021,0.0939,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2022,0.2354,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2023,0.2031,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Italy,2024,0.1515,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2014,0.1359,,
