Entity,Code,Year,"Energy imports, net (% of energy use)"
Honduras,HND,2010,51.183617
Honduras,HND,2011,52.223267
Honduras,HND,2012,51.61075
Honduras,HND,2013,51.53659
Honduras,HND,2014,52.996437
Hong Kong,HKG,1971,98.96651
Hong Kong,HKG,1972,98.95844
Hong Kong,HKG,1973,98.969765
Hong Kong,HKG,1974,99.0246
Hong Kong,HKG,1975,99.05507
Hong Kong,HKG,1976,99.11626
Hong Kong,HKG,1977,99.250206
Hong Kong,HKG,1978,99.29101
Hong Kong,HKG,1979,99.17598
Hong Kong,HKG,1980,99.163734
Hong Kong,HKG,1981,99.24486
Hong Kong,HKG,1982,99.291954
Hong Kong,HKG,1983,99.345634
Hong Kong,HKG,1984,99.3537
Hong Kong,HKG,1985,99.362015
Hong Kong,HKG,1986,99.44625
Hong Kong,HKG,1987,99.48827
Hong Kong,HKG,1988,99.53275
Hong Kong,HKG,1989,99.54064
Hong Kong,HKG,1990,99.49648
Hong Kong,HKG,1991,99.51462
Hong Kong,HKG,1992,99.58922
Hong Kong,HKG,1993,99.5725
Hong Kong,HKG,1994,99.576584
Hong Kong,HKG,1995,99.55929
Hong Kong,HKG,1996,99.539566
Hong Kong,HKG,1997,99.51725
Hong Kong,HKG,1998,99.62715
Hong Kong,HKG,1999,99.692924
Hong Kong,HKG,2000,99.63381
Hong Kong,HKG,2001,99.64614
Hong Kong,HKG,2002,99.61706
Hong Kong,HKG,2003,99.62847
Hong Kong,HKG,2004,99.60125
Hong Kong,HKG,2005,99.59525
Hong Kong,HKG,2006,99.515594
Hong Kong,HKG,2007,99.54604
Hong Kong,HKG,2008,99.53288
Hong Kong,HKG,2009,99.556564
Hong Kong,HKG,2010,99.300064
Hong Kong,HKG,2011,99.22622
Hong Kong,HKG,2012,99.32034
Hong Kong,HKG,2013,99.23166
Hong Kong,HKG,2014,98.68032
Hungary,HUN,1965,28.142866
Hungary,HUN,1966,29.73081
Hungary,HUN,1967,32.75149
Hungary,HUN,1968,30.724102
Hungary,HUN,1969,33.32372
Hungary,HUN,1970,34.18598
Hungary,HUN,1971,37.765568
Hungary,HUN,1972,39.72767
Hungary,HUN,1973,40.3106
Hungary,HUN,1974,42.211117
Hungary,HUN,1975,45.27626
Hungary,HUN,1976,44.952934
Hungary,HUN,1977,45.667114
Hungary,HUN,1978,46.270275
Hungary,HUN,1979,48.099342
Hungary,HUN,1980,48.881577
Hungary,HUN,1981,48.81326
Hungary,HUN,1982,47.031338
Hungary,HUN,1983,45.702354
Hungary,HUN,1984,45.73941
Hungary,HUN,1985,44.85592
Hungary,HUN,1986,45.73991
Hungary,HUN,1987,45.331696
Hungary,HUN,1988,46.041077
Hungary,HUN,1989,46.735527
Hungary,HUN,1990,48.97203
Hungary,HUN,1991,47.317997
Hungary,HUN,1992,44.618366
Hungary,HUN,1993,46.70485
Hungary,HUN,1994,46.63304
Hungary,HUN,1995,46.269833
Hungary,HUN,1996,48.573757
Hungary,HUN,1997,48.761402
Hungary,HUN,1998,51.482227
Hungary,HUN,1999,53.25459
Hungary,HUN,2000,53.52502
Hungary,HUN,2001,55.84827
Hungary,HUN,2002,56.257465
Hungary,HUN,2003,60.166187
Hungary,HUN,2004,60.73496
Hungary,HUN,2005,62.36069
Hungary,HUN,2006,62.176712
Hungary,HUN,2007,61.74633
Hungary,HUN,2008,60.341427
Hungary,HUN,2009,55.689957
Hungary,HUN,2010,57.00257
Hungary,HUN,2011,56.76652
Hungary,HUN,2012,54.90329
Hungary,HUN,2013,54.576492
Hungary,HUN,2014,55.607384
Hungary,HUN,2015,57.666706
Iceland,ISL,1960,72.12773
Iceland,ISL,1961,69.75669
Iceland,ISL,1962,69.217354
Iceland,ISL,1963,69.71002
Iceland,ISL,1964,68.16742
Iceland,ISL,1965,69.5911
Iceland,ISL,1966,68.76122
Iceland,ISL,1967,66.24066
Iceland,ISL,1968,65.51629
Iceland,ISL,1969,57.043976
Iceland,ISL,1970,54.34615
Iceland,ISL,1971,53.128513
Iceland,ISL,1972,50.178658
Iceland,ISL,1973,51.613808
Iceland,ISL,1974,51.93912
Iceland,ISL,1975,47.66497
Iceland,ISL,1976,45.07619
Iceland,ISL,1977,45.55323
Iceland,ISL,1978,44.445244
Iceland,ISL,1979,42.550674
Iceland,ISL,1980,39.598
Iceland,ISL,1981,33.821472
Iceland,ISL,1982,29.806833
Iceland,ISL,1983,28.45764
Iceland,ISL,1984,30.65319
Iceland,ISL,1985,29.266407
Iceland,ISL,1986,31.010733
Iceland,ISL,1987,31.873419
Iceland,ISL,1988,30.317657
Iceland,ISL,1989,30.1614
Iceland,ISL,1990,28.639914
Iceland,ISL,1991,27.838617
Iceland,ISL,1992,29.763855
Iceland,ISL,1993,30.04561
Iceland,ISL,1994,29.982115
Iceland,ISL,1995,29.289125
Iceland,ISL,1996,30.73642
Iceland,ISL,1997,29.750837
Iceland,ISL,1998,28.025316
Iceland,ISL,1999,24.467962
Iceland,ISL,2000,22.622227
Iceland,ISL,2001,22.891123
Iceland,ISL,2002,23.085943
Iceland,ISL,2003,22.873755
Iceland,ISL,2004,24.089386
Iceland,ISL,2005,23.658947
Iceland,ISL,2006,19.713434
Iceland,ISL,2007,16.151274
Iceland,ISL,2008,13.167049
Iceland,ISL,2009,12.170336
Iceland,ISL,2010,11.5197735
Iceland,ISL,2011,10.254935
Iceland,ISL,2012,10.330697
Iceland,ISL,2013,10.43892
Iceland,ISL,2014,10.963352
Iceland,ISL,2015,11.557551
India,IND,1971,9.762032
India,IND,1972,9.2321
India,IND,1973,9.831581
India,IND,1974,9.081815
India,IND,1975,7.2955523
India,IND,1976,8.573585
India,IND,1977,8.777171
India,IND,1978,7.484055
India,IND,1979,9.902651
India,IND,1980,9.463232
India,IND,1981,7.8095655
India,IND,1982,6.552875
India,IND,1983,4.8156743
India,IND,1984,4.000558
India,IND,1985,6.3156652
India,IND,1986,5.300916
India,IND,1987,5.9471436
India,IND,1988,6.184235
India,IND,1989,7.615273
India,IND,1990,8.259888
India,IND,1991,8.797442
India,IND,1992,11.045521
India,IND,1993,11.984993
India,IND,1994,12.197369
India,IND,1995,13.055078
India,IND,1996,14.256989
India,IND,1997,14.934122
India,IND,1998,17.230377
India,IND,1999,20.062414
India,IND,2000,20.44554
India,IND,2001,20.080462
India,IND,2002,20.352776
India,IND,2003,19.663345
India,IND,2004,21.380638
India,IND,2005,22.052652
India,IND,2006,23.469242
India,IND,2007,24.969606
India,IND,2008,25.79398
India,IND,2009,27.452677
India,IND,2010,28.347609
India,IND,2011,29.382042
India,IND,2012,31.496523
India,IND,2013,32.475555
India,IND,2014,34.305523
Indonesia,IDN,1971,-104.65402
Indonesia,IDN,1972,-123.88108
Indonesia,IDN,1973,-148.68872
Indonesia,IDN,1974,-145.27156
Indonesia,IDN,1975,-129.27437
Indonesia,IDN,1976,-145.74052
Indonesia,IDN,1977,-147.24973
Indonesia,IDN,1978,-134.232
Indonesia,IDN,1979,-126.84991
Indonesia,IDN,1980,-124.47382
Indonesia,IDN,1981,-117.27024
Indonesia,IDN,1982,-90.03184
Indonesia,IDN,1983,-91.37061
Indonesia,IDN,1984,-110.668015
Indonesia,IDN,1985,-94.40299
Indonesia,IDN,1986,-87.73988
Indonesia,IDN,1987,-82.51116
Indonesia,IDN,1988,-81.172714
Indonesia,IDN,1989,-83.16077
Indonesia,IDN,1990,-70.86072
Indonesia,IDN,1991,-76.99152
Indonesia,IDN,1992,-73.712494
Indonesia,IDN,1993,-63.970974
Indonesia,IDN,1994,-74.90676
Indonesia,IDN,1995,-63.951496
Indonesia,IDN,1996,-64.25045
Indonesia,IDN,1997,-62.42803
Indonesia,IDN,1998,-67.12565
Indonesia,IDN,1999,-65.67316
Indonesia,IDN,2000,-52.56666
Indonesia,IDN,2001,-51.818405
Indonesia,IDN,2002,-50.286293
Indonesia,IDN,2003,-53.988293
Indonesia,IDN,2004,-50.17429
Indonesia,IDN,2005,-55.914623
Indonesia,IDN,2006,-70.83175
Indonesia,IDN,2007,-74.094635
Indonesia,IDN,2008,-73.633865
Indonesia,IDN,2009,-74.39976
Indonesia,IDN,2010,-79.04613
Indonesia,IDN,2011,-106.70815
Indonesia,IDN,2012,-107.211075
Indonesia,IDN,2013,-112.28375
Indonesia,IDN,2014,-103.09133
Iran,IRN,1971,-1337.5665
Iran,IRN,1972,-1538.4662
Iran,IRN,1973,-1400.6465
Iran,IRN,1974,-1198.3563
Iran,IRN,1975,-969.61914
Iran,IRN,1976,-933.9698
Iran,IRN,1977,-785.9692
Iran,IRN,1978,-743.0744
Iran,IRN,1979,-361.6178
Iran,IRN,1980,-112.1916
Iran,IRN,1981,-85.3299
Iran,IRN,1982,-158.56023
Iran,IRN,1983,-210.56006
Iran,IRN,1984,-140.46884
Iran,IRN,1985,-127.74245
Iran,IRN,1986,-87.840675
Iran,IRN,1987,-132.93622
Iran,IRN,1988,-149.92856
Iran,IRN,1989,-149.87427
Iran,IRN,1990,-170.92882
Iran,IRN,1991,-160.82759
Iran,IRN,1992,-165.63618
Iran,IRN,1993,-161.58333
Iran,IRN,1994,-139.21349
Iran,IRN,1995,-134.80939
Iran,IRN,1996,-140.95068
Iran,IRN,1997,-117.80361
Iran,IRN,1998,-116.77321
Iran,IRN,1999,-93.572525
Iran,IRN,2000,-106.18186
Iran,IRN,2001,-86.06907
Iran,IRN,2002,-83.963486
Iran,IRN,2003,-97.06319
Iran,IRN,2004,-88.10529
Iran,IRN,2005,-79.91087
Iran,IRN,2006,-78.82856
Iran,IRN,2007,-76.68534
Iran,IRN,2008,-65.05759
Iran,IRN,2009,-63.617535
Iran,IRN,2010,-67.53084
Iran,IRN,2011,-65.92591
Iran,IRN,2012,-37.202675
Iran,IRN,2013,-34.83098
Iran,IRN,2014,-33.39527
Iraq,IRQ,1971,-2041.0785
Iraq,IRQ,1972,-1640.0634
Iraq,IRQ,1973,-2110.8196
Iraq,IRQ,1974,-1879.0776
Iraq,IRQ,1975,-1790.7021
Iraq,IRQ,1976,-1537.4924
Iraq,IRQ,1977,-1428.7616
Iraq,IRQ,1978,-1375.6388
Iraq,IRQ,1979,-1572.7687
Iraq,IRQ,1980,-1293.4773
Iraq,IRQ,1981,-375.24335
Iraq,IRQ,1982,-410.1909
Iraq,IRQ,1983,-312.68915
Iraq,IRQ,1984,-380.1953
Iraq,IRQ,1985,-395.1066
Iraq,IRQ,1986,-446.8984
Iraq,IRQ,1987,-590.67804
Iraq,IRQ,1988,-646.09656
Iraq,IRQ,1989,-598.44226
Iraq,IRQ,1990,-450.51678
Iraq,IRQ,1991,-22.113888
Iraq,IRQ,1992,-21.610035
Iraq,IRQ,1993,-18.041613
Iraq,IRQ,1994,-18.445116
Iraq,IRQ,1995,-19.638803
Iraq,IRQ,1996,-23.36426
Iraq,IRQ,1997,-99.24774
Iraq,IRQ,1998,-293.8024
Iraq,IRQ,1999,-496.43616
Iraq,IRQ,2000,-419.6401
Iraq,IRQ,2001,-359.75998
Iraq,IRQ,2002,-316.68512
Iraq,IRQ,2003,-216.80782
Iraq,IRQ,2004,-300.6385
Iraq,IRQ,2005,-270.16296
Iraq,IRQ,2006,-310.00937
Iraq,IRQ,2007,-317.81384
Iraq,IRQ,2008,-329.71756
Iraq,IRQ,2009,-275.05695
Iraq,IRQ,2010,-232.18127
Iraq,IRQ,2011,-244.64882
Iraq,IRQ,2012,-240.1611
Iraq,IRQ,2013,-218.5696
Iraq,IRQ,2014,-229.39049
Ireland,IRL,1960,62.95184
Ireland,IRL,1961,65.72257
Ireland,IRL,1962,66.425934
Ireland,IRL,1963,67.55918
Ireland,IRL,1964,68.5539
Ireland,IRL,1965,74.34456
Ireland,IRL,1966,73.2358
Ireland,IRL,1967,73.47701
Ireland,IRL,1968,68.817894
Ireland,IRL,1969,71.96045
Ireland,IRL,1970,76.33036
Ireland,IRL,1971,78.81269
Ireland,IRL,1972,79.42222
Ireland,IRL,1973,83.781364
Ireland,IRL,1974,81.61371
Ireland,IRL,1975,75.03205
Ireland,IRL,1976,79.38254
Ireland,IRL,1977,81.587204
Ireland,IRL,1978,84.50801
Ireland,IRL,1979,82.84814
Ireland,IRL,1980,77.007355
Ireland,IRL,1981,69.89146
Ireland,IRL,1982,63.081745
Ireland,IRL,1983,60.88667
Ireland,IRL,1984,56.209404
Ireland,IRL,1985,67.02035
Ireland,IRL,1986,70.257484
Ireland,IRL,1987,67.41832
Ireland,IRL,1988,68.56459
Ireland,IRL,1989,59.66288
Ireland,IRL,1990,65.0193
Ireland,IRL,1991,67.11339
Ireland,IRL,1992,68.79476
Ireland,IRL,1993,65.70392
Ireland,IRL,1994,66.29657
Ireland,IRL,1995,61.50827
Ireland,IRL,1996,68.839935
Ireland,IRL,1997,76.15101
Ireland,IRL,1998,80.61127
Ireland,IRL,1999,81.51842
Ireland,IRL,2000,84.360535
Ireland,IRL,2001,87.638214
Ireland,IRL,2002,89.27336
Ireland,IRL,2003,86.942474
Ireland,IRL,2004,87.04702
Ireland,IRL,2005,88.7022
Ireland,IRL,2006,88.76828
Ireland,IRL,2007,90.6782
Ireland,IRL,2008,89.52857
Ireland,IRL,2009,89.86179
Ireland,IRL,2010,87.245186
Ireland,IRL,2011,87.18399
Ireland,IRL,2012,90.43
Ireland,IRL,2013,82.711235
Ireland,IRL,2014,84.255806
Ireland,IRL,2015,85.66714
Israel,ISR,1971,-3.4682233
Israel,ISR,1972,-12.88998
Israel,ISR,1973,20.795942
Israel,ISR,1974,27.018278
Israel,ISR,1975,6.355606
Israel,ISR,1976,98.6391
Israel,ISR,1977,98.792625
Israel,ISR,1978,98.90931
Israel,ISR,1979,98.8704
Israel,ISR,1980,98.03822
Israel,ISR,1981,97.93853
Israel,ISR,1982,99.00085
Israel,ISR,1983,99.07544
Israel,ISR,1984,99.26433
Israel,ISR,1985,96.27389
Israel,ISR,1986,96.225815
Israel,ISR,1987,96.36029
Israel,ISR,1988,96.515656
Israel,ISR,1989,96.5266
Israel,ISR,1990,96.3012
Israel,ISR,1991,96.191605
Israel,ISR,1992,96.53607
Israel,ISR,1993,96.37861
Israel,ISR,1994,96.50858
Israel,ISR,1995,96.46789
Israel,ISR,1996,96.50706
Israel,ISR,1997,96.52688
Israel,ISR,1998,96.51564
Israel,ISR,1999,96.41869
Israel,ISR,2000,96.47905
Israel,ISR,2001,96.48647
Israel,ISR,2002,96.23412
Israel,ISR,2003,96.2564
Israel,ISR,2004,91.06709
Israel,ISR,2005,88.745926
Israel,ISR,2006,87.01711
Israel,ISR,2007,85.52671
Israel,ISR,2008,82.908005
Israel,ISR,2009,84.80143
Israel,ISR,2010,83.365234
Israel,ISR,2011,79.66932
Israel,ISR,2012,86.59502
Israel,ISR,2013,71.83296
Israel,ISR,2014,67.04874
Israel,ISR,2015,64.96736
Italy,ITA,1960,65.3167
Italy,ITA,1961,68.62997
Italy,ITA,1962,72.578896
Italy,ITA,1963,74.40747
Italy,ITA,1964,74.87701
Italy,ITA,1965,76.62543
Italy,ITA,1966,77.78896
Italy,ITA,1967,79.29652
Italy,ITA,1968,80.5623
Italy,ITA,1969,81.146935
Italy,ITA,1970,81.78306
Italy,ITA,1971,81.4697
Italy,ITA,1972,81.95908
Italy,ITA,1973,82.88763
Italy,ITA,1974,82.59886
Italy,ITA,1975,82.03147
Italy,ITA,1976,82.76635
Italy,ITA,1977,83.053795
Italy,ITA,1978,83.40552
Italy,ITA,1979,84.39998
Italy,ITA,1980,84.79397
Italy,ITA,1981,83.73067
Italy,ITA,1982,81.90729
Italy,ITA,1983,82.77317
Italy,ITA,1984,82.242455
Italy,ITA,1985,82.39052
Italy,ITA,1986,81.03494
Italy,ITA,1987,82.245705
Italy,ITA,1988,81.735596
Italy,ITA,1989,82.65964
Italy,ITA,1990,82.72797
Italy,ITA,1991,82.634125
Italy,ITA,1992,81.73618
Italy,ITA,1993,80.93875
Italy,ITA,1994,79.87048
Italy,ITA,1995,81.51231
Italy,ITA,1996,80.96096
Italy,ITA,1997,81.145996
Italy,ITA,1998,81.7286
Italy,ITA,1999,82.63902
Italy,ITA,2000,83.57704
Italy,ITA,2001,84.42307
Italy,ITA,2002,83.70034
Italy,ITA,2003,83.53825
Italy,ITA,2004,84.064835
Italy,ITA,2005,83.79208
Italy,ITA,2006,83.715126
Italy,ITA,2007,83.085434
Italy,ITA,2008,81.882385
Italy,ITA,2009,81.330765
Italy,ITA,2010,81.00267
Italy,ITA,2011,80.98213
Italy,ITA,2012,78.33385
Italy,ITA,2013,76.338776
Italy,ITA,2014,75.001305
Italy,ITA,2015,76.417984
Jamaica,JAM,1971,86.220604
Jamaica,JAM,1972,89.072876
Jamaica,JAM,1973,91.395935
Jamaica,JAM,1974,90.23797
Jamaica,JAM,1975,90.54347
Jamaica,JAM,1976,89.53742
Jamaica,JAM,1977,90.15285
Jamaica,JAM,1978,89.75048
Jamaica,JAM,1979,91.3104
Jamaica,JAM,1980,90.17408
Jamaica,JAM,1981,90.34112
Jamaica,JAM,1982,89.20325
Jamaica,JAM,1983,88.25287
Jamaica,JAM,1984,86.4183
Jamaica,JAM,1985,85.37221
Jamaica,JAM,1986,85.42425
Jamaica,JAM,1987,85.76839
Jamaica,JAM,1988,85.81809
Jamaica,JAM,1989,86.54202
Jamaica,JAM,1990,82.5966
Jamaica,JAM,1991,82.638794
Jamaica,JAM,1992,83.53535
Jamaica,JAM,1993,83.98329
Jamaica,JAM,1994,83.86522
Jamaica,JAM,1995,84.90327
Jamaica,JAM,1996,85.25523
Jamaica,JAM,1997,84.87781
Jamaica,JAM,1998,86.69322
Jamaica,JAM,1999,86.64971
Jamaica,JAM,2000,84.55707
Jamaica,JAM,2001,86.91941
Jamaica,JAM,2002,88.9738
Jamaica,JAM,2003,89.34116
Jamaica,JAM,2004,89.03314
Jamaica,JAM,2005,88.915215
Jamaica,JAM,2006,90.1159
Jamaica,JAM,2007,90.32654
Jamaica,JAM,2008,85.97678
Jamaica,JAM,2009,82.31684
Jamaica,JAM,2010,82.65262
Jamaica,JAM,2011,82.493095
Jamaica,JAM,2012,81.9542
Jamaica,JAM,2013,82.54226
Jamaica,JAM,2014,82.04252
Japan,JPN,1960,41.88266
Japan,JPN,1961,45.394394
Japan,JPN,1962,49.968204
Japan,JPN,1963,57.10392
Japan,JPN,1964,61.073902
Japan,JPN,1965,64.24561
Japan,JPN,1966,66.81866
Japan,JPN,1967,74.087685
Japan,JPN,1968,77.12683
Japan,JPN,1969,81.30984
Japan,JPN,1970,84.6632
Japan,JPN,1971,86.6235
Japan,JPN,1972,88.59215
Japan,JPN,1973,90.78963
Japan,JPN,1974,90.48962
Japan,JPN,1975,90.19157
Japan,JPN,1976,89.83223
Japan,JPN,1977,90.318954
Japan,JPN,1978,89.13971
Japan,JPN,1979,88.83337
Japan,JPN,1980,87.43438
Japan,JPN,1981,86.78777
Japan,JPN,1982,84.60849
Japan,JPN,1983,83.615105
Japan,JPN,1984,83.62832
Japan,JPN,1985,81.52427
Japan,JPN,1986,81.23058
Japan,JPN,1987,80.720375
Japan,JPN,1988,82.46639
Japan,JPN,1989,82.90551
Japan,JPN,1990,82.99874
Japan,JPN,1991,82.264
Japan,JPN,1992,82.39916
Japan,JPN,1993,80.93673
Japan,JPN,1994,81.32727
Japan,JPN,1995,80.19512
Japan,JPN,1996,80.00006
Japan,JPN,1997,79.36665
Japan,JPN,1998,78.42829
Japan,JPN,1999,79.67411
Japan,JPN,2000,79.80786
Japan,JPN,2001,79.720955
Japan,JPN,2002,81.23227
Japan,JPN,2003,83.67531
Japan,JPN,2004,82.07033
Japan,JPN,2005,80.92421
Japan,JPN,2006,80.71503
Japan,JPN,2007,82.64542
Japan,JPN,2008,82.34586
Japan,JPN,2009,80.361084
Japan,JPN,2010,80.14408
Japan,JPN,2011,88.93691
Japan,JPN,2012,93.82705
Japan,JPN,2013,93.918625
Japan,JPN,2014,93.98126
Japan,JPN,2015,93.01913
Jordan,JOR,1971,99.810905
Jordan,JOR,1972,99.82748
Jordan,JOR,1973,99.84854
Jordan,JOR,1974,99.8566
Jordan,JOR,1975,99.87642
Jordan,JOR,1976,99.87917
Jordan,JOR,1977,99.93004
Jordan,JOR,1978,99.94296
Jordan,JOR,1979,99.94445
Jordan,JOR,1980,99.954475
Jordan,JOR,1981,99.95089
Jordan,JOR,1982,99.956825
Jordan,JOR,1983,99.95003
Jordan,JOR,1984,99.95457
Jordan,JOR,1985,99.9553
Jordan,JOR,1986,99.40583
Jordan,JOR,1987,99.18853
Jordan,JOR,1988,99.32211
Jordan,JOR,1989,98.183914
Jordan,JOR,1990,95.053665
Jordan,JOR,1991,95.31547
Jordan,JOR,1992,95.50318
Jordan,JOR,1993,94.997574
Jordan,JOR,1994,93.26077
Jordan,JOR,1995,93.503685
Jordan,JOR,1996,93.77278
Jordan,JOR,1997,93.5934
Jordan,JOR,1998,93.68126
Jordan,JOR,1999,93.85253
Jordan,JOR,2000,94.12339
Jordan,JOR,2001,94.171776
Jordan,JOR,2002,94.80898
Jordan,JOR,2003,94.4569
Jordan,JOR,2004,95.27091
Jordan,JOR,2005,96.16754
Jordan,JOR,2006,95.76557
Jordan,JOR,2007,96.156136
Jordan,JOR,2008,96.1028
Jordan,JOR,2009,96.069885
Jordan,JOR,2010,96.164764
Jordan,JOR,2011,96.105896
Jordan,JOR,2012,96.53248
Jordan,JOR,2013,96.53969
Jordan,JOR,2014,96.812294
Kazakhstan,KAZ,1990,-23.861458
Kazakhstan,KAZ,1991,-22.58212
Kazakhstan,KAZ,1992,-13.535379
Kazakhstan,KAZ,1993,-20.218334
Kazakhstan,KAZ,1994,-22.460772
Kazakhstan,KAZ,1995,-22.216078
Kazakhstan,KAZ,1996,-40.47606
Kazakhstan,KAZ,1997,-65.97851
Kazakhstan,KAZ,1998,-64.75228
Kazakhstan,KAZ,1999,-84.07336
Kazakhstan,KAZ,2000,-120.22781
Kazakhstan,KAZ,2001,-143.20393
Kazakhstan,KAZ,2002,-129.66699
Kazakhstan,KAZ,2003,-136.59656
Kazakhstan,KAZ,2004,-125.82357
Kazakhstan,KAZ,2005,-133.1909
Kazakhstan,KAZ,2006,-108.15468
Kazakhstan,KAZ,2007,-100.04402
Kazakhstan,KAZ,2008,-106.77516
Kazakhstan,KAZ,2009,-133.24237
Kazakhstan,KAZ,2010,-126.95816
Kazakhstan,KAZ,2011,-107.234764
Kazakhstan,KAZ,2012,-122.88272
Kazakhstan,KAZ,2013,-107.34155
Kazakhstan,KAZ,2014,-116.89043
Kenya,KEN,1971,21.538467
Kenya,KEN,1972,22.153013
Kenya,KEN,1973,21.385303
Kenya,KEN,1974,21.262589
Kenya,KEN,1975,20.153326
Kenya,KEN,1976,21.124393
Kenya,KEN,1977,21.827251
Kenya,KEN,1978,20.872606
Kenya,KEN,1979,20.488361
Kenya,KEN,1980,20.745255
Kenya,KEN,1981,19.584522
Kenya,KEN,1982,17.975378
Kenya,KEN,1983,16.08786
Kenya,KEN,1984,17.744463
Kenya,KEN,1985,17.97243
Kenya,KEN,1986,18.947176
Kenya,KEN,1987,19.39193
Kenya,KEN,1988,18.695093
Kenya,KEN,1989,18.876415
Kenya,KEN,1990,17.986658
Kenya,KEN,1991,16.943708
Kenya,KEN,1992,16.731136
Kenya,KEN,1993,16.162752
Kenya,KEN,1994,14.974541
Kenya,KEN,1995,15.663967
Kenya,KEN,1996,16.41552
Kenya,KEN,1997,15.646564
Kenya,KEN,1998,16.600576
Kenya,KEN,1999,17.057863
Kenya,KEN,2000,18.354324
Kenya,KEN,2001,16.526028
Kenya,KEN,2002,15.732992
Kenya,KEN,2003,13.058131
Kenya,KEN,2004,14.126303
Kenya,KEN,2005,15.170616
Kenya,KEN,2006,16.499743
Kenya,KEN,2007,16.13916
Kenya,KEN,2008,16.562572
Kenya,KEN,2009,18.70418
Kenya,KEN,2010,19.216394
Kenya,KEN,2011,18.714474
Kenya,KEN,2012,16.989985
Kenya,KEN,2013,18.139648
Kenya,KEN,2014,17.169903
Kosovo,OWID_KOS,2000,28.964706
Kosovo,OWID_KOS,2001,29.04136
Kosovo,OWID_KOS,2002,29.114841
Kosovo,OWID_KOS,2003,29.438269
Kosovo,OWID_KOS,2004,37.267235
Kosovo,OWID_KOS,2005,28.17756
Kosovo,OWID_KOS,2006,27.5975
Kosovo,OWID_KOS,2007,30.259079
Kosovo,OWID_KOS,2008,24.338861
Kosovo,OWID_KOS,2009,24.20299
Kosovo,OWID_KOS,2010,25.42652
Kosovo,OWID_KOS,2011,28.989956
Kosovo,OWID_KOS,2012,26.1442
Kosovo,OWID_KOS,2013,23.972395
Kosovo,OWID_KOS,2014,27.387259
Kuwait,KWT,1971,-2534.2766
Kuwait,KWT,1972,-2469.7961
Kuwait,KWT,1973,-2147.6611
Kuwait,KWT,1974,-1894.2081
Kuwait,KWT,1975,-1625.8723
Kuwait,KWT,1976,-1529.6738
Kuwait,KWT,1977,-1291.8809
Kuwait,KWT,1978,-1296.2817
Kuwait,KWT,1979,-1228.0078
Kuwait,KWT,1980,-795.38837
Kuwait,KWT,1981,-518.396
Kuwait,KWT,1982,-304.8763
Kuwait,KWT,1983,-390.75702
Kuwait,KWT,1984,-429.99713
Kuwait,KWT,1985,-333.31442
Kuwait,KWT,1986,-328.48175
Kuwait,KWT,1987,-321.40494
Kuwait,KWT,1988,-311.06094
Kuwait,KWT,1989,-319.88312
Kuwait,KWT,1990,-452.99045
Kuwait,KWT,1991,-273.30582
Kuwait,KWT,1992,-577.16235
Kuwait,KWT,1993,-766.21436
Kuwait,KWT,1994,-689.3556
Kuwait,KWT,1995,-676.70856
Kuwait,KWT,1996,-691.96027
Kuwait,KWT,1997,-683.5088
Kuwait,KWT,1998,-599.38354
Kuwait,KWT,1999,-497.55157
Kuwait,KWT,2000,-510.29684
Kuwait,KWT,2001,-460.24805
Kuwait,KWT,2002,-390.399
Kuwait,KWT,2003,-452.0119
Kuwait,KWT,2004,-462.6048
Kuwait,KWT,2005,-458.38397
Kuwait,KWT,2006,-487.869
Kuwait,KWT,2007,-458.87332
Kuwait,KWT,2008,-433.0403
Kuwait,KWT,2009,-315.26535
Kuwait,KWT,2010,-319.47318
Kuwait,KWT,2011,-376.21036
Kuwait,KWT,2012,-365.44568
Kuwait,KWT,2013,-387.6093
Kuwait,KWT,2014,-391.05847
Kyrgyzstan,KGZ,1990,66.57829
Kyrgyzstan,KGZ,1991,64.08892
Kyrgyzstan,KGZ,1992,63.49044
Kyrgyzstan,KGZ,1993,59.2172
Kyrgyzstan,KGZ,1994,47.558605
Kyrgyzstan,KGZ,1995,47.204746
Kyrgyzstan,KGZ,1996,52.161777
Kyrgyzstan,KGZ,1997,51.368145
Kyrgyzstan,KGZ,1998,59.66521
Kyrgyzstan,KGZ,1999,46.064884
Kyrgyzstan,KGZ,2000,40.943012
Kyrgyzstan,KGZ,2001,39.960873
Kyrgyzstan,KGZ,2002,52.23619
Kyrgyzstan,KGZ,2003,50.196964
Kyrgyzstan,KGZ,2004,45.393612
Kyrgyzstan,KGZ,2005,48.555683
Kyrgyzstan,KGZ,2006,49.469505
Kyrgyzstan,KGZ,2007,55.1777
Kyrgyzstan,KGZ,2008,64.04265
Kyrgyzstan,KGZ,2009,58.657745
Kyrgyzstan,KGZ,2010,53.880703
Kyrgyzstan,KGZ,2011,51.04737
Kyrgyzstan,KGZ,2012,57.697468
Kyrgyzstan,KGZ,2013,55.471603
Kyrgyzstan,KGZ,2014,49.544662
Latin America and Caribbean (WB),,1971,-64.26398
Latin America and Caribbean (WB),,1972,-53.069725
Latin America and Caribbean (WB),,1973,-50.802376
Latin America and Caribbean (WB),,1974,-38.607887
Latin America and Caribbean (WB),,1975,-25.743044
Latin America and Caribbean (WB),,1976,-21.693
Latin America and Caribbean (WB),,1977,-20.560778
