Entity,Code,Year,Electricity from wind - TWh,Electricity from hydro - TWh,Electricity from solar - TWh,Other renewables including bioenergy - TWh
Philippines,PHL,2002,0,7.03,0,10.24
Philippines,PHL,2003,0,7.87,0,9.82
Philippines,PHL,2004,0,8.59,0,10.28
Philippines,PHL,2005,0.02,8.39,0,9.9
Philippines,PHL,2006,0.05,9.94,0,10.47
Philippines,PHL,2007,0.06,8.56,0,10.22
Philippines,PHL,2008,0.06,9.84,0,10.72
Philippines,PHL,2009,0.06,9.79,0,10.32
Philippines,PHL,2010,0.06,7.8,0,9.950001
Philippines,PHL,2011,0.09,9.7,0,10.03
Philippines,PHL,2012,0.08,10.25,0,10.41
Philippines,PHL,2013,0.07,10.02,0,9.780001
Philippines,PHL,2014,0.15,9.14,0.02,10.47
Philippines,PHL,2015,0.75,8.66,0.14,11.39
Philippines,PHL,2016,0.98,8.11,1.1,11.79
Philippines,PHL,2017,1.09,9.61,1.2,11.27
Philippines,PHL,2018,1.15,9.38,1.25,11.53
Philippines,PHL,2019,1.04,8.03,1.25,11.719999
Philippines,PHL,2020,1.03,7.19,1.37,12.01
Philippines,PHL,2021,1.27,9.19,1.47,11.84
Philippines,PHL,2022,1.27,9.08,1.58,12.74
Philippines,PHL,2023,1.51,9.09,2.23,12.78
Poland,POL,1965,0,0.896,0,0.026
Poland,POL,1966,0,0.896,0,0.038
Poland,POL,1967,0,0.957,0,0.044
Poland,POL,1968,0,1.005,0,0.047
Poland,POL,1969,0,0.81,0,0.084
Poland,POL,1970,0,1.771,0,0.059
Poland,POL,1971,0,1.569,0,0.101
Poland,POL,1972,0,1.503,0,0.185
Poland,POL,1973,0,1.456,0,0.223
Poland,POL,1974,0,2.122,0,0.235
Poland,POL,1975,0,1.99,0,0.211
Poland,POL,1976,0,1.645,0,0.183
Poland,POL,1977,0,1.957,0,0.265
Poland,POL,1978,0,1.951,0,0.262
Poland,POL,1979,0,1.807,0,0.24
Poland,POL,1980,0,2.349,0,0.248
Poland,POL,1981,0,2.137,0,0.269
Poland,POL,1982,0,1.543,0,0.269
Poland,POL,1983,0,1.675,0,0.362
Poland,POL,1984,0,1.408,0,0.345
Poland,POL,1985,0,1.852,0,0.397
Poland,POL,1986,0,1.549,0,0.368
Poland,POL,1987,0,1.661,0,0.193
Poland,POL,1988,0,1.793,0,0.094
Poland,POL,1989,0,1.609,0,0.103
Poland,POL,1990,0,1.44,0,0.05
Poland,POL,1991,0,1.42,0,0.08
Poland,POL,1992,0,1.51,0,0.11
Poland,POL,1993,0,1.49,0,0.06
Poland,POL,1994,0,1.73,0,0.05
Poland,POL,1995,0,1.89,0,0.07
Poland,POL,1996,0,1.93,0,0.13
Poland,POL,1997,0,1.96,0,0.17
Poland,POL,1998,0,2.31,0,0.22
Poland,POL,1999,0,2.15,0,0.19
Poland,POL,2000,0,2.11,0,0.22
Poland,POL,2001,0.01,2.33,0,0.44
Poland,POL,2002,0.06,2.28,0,0.43
Poland,POL,2003,0.12,1.67,0,0.46
Poland,POL,2004,0.14,2.08,0,0.98
Poland,POL,2005,0.14,2.2,0,1.51
Poland,POL,2006,0.26,2.04,0,1.99
Poland,POL,2007,0.52,2.35,0,2.56
Poland,POL,2008,0.84,2.15,0,3.62
Poland,POL,2009,1.08,2.38,0,5.23
Poland,POL,2010,1.66,2.92,0,6.3
Poland,POL,2011,3.2,2.33,0,7.6
Poland,POL,2012,4.75,2.04,0,10.09
Poland,POL,2013,6,2.44,0,8.62
Poland,POL,2014,7.68,2.18,0.01,9.98
Poland,POL,2015,10.86,1.83,0.06,9.94
Poland,POL,2016,12.59,2.14,0.12,7.96
Poland,POL,2017,14.91,2.56,0.17,6.49
Poland,POL,2018,12.8,1.97,0.3,6.55
Poland,POL,2019,15.11,1.96,0.71,7.68
Poland,POL,2020,15.8,2.12,1.96,8.35
Poland,POL,2021,16.23,2.34,3.93,8.06
Poland,POL,2022,19.73,1.97,8.31,7.63
Poland,POL,2023,23.06,2.38,12.24,8.13
Portugal,PRT,1965,0,3.975,0,0.207
Portugal,PRT,1966,0,5.276,0,0.2
Portugal,PRT,1967,0,5.481,0,0.192
Portugal,PRT,1968,0,5.188,0,0.228
Portugal,PRT,1969,0,6.311,0,0.28
Portugal,PRT,1970,0,5.804,0,0.186
Portugal,PRT,1971,0,6.17,0,0.143
Portugal,PRT,1972,0,7.086,0,0.113
Portugal,PRT,1973,0,7.325,0,0.2
Portugal,PRT,1974,0,7.828,0,0.18
Portugal,PRT,1975,0,6.41,0,0.236
Portugal,PRT,1976,0,4.787,0,0.23
Portugal,PRT,1977,0,9.966,0,0.234
Portugal,PRT,1978,0,10.811,0,0.232
Portugal,PRT,1979,0,11.213,0,0.258
Portugal,PRT,1980,0,8.015,0,0.32
Portugal,PRT,1981,0,5.019,0,0.311
Portugal,PRT,1982,0,6.921,0,0.353
Portugal,PRT,1983,0,8.026,0,0.405
Portugal,PRT,1984,0,9.765,0,0.373
Portugal,PRT,1985,0,10.693,0,0.548
Portugal,PRT,1986,0,8.514,0,0.606
Portugal,PRT,1987,0,9.153,0,0.614
Portugal,PRT,1988,0,12.233,0,0.653
Portugal,PRT,1989,0.001,5.819,0.001010101,0.661
Portugal,PRT,1990,0,9.14,0,0.69
Portugal,PRT,1991,0,9.03,0,0.81
Portugal,PRT,1992,0,4.61,0,0.88
Portugal,PRT,1993,0.01,8.52,0,0.9
Portugal,PRT,1994,0.02,10.65,0,0.96
Portugal,PRT,1995,0.02,8.33,0,1.03
Portugal,PRT,1996,0.02,14.75,0,1.01
Portugal,PRT,1997,0.04,13.1,0,1.0899999
Portugal,PRT,1998,0.09,12.98,0,1.0799999
Portugal,PRT,1999,0.12,7.26,0,1.24
Portugal,PRT,2000,0.17,11.32,0,1.38
Portugal,PRT,2001,0.26,14.03,0,1.45
Portugal,PRT,2002,0.36,7.8,0,1.57
Portugal,PRT,2003,0.5,15.72,0,1.48
Portugal,PRT,2004,0.82,9.87,0,1.62
Portugal,PRT,2005,1.77,4.73,0,1.75
Portugal,PRT,2006,2.93,11,0,1.7900001
Portugal,PRT,2007,4.04,10.09,0.02,2.06
Portugal,PRT,2008,5.76,6.8,0.04,2.04
Portugal,PRT,2009,7.58,8.28,0.16,2.27
Portugal,PRT,2010,9.18,16.15,0.21,2.81
Portugal,PRT,2011,9.16,11.54,0.28,3.13
Portugal,PRT,2012,10.26,5.62,0.39,3.1000001
Portugal,PRT,2013,12.01,13.73,0.48,3.25
Portugal,PRT,2014,12.11,15.57,0.63,3.26
Portugal,PRT,2015,11.6,8.66,0.8,3.3
Portugal,PRT,2016,12.47,15.72,0.87,3.24
Portugal,PRT,2017,12.25,5.9,0.99,3.44
Portugal,PRT,2018,12.62,12.39,1.01,3.39
Portugal,PRT,2019,13.67,8.82,1.34,3.58
Portugal,PRT,2020,12.3,12.08,1.72,4.0099998
Portugal,PRT,2021,13.21,11.91,2.24,4.18
Portugal,PRT,2022,13.28,6.54,3.52,4.3
Portugal,PRT,2023,13.23,10.98,4.57,3.9
Puerto Rico,PRI,2000,0,0.15,0,0
Puerto Rico,PRI,2001,0,0.13,0,0
Puerto Rico,PRI,2002,0,0.11,0,0
Puerto Rico,PRI,2003,0,0.1,0,0
Puerto Rico,PRI,2004,0,0.14,0,0
Puerto Rico,PRI,2005,0,0.14,0,0
Puerto Rico,PRI,2006,0,0.14,0,0
Puerto Rico,PRI,2007,0,0.16,0,0
Puerto Rico,PRI,2008,0,0.16,0,0
Puerto Rico,PRI,2009,0,0.17,0,0
Puerto Rico,PRI,2010,0,0.16,0,0
Puerto Rico,PRI,2011,0,0.15,0,0
Puerto Rico,PRI,2012,0.01,0.09,0.02,0
Puerto Rico,PRI,2013,0.17,0.08,0.04,0
Puerto Rico,PRI,2014,0.22,0.08,0.05,0
Puerto Rico,PRI,2015,0.24,0.05,0.09,0
Puerto Rico,PRI,2016,0.19,0.07,0.12,0.01
Puerto Rico,PRI,2017,0.15,0.05,0.16,0.01
Puerto Rico,PRI,2018,0.11,0.04,0.08,0.01
Puerto Rico,PRI,2019,0.16,0.05,0.24,0.02
Puerto Rico,PRI,2020,0.14,0.05,0.26,0.01
Puerto Rico,PRI,2021,0.16,0.05,0.27,0.01
Puerto Rico,PRI,2022,0.16,0.05,0.28,0.01
Qatar,QAT,1971,0,0,0,0
Qatar,QAT,1972,0,0,0,0
Qatar,QAT,1973,0,0,0,0
Qatar,QAT,1974,0,0,0,0
Qatar,QAT,1975,0,0,0,0
Qatar,QAT,1976,0,0,0,0
Qatar,QAT,1977,0,0,0,0
Qatar,QAT,1978,0,0,0,0
Qatar,QAT,1979,0,0,0,0
Qatar,QAT,1980,0,0,0,0
Qatar,QAT,1981,0,0,0,0
Qatar,QAT,1982,0,0,0,0
Qatar,QAT,1983,0,0,0,0
Qatar,QAT,1984,0,0,0,0
Qatar,QAT,1985,0,0,0,0
Qatar,QAT,1986,0,0,0,0
Qatar,QAT,1987,0,0,0,0
Qatar,QAT,1988,0,0,0,0
Qatar,QAT,1989,0,0,0,0
Qatar,QAT,1990,0,0,0,0
Qatar,QAT,1991,0,0,0,0
Qatar,QAT,1992,0,0,0,0
Qatar,QAT,1993,0,0,0,0
Qatar,QAT,1994,0,0,0,0
Qatar,QAT,1995,0,0,0,0
Qatar,QAT,1996,0,0,0,0
Qatar,QAT,1997,0,0,0,0
Qatar,QAT,1998,0,0,0,0
Qatar,QAT,1999,0,0,0,0
Qatar,QAT,2000,0,0,0,0
Qatar,QAT,2001,0,0,0,0
Qatar,QAT,2002,0,0,0,0
Qatar,QAT,2003,0,0,0,0
Qatar,QAT,2004,0,0,0,0
Qatar,QAT,2005,0,0,0,0
Qatar,QAT,2006,0,0,0,0
Qatar,QAT,2007,0,0,0,0
Qatar,QAT,2008,0,0,0,0
Qatar,QAT,2009,0,0,0,0
Qatar,QAT,2010,0,0,0,0
Qatar,QAT,2011,0,0,0,0
Qatar,QAT,2012,0,0,0,0.01
Qatar,QAT,2013,0,0,0,0.08
Qatar,QAT,2014,0,0,0.01,0.1
Qatar,QAT,2015,0,0,0.01,0.12
Qatar,QAT,2016,0,0,0.01,0.12
Qatar,QAT,2017,0,0,0.01,0.13
Qatar,QAT,2018,0,0,0.01,0.14
Qatar,QAT,2019,0,0,0.01,0.12
Qatar,QAT,2020,0,0,0.01,0.13
Qatar,QAT,2021,0,0,0.01,0.14
Qatar,QAT,2022,0,0,0.01,0.14
Qatar,QAT,2023,0,0,0.01,0.14
Qatar,QAT,1965,,0,,
Qatar,QAT,1966,,0,,
Qatar,QAT,1967,,0,,
Qatar,QAT,1968,,0,,
Qatar,QAT,1969,,0,,
Qatar,QAT,1970,,0,,
Reunion,REU,2000,0,0.56,0,
Reunion,REU,2001,0,0.5,0,
Reunion,REU,2002,0,0.59,0,
Reunion,REU,2003,0,0.63,0,
Reunion,REU,2004,0,0.58,0,
Reunion,REU,2005,0,0.51,0,
Reunion,REU,2006,0,0.58,0,
Reunion,REU,2007,0.01,0.66,0,
Reunion,REU,2008,0.01,0.63,0,
Reunion,REU,2009,0.02,0.53,0.02,
Reunion,REU,2010,0.02,0.54,0.08,
Reunion,REU,2011,0.01,0.4,0.14,
Reunion,REU,2012,0.02,0.49,0.19,
Reunion,REU,2013,0.02,0.56,0.22,
Reunion,REU,2014,0.02,0.43,0.24,
Reunion,REU,2015,0.02,0.5,0.24,
Reunion,REU,2016,0.02,0.46,0.26,
Reunion,REU,2017,0.01,0.42,0.26,
Reunion,REU,2018,0.01,0.6,0.25,
Reunion,REU,2019,0.01,0.42,0.26,
Reunion,REU,2020,0.01,0.42,0.26,
Reunion,REU,2021,0,0.36,0.27,
Romania,ROU,1971,0,4.495,0,0
Romania,ROU,1972,0,7.343,0,0
Romania,ROU,1973,0,7.547,0,0
Romania,ROU,1974,0,8.476,0,0
Romania,ROU,1975,0,9.361,0,0
Romania,ROU,1976,0,8.107,0,0
Romania,ROU,1977,0,9.345,0,0
Romania,ROU,1978,0,10.614,0,0
Romania,ROU,1979,0,11.339,0,0
Romania,ROU,1980,0,12.637,0,0
Romania,ROU,1981,0,12.737,0,0
Romania,ROU,1982,0,11.854,0,0
Romania,ROU,1983,0,10.038,0,0
Romania,ROU,1984,0,11.326,0,0
Romania,ROU,1985,0,12.713,0,0
Romania,ROU,1986,0,10.81,0,0
Romania,ROU,1987,0,11.209,0,0
Romania,ROU,1988,0,14.776,0,0
Romania,ROU,1989,0,13.678,0,0
Romania,ROU,1990,0,11.41,0,0
Romania,ROU,1991,0,14.59,0,0
Romania,ROU,1992,0,11.7,0,0
Romania,ROU,1993,0,12.77,0,0
Romania,ROU,1994,0,13.05,0,0
Romania,ROU,1995,0,16.69,0,0
Romania,ROU,1996,0,15.76,0,0
Romania,ROU,1997,0,17.51,0,0.01
Romania,ROU,1998,0,18.88,0,0.01
Romania,ROU,1999,0,18.29,0,0
Romania,ROU,2000,0,14.78,0,0
Romania,ROU,2001,0,14.92,0,0
Romania,ROU,2002,0,16.05,0,0
Romania,ROU,2003,0,13.26,0,0
Romania,ROU,2004,0,16.51,0,0
Romania,ROU,2005,0,20.21,0,0.01
Romania,ROU,2006,0,18.36,0,0
Romania,ROU,2007,0,15.97,0,0.04
Romania,ROU,2008,0,17.2,0,0.02
Romania,ROU,2009,0.01,15.53,0,0.01
Romania,ROU,2010,0.31,19.88,0,0.11
Romania,ROU,2011,1.39,14.73,0,0.2
Romania,ROU,2012,2.64,12.07,0.01,0.21
Romania,ROU,2013,4.52,14.96,0.42,0.25
Romania,ROU,2014,6.2,18.8,1.62,0.5
Romania,ROU,2015,7.06,16.63,1.98,0.52
Romania,ROU,2016,6.59,18.03,1.82,0.53
Romania,ROU,2017,7.41,14.49,1.86,0.53
Romania,ROU,2018,6.32,17.66,1.77,0.44
Romania,ROU,2019,6.77,15.58,1.78,0.5
Romania,ROU,2020,6.95,15.38,1.73,0.55
Romania,ROU,2021,6.58,17.41,1.7,0.65
Romania,ROU,2022,6.97,13.98,1.99,0.65
Romania,ROU,2023,7.52,18.3,2.08,0.46
Romania,ROU,1965,,1.005,,
Romania,ROU,1966,,1.035,,
Romania,ROU,1967,,1.476,,
Romania,ROU,1968,,1.562,,
Romania,ROU,1969,,2.217,,
Romania,ROU,1970,,2.773,,
Russia,RUS,1990,0,166.84561,0,0.065
Russia,RUS,1991,0,168.094,0,0.065
Russia,RUS,1992,0,172.594,0,0.063
Russia,RUS,1993,0,174.289,0,0.06
Russia,RUS,1994,0,175.926,0,0.061
Russia,RUS,1995,0,176.2552,0,0.059
Russia,RUS,1996,0,154.309,0,0.057
Russia,RUS,1997,0,157.434,0,0.057
Russia,RUS,1998,0,158.497,0,0.058
Russia,RUS,1999,0,160.492,0,0.058
Russia,RUS,2000,0,164.08,0,0.0791
Russia,RUS,2001,0,173.9,0,0.1141
Russia,RUS,2002,0.01,162.17,0,0.1733
Russia,RUS,2003,0.01,155.67,0,0.3658
Russia,RUS,2004,0.01,175.68,0,0.4498
Russia,RUS,2005,0.01,172.61,0,0.4513
Russia,RUS,2006,0.01,173.29,0,0.5057
Russia,RUS,2007,0.01,177.04,0,0.4845
Russia,RUS,2008,0.01,164.78,0,0.4889
Russia,RUS,2009,0,174.2,0,0.4974
Russia,RUS,2010,0,166.48,0,0.536914
Russia,RUS,2011,0.01,163.05,0,0.557208
Russia,RUS,2012,0.01,163.45,0,0.502849
Russia,RUS,2013,0,181.15,0.01,0.481527
Russia,RUS,2014,0.1,173.4,0.16,0.5544
Russia,RUS,2015,0.15,167.99,0.34,0.4812
Russia,RUS,2016,0.15,184.61,0.47,0.446249
Russia,RUS,2017,0.14,185.16,0.54,0.519528
Russia,RUS,2018,0.24,190.64,0.62,0.504656
Russia,RUS,2019,0.31,194.38,0.99,0.538549
Russia,RUS,2020,1.14,212.44,1.86,0.814779
Russia,RUS,2021,2.58,214.53,2.31,0.8189943
Russia,RUS,2022,4.2,197.67,2.4,0.841799
Russia,RUS,2023,3.35,200.6,2.01,0.8495813
Russia,RUS,1985,,159.72595,,
Russia,RUS,1986,,164.33096,,
Russia,RUS,1987,,162.52785,,
Russia,RUS,1988,,160.92361,,
Russia,RUS,1989,,159.72595,,
Rwanda,RWA,2000,0,0.1,0,0
Rwanda,RWA,2001,0,0.09,0,0
Rwanda,RWA,2002,0,0.1,0,0
Rwanda,RWA,2003,0,0.12,0,0
Rwanda,RWA,2004,0,0.08,0,0
Rwanda,RWA,2005,0,0.1,0,0
Rwanda,RWA,2006,0,0.13,0,0
Rwanda,RWA,2007,0,0.12,0,0
Rwanda,RWA,2008,0,0.16,0,0
Rwanda,RWA,2009,0,0.16,0,0
Rwanda,RWA,2010,0,0.11,0,0
Rwanda,RWA,2011,0,0.15,0,0
Rwanda,RWA,2012,0,0.18,0,0
Rwanda,RWA,2013,0,0.15,0,0
Rwanda,RWA,2014,0,0.2,0,0
Rwanda,RWA,2015,0,0.28,0.01,0
Rwanda,RWA,2016,0,0.3,0.02,0
Rwanda,RWA,2017,0,0.28,0.02,0
Rwanda,RWA,2018,0,0.31,0.02,0
Rwanda,RWA,2019,0,0.4,0.02,0
Rwanda,RWA,2020,0,0.53,0.02,0
Rwanda,RWA,2021,0,0.55,0.02,0
Rwanda,RWA,2022,0,0.51,0.02,0
Saint Helena,SHN,2000,0,0,0,0
Saint Helena,SHN,2001,0,0,0,0
Saint Helena,SHN,2002,0,0,0,0
Saint Helena,SHN,2003,0,0,0,0
Saint Helena,SHN,2004,0,0,0,0
Saint Helena,SHN,2005,0,0,0,0
Saint Helena,SHN,2006,0,0,0,0
Saint Helena,SHN,2007,0,0,0,0
Saint Helena,SHN,2008,0,0,0,0
Saint Helena,SHN,2009,0,0,0,0
Saint Helena,SHN,2010,0,0,0,0
Saint Helena,SHN,2011,0,0,0,0
Saint Helena,SHN,2012,0,0,0,0
Saint Helena,SHN,2013,0,0,0,0
Saint Helena,SHN,2014,0,0,0,0
Saint Helena,SHN,2015,0,0,0,0
Saint Helena,SHN,2016,0,0,0,0
Saint Helena,SHN,2017,0,0,0,0
Saint Helena,SHN,2018,0,0,0,0
Saint Helena,SHN,2019,0,0,0,0
Saint Helena,SHN,2020,0,0,0,0
Saint Helena,SHN,2021,0,0,0,0
Saint Helena,SHN,2022,0,0,0,0
Saint Kitts and Nevis,KNA,2000,0,0,0,0
Saint Kitts and Nevis,KNA,2001,0,0,0,0
Saint Kitts and Nevis,KNA,2002,0,0,0,0
Saint Kitts and Nevis,KNA,2003,0,0,0,0
Saint Kitts and Nevis,KNA,2004,0,0,0,0
Saint Kitts and Nevis,KNA,2005,0,0,0,0
Saint Kitts and Nevis,KNA,2006,0,0,0,0
Saint Kitts and Nevis,KNA,2007,0,0,0,0
Saint Kitts and Nevis,KNA,2008,0,0,0,0
Saint Kitts and Nevis,KNA,2009,0,0,0,0
Saint Kitts and Nevis,KNA,2010,0,0,0,0
Saint Kitts and Nevis,KNA,2011,0,0,0,0
Saint Kitts and Nevis,KNA,2012,0.01,0,0,0
Saint Kitts and Nevis,KNA,2013,0.01,0,0,0
Saint Kitts and Nevis,KNA,2014,0.01,0,0,0
Saint Kitts and Nevis,KNA,2015,0.01,0,0,0
Saint Kitts and Nevis,KNA,2016,0.01,0,0,0
Saint Kitts and Nevis,KNA,2017,0,0,0,0
Saint Kitts and Nevis,KNA,2018,0.01,0,0,0
Saint Kitts and Nevis,KNA,2019,0.01,0,0,0
Saint Kitts and Nevis,KNA,2020,0.01,0,0,0
Saint Kitts and Nevis,KNA,2021,0.01,0,0,0
Saint Kitts and Nevis,KNA,2022,0.01,0,0,0
Saint Lucia,LCA,2000,0,0,0,0
Saint Lucia,LCA,2001,0,0,0,0
Saint Lucia,LCA,2002,0,0,0,0
Saint Lucia,LCA,2003,0,0,0,0
Saint Lucia,LCA,2004,0,0,0,0
Saint Lucia,LCA,2005,0,0,0,0
Saint Lucia,LCA,2006,0,0,0,0
Saint Lucia,LCA,2007,0,0,0,0
Saint Lucia,LCA,2008,0,0,0,0
Saint Lucia,LCA,2009,0,0,0,0
Saint Lucia,LCA,2010,0,0,0,0
Saint Lucia,LCA,2011,0,0,0,0
Saint Lucia,LCA,2012,0,0,0,0
Saint Lucia,LCA,2013,0,0,0,0
Saint Lucia,LCA,2014,0,0,0,0
Saint Lucia,LCA,2015,0,0,0,0
Saint Lucia,LCA,2016,0,0,0,0
Saint Lucia,LCA,2017,0,0,0,0
Saint Lucia,LCA,2018,0,0,0,0
Saint Lucia,LCA,2019,0,0,0,0
Saint Lucia,LCA,2020,0,0,0,0
Saint Lucia,LCA,2021,0,0,0,0
Saint Lucia,LCA,2022,0,0,0,0
Saint Pierre and Miquelon,SPM,2000,0,0,0,0
Saint Pierre and Miquelon,SPM,2001,0,0,0,0
Saint Pierre and Miquelon,SPM,2002,0,0,0,0
Saint Pierre and Miquelon,SPM,2003,0,0,0,0
Saint Pierre and Miquelon,SPM,2004,0,0,0,0
Saint Pierre and Miquelon,SPM,2005,0,0,0,0
Saint Pierre and Miquelon,SPM,2006,0,0,0,0
Saint Pierre and Miquelon,SPM,2007,0,0,0,0
Saint Pierre and Miquelon,SPM,2008,0,0,0,0
Saint Pierre and Miquelon,SPM,2009,0,0,0,0
Saint Pierre and Miquelon,SPM,2010,0,0,0,0
Saint Pierre and Miquelon,SPM,2011,0,0,0,0
Saint Pierre and Miquelon,SPM,2012,0,0,0,0
Saint Pierre and Miquelon,SPM,2013,0,0,0,0
Saint Pierre and Miquelon,SPM,2014,0,0,0,0
Saint Pierre and Miquelon,SPM,2015,0,0,0,0
Saint Pierre and Miquelon,SPM,2016,0,0,0,0
Saint Pierre and Miquelon,SPM,2017,0,0,0,0
Saint Pierre and Miquelon,SPM,2018,0,0,0,0
Saint Pierre and Miquelon,SPM,2019,0,0,0,0
Saint Pierre and Miquelon,SPM,2020,0,0,0,0
Saint Pierre and Miquelon,SPM,2021,0,0,0,0
Saint Pierre and Miquelon,SPM,2022,0,0,0,0
Saint Vincent and the Grenadines,VCT,2000,0,0.03,0,0
Saint Vincent and the Grenadines,VCT,2001,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2002,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2003,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2004,0,0.03,0,0
Saint Vincent and the Grenadines,VCT,2005,0,0.03,0,0
Saint Vincent and the Grenadines,VCT,2006,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2007,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2008,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2009,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2010,0,0.03,0,0
Saint Vincent and the Grenadines,VCT,2011,0,0.03,0,0
Saint Vincent and the Grenadines,VCT,2012,0,0.03,0,0
Saint Vincent and the Grenadines,VCT,2013,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2014,0,0.01,0,0
Saint Vincent and the Grenadines,VCT,2015,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2016,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2017,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2018,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2019,0,0.02,0,0
Saint Vincent and the Grenadines,VCT,2020,0,0.04,0,0
Saint Vincent and the Grenadines,VCT,2021,0,0.04,0,0
Saint Vincent and the Grenadines,VCT,2022,0,0.04,0,0
Samoa,WSM,2000,0,0.04,0,0
Samoa,WSM,2001,0,0.05,0,0
Samoa,WSM,2002,0,0.06,0,0
Samoa,WSM,2003,0,0.05,0,0
Samoa,WSM,2004,0,0.05,0,0
Samoa,WSM,2005,0,0.05,0,0
Samoa,WSM,2006,0,0.05,0,0
Samoa,WSM,2007,0,0.05,0,0
Samoa,WSM,2008,0,0.05,0,0
Samoa,WSM,2009,0,0.05,0,0
Samoa,WSM,2010,0,0.05,0,0
Samoa,WSM,2011,0,0.05,0,0
Samoa,WSM,2012,0,0.04,0,0
Samoa,WSM,2013,0,0.03,0,0
Samoa,WSM,2014,0,0.03,0,0
Samoa,WSM,2015,0,0.03,0.01,0
Samoa,WSM,2016,0,0.03,0.02,0
Samoa,WSM,2017,0,0.03,0.02,0
Samoa,WSM,2018,0,0.04,0.02,0
Samoa,WSM,2019,0,0.04,0.02,0
Samoa,WSM,2020,0,0.04,0.02,0
Samoa,WSM,2021,0,0.04,0.02,0
Samoa,WSM,2022,0,0.04,0.02,0
Sao Tome and Principe,STP,2000,0,0.01,0,0
Sao Tome and Principe,STP,2001,0,0,0,0
Sao Tome and Principe,STP,2002,0,0.01,0,0
Sao Tome and Principe,STP,2003,0,0.01,0,0
Sao Tome and Principe,STP,2004,0,0.01,0,0
Sao Tome and Principe,STP,2005,0,0,0,0
Sao Tome and Principe,STP,2006,0,0.01,0,0
Sao Tome and Principe,STP,2007,0,0.01,0,0
Sao Tome and Principe,STP,2008,0,0.01,0,0
Sao Tome and Principe,STP,2009,0,0.01,0,0
Sao Tome and Principe,STP,2010,0,0,0,0
Sao Tome and Principe,STP,2011,0,0.01,0,0
Sao Tome and Principe,STP,2012,0,0.01,0,0
Sao Tome and Principe,STP,2013,0,0.01,0,0
Sao Tome and Principe,STP,2014,0,0.01,0,0
Sao Tome and Principe,STP,2015,0,0.01,0,0
Sao Tome and Principe,STP,2016,0,0.01,0,0
Sao Tome and Principe,STP,2017,0,0,0,0
Sao Tome and Principe,STP,2018,0,0,0,0
Sao Tome and Principe,STP,2019,0,0.01,0,0
Sao Tome and Principe,STP,2020,0,0.01,0,0
Sao Tome and Principe,STP,2021,0,0.01,0,0
Sao Tome and Principe,STP,2022,0,0.01,0,0
Saudi Arabia,SAU,1971,0,0,0,0
Saudi Arabia,SAU,1972,0,0,0,0
Saudi Arabia,SAU,1973,0,0,0,0
Saudi Arabia,SAU,1974,0,0,0,0
Saudi Arabia,SAU,1975,0,0,0,0
Saudi Arabia,SAU,1976,0,0,0,0
Saudi Arabia,SAU,1977,0,0,0,0
Saudi Arabia,SAU,1978,0,0,0,0
Saudi Arabia,SAU,1979,0,0,0,0
Saudi Arabia,SAU,1980,0,0,0,0
Saudi Arabia,SAU,1981,0,0,0,0
Saudi Arabia,SAU,1982,0,0,0,0
Saudi Arabia,SAU,1983,0,0,0,0
Saudi Arabia,SAU,1984,0,0,0,0
Saudi Arabia,SAU,1985,0,0,0,0
Saudi Arabia,SAU,1986,0,0,0,0
Saudi Arabia,SAU,1987,0,0,0,0
Saudi Arabia,SAU,1988,0,0,0,0
Saudi Arabia,SAU,1989,0,0,0,0
Saudi Arabia,SAU,1990,0,0,0,0
Saudi Arabia,SAU,1991,0,0,0,0
Saudi Arabia,SAU,1992,0,0,0,0
Saudi Arabia,SAU,1993,0,0,0,0
Saudi Arabia,SAU,1994,0,0,0,0
Saudi Arabia,SAU,1995,0,0,0,0
Saudi Arabia,SAU,1996,0,0,0,0
Saudi Arabia,SAU,1997,0,0,0,0
Saudi Arabia,SAU,1998,0,0,0,0
Saudi Arabia,SAU,1999,0,0,0,0
Saudi Arabia,SAU,2000,0,0,0,0
Saudi Arabia,SAU,2001,0,0,0,0
Saudi Arabia,SAU,2002,0,0,0,0
Saudi Arabia,SAU,2003,0,0,0,0
Saudi Arabia,SAU,2004,0,0,0,0
Saudi Arabia,SAU,2005,0,0,0,0
Saudi Arabia,SAU,2006,0,0,0,0
Saudi Arabia,SAU,2007,0,0,0,0
Saudi Arabia,SAU,2008,0,0,0,0
Saudi Arabia,SAU,2009,0,0,0,0
Saudi Arabia,SAU,2010,0,0,0,0
Saudi Arabia,SAU,2011,0,0,0.01,0
Saudi Arabia,SAU,2012,0,0,0.03,0
Saudi Arabia,SAU,2013,0,0,0.04,0
Saudi Arabia,SAU,2014,0,0,0.05,0
