Entity,Code,Year,Oil consumption - TWh
Netherlands,NLD,1991,411.34976
Netherlands,NLD,1992,431.89185
Netherlands,NLD,1993,426.74704
Netherlands,NLD,1994,424.05542
Netherlands,NLD,1995,447.4748
Netherlands,NLD,1996,447.37653
Netherlands,NLD,1997,464.74838
Netherlands,NLD,1998,470.26678
Netherlands,NLD,1999,479.29355
Netherlands,NLD,2000,486.18246
Netherlands,NLD,2001,509.7186
Netherlands,NLD,2002,512.05084
Netherlands,NLD,2003,512.8084
Netherlands,NLD,2004,536.42145
Netherlands,NLD,2005,569.4229
Netherlands,NLD,2006,567.0726
Netherlands,NLD,2007,583.52014
Netherlands,NLD,2008,554.87646
Netherlands,NLD,2009,530.0778
Netherlands,NLD,2010,568.0019
Netherlands,NLD,2011,567.4296
Netherlands,NLD,2012,555.90686
Netherlands,NLD,2013,529.2256
Netherlands,NLD,2014,518.6247
Netherlands,NLD,2015,505.8948
Netherlands,NLD,2016,517.8782
Netherlands,NLD,2017,520.8713
Netherlands,NLD,2018,506.96292
Netherlands,NLD,2019,494.70673
Netherlands,NLD,2020,470.90628
Netherlands,NLD,2021,470.28995
Netherlands,NLD,2022,461.5315
Netherlands,NLD,2023,473.0846
New Zealand,NZL,1965,32.636177
New Zealand,NZL,1966,36.13348
New Zealand,NZL,1967,37.95181
New Zealand,NZL,1968,38.995968
New Zealand,NZL,1969,40.505108
New Zealand,NZL,1970,47.609863
New Zealand,NZL,1971,49.176487
New Zealand,NZL,1972,52.94315
New Zealand,NZL,1973,55.962757
New Zealand,NZL,1974,52.95165
New Zealand,NZL,1975,51.22918
New Zealand,NZL,1976,52.70256
New Zealand,NZL,1977,52.72557
New Zealand,NZL,1978,50.766357
New Zealand,NZL,1979,51.13983
New Zealand,NZL,1980,48.85752
New Zealand,NZL,1981,46.47539
New Zealand,NZL,1982,46.441486
New Zealand,NZL,1983,44.486046
New Zealand,NZL,1984,45.900852
New Zealand,NZL,1985,43.00212
New Zealand,NZL,1986,38.701366
New Zealand,NZL,1987,44.81707
New Zealand,NZL,1988,43.816982
New Zealand,NZL,1989,45.22757
New Zealand,NZL,1990,50.82389
New Zealand,NZL,1991,51.70254
New Zealand,NZL,1992,53.34146
New Zealand,NZL,1993,53.03442
New Zealand,NZL,1994,61.31527
New Zealand,NZL,1995,66.30301
New Zealand,NZL,1996,67.54738
New Zealand,NZL,1997,70.944374
New Zealand,NZL,1998,71.86079
New Zealand,NZL,1999,72.871544
New Zealand,NZL,2000,74.42254
New Zealand,NZL,2001,75.24428
New Zealand,NZL,2002,77.48304
New Zealand,NZL,2003,82.19651
New Zealand,NZL,2004,81.031
New Zealand,NZL,2005,85.43949
New Zealand,NZL,2006,85.78982
New Zealand,NZL,2007,86.18501
New Zealand,NZL,2008,87.20915
New Zealand,NZL,2009,83.42238
New Zealand,NZL,2010,84.06174
New Zealand,NZL,2011,86.10043
New Zealand,NZL,2012,85.01224
New Zealand,NZL,2013,86.0317
New Zealand,NZL,2014,87.71647
New Zealand,NZL,2015,91.30542
New Zealand,NZL,2016,94.55371
New Zealand,NZL,2017,99.16319
New Zealand,NZL,2018,99.450386
New Zealand,NZL,2019,101.94943
New Zealand,NZL,2020,84.23938
New Zealand,NZL,2021,83.899605
New Zealand,NZL,2022,82.971375
New Zealand,NZL,2023,88.61539
Non-OECD (EI),,1965,4567.3154
Non-OECD (EI),,1966,4915.6875
Non-OECD (EI),,1967,5246.723
Non-OECD (EI),,1968,5632.8096
Non-OECD (EI),,1969,6035.813
Non-OECD (EI),,1970,6602.967
Non-OECD (EI),,1971,7132.2026
Non-OECD (EI),,1972,7745.4146
Non-OECD (EI),,1973,8461.094
Non-OECD (EI),,1974,9011.125
Non-OECD (EI),,1975,9346.334
Non-OECD (EI),,1976,9920.083
Non-OECD (EI),,1977,10511.246
Non-OECD (EI),,1978,11201.163
Non-OECD (EI),,1979,11663.607
Non-OECD (EI),,1980,11825.072
Non-OECD (EI),,1981,11954.175
Non-OECD (EI),,1982,12053.338
Non-OECD (EI),,1983,12156.048
Non-OECD (EI),,1984,12346.995
Non-OECD (EI),,1985,12336.411
Non-OECD (EI),,1986,12641.749
Non-OECD (EI),,1987,13026.054
Non-OECD (EI),,1988,13354.97
Non-OECD (EI),,1989,13672.527
Non-OECD (EI),,1990,14024.551
Non-OECD (EI),,1991,13967.439
Non-OECD (EI),,1992,13871.269
Non-OECD (EI),,1993,13615.526
Non-OECD (EI),,1994,13764.943
Non-OECD (EI),,1995,14071.962
Non-OECD (EI),,1996,14227.162
Non-OECD (EI),,1997,14982.549
Non-OECD (EI),,1998,15016.307
Non-OECD (EI),,1999,15297.73
Non-OECD (EI),,2000,15928.967
Non-OECD (EI),,2001,16364.126
Non-OECD (EI),,2002,16722.76
Non-OECD (EI),,2003,17289.732
Non-OECD (EI),,2004,18557.322
Non-OECD (EI),,2005,18988.736
Non-OECD (EI),,2006,19755.736
Non-OECD (EI),,2007,20468.557
Non-OECD (EI),,2008,21071.125
Non-OECD (EI),,2009,21388.678
Non-OECD (EI),,2010,22695.436
Non-OECD (EI),,2011,23404.398
Non-OECD (EI),,2012,24359.85
Non-OECD (EI),,2013,24978.916
Non-OECD (EI),,2014,25594.16
Non-OECD (EI),,2015,26221.736
Non-OECD (EI),,2016,26952.01
Non-OECD (EI),,2017,27613.967
Non-OECD (EI),,2018,28064.115
Non-OECD (EI),,2019,28352.982
Non-OECD (EI),,2020,26599.23
Non-OECD (EI),,2021,27824.666
Non-OECD (EI),,2022,28941.768
Non-OECD (EI),,2023,30356.95
North America,,1965,7466.549
North America,,1966,7833.953
North America,,1967,8160.8506
North America,,1968,8699.625
North America,,1969,9124.7
North America,,1970,9575.993
North America,,1971,9905.831
North America,,1972,10679.776
North America,,1973,11354.611
North America,,1974,11026.319
North America,,1975,10809.021
North America,,1976,11562.559
North America,,1977,12142.008
North America,,1978,12467.338
North America,,1979,12306.104
North America,,1980,11543.458
North America,,1981,10909.727
North America,,1982,10331.664
North America,,1983,10205.829
North America,,1984,10530.535
North America,,1985,10505.655
North America,,1986,10958.978
North America,,1987,11215.814
North America,,1988,11644.66
North America,,1989,11750.248
North America,,1990,11547.097
North America,,1991,11315.936
North America,,1992,11531.652
North America,,1993,11619.481
North America,,1994,11968.931
North America,,1995,11923.752
North America,,1996,12328.78
North America,,1997,12550.912
North America,,1998,12800.467
North America,,1999,13090.578
North America,,2000,13342.495
North America,,2001,13376.215
North America,,2002,13363.19
North America,,2003,13606.848
North America,,2004,14108.793
North America,,2005,14186.137
North America,,2006,14018.21
North America,,2007,14013.792
North America,,2008,13244.684
North America,,2009,12596.494
North America,,2010,12755.922
North America,,2011,12571.408
North America,,2012,12365.951
North America,,2013,12455.369
North America,,2014,12466.217
North America,,2015,12653.666
North America,,2016,12764.857
North America,,2017,12812.701
North America,,2018,13025.548
North America,,2019,12937.848
North America,,2020,11303.612
North America,,2021,12299.282
North America,,2022,12500.689
North America,,2023,12576.286
North America (EI),,1965,7235.743
North America (EI),,1966,7595.5015
North America (EI),,1967,7912.1763
North America (EI),,1968,8445.538
North America (EI),,1969,8863.542
North America (EI),,1970,9278.467
North America (EI),,1971,9601.97
North America (EI),,1972,10339.758
North America (EI),,1973,10981.134
North America (EI),,1974,10655.761
North America (EI),,1975,10457.2705
North America (EI),,1976,11201.72
North America (EI),,1977,11765.75
North America (EI),,1978,12085.726
North America (EI),,1979,11920.961
North America (EI),,1980,11158.744
North America (EI),,1981,10516.987
North America (EI),,1982,9982.074
North America (EI),,1983,9868.889
North America (EI),,1984,10178.154
North America (EI),,1985,10178.441
North America (EI),,1986,10622.383
North America (EI),,1987,10874.315
North America (EI),,1988,11301.78
North America (EI),,1989,11391.114
North America (EI),,1990,11188.664
North America (EI),,1991,10966.316
North America (EI),,1992,11192.299
North America (EI),,1993,11278.325
North America (EI),,1994,11613.777
North America (EI),,1995,11566.787
North America (EI),,1996,11957.429
North America (EI),,1997,12164.238
North America (EI),,1998,12400.766
North America (EI),,1999,12699.69
North America (EI),,2000,12881.76
North America (EI),,2001,12889.897
North America (EI),,2002,12876.064
North America (EI),,2003,13119.029
North America (EI),,2004,13618.206
North America (EI),,2005,13688.425
North America (EI),,2006,13513.999
North America (EI),,2007,13531.216
North America (EI),,2008,12796.534
North America (EI),,2009,12176.447
North America (EI),,2010,12330.714
North America (EI),,2011,12153.883
North America (EI),,2012,11971.251
North America (EI),,2013,12081.254
North America (EI),,2014,12089.108
North America (EI),,2015,12256.8955
North America (EI),,2016,12356.663
North America (EI),,2017,12413.804
North America (EI),,2018,12625.923
North America (EI),,2019,12558.285
North America (EI),,2020,10975.863
North America (EI),,2021,11973.02
North America (EI),,2022,12175.255
North America (EI),,2023,12235.452
North Macedonia,MKD,1990,12.740926
North Macedonia,MKD,1991,11.406301
North Macedonia,MKD,1992,12.286932
North Macedonia,MKD,1993,13.216734
North Macedonia,MKD,1994,10.265979
North Macedonia,MKD,1995,9.655315
North Macedonia,MKD,1996,14.679261
North Macedonia,MKD,1997,12.305494
North Macedonia,MKD,1998,11.074813
North Macedonia,MKD,1999,11.075541
North Macedonia,MKD,2000,11.268543
North Macedonia,MKD,2001,9.231523
North Macedonia,MKD,2002,10.424202
North Macedonia,MKD,2003,10.086403
North Macedonia,MKD,2004,10.276315
North Macedonia,MKD,2005,10.618794
North Macedonia,MKD,2006,11.223741
North Macedonia,MKD,2007,12.1110325
North Macedonia,MKD,2008,10.953669
North Macedonia,MKD,2009,11.272176
North Macedonia,MKD,2010,10.980215
North Macedonia,MKD,2011,11.351918
North Macedonia,MKD,2012,10.97192
North Macedonia,MKD,2013,10.721132
North Macedonia,MKD,2014,10.638594
North Macedonia,MKD,2015,11.40081
North Macedonia,MKD,2016,12.803833
North Macedonia,MKD,2017,12.1864195
North Macedonia,MKD,2018,12.7179
North Macedonia,MKD,2019,12.735264
North Macedonia,MKD,2020,11.742942
North Macedonia,MKD,2021,12.747635
North Macedonia,MKD,2022,13.929043
North Macedonia,MKD,2023,14.063801
Norway,NOR,1965,60.316517
Norway,NOR,1966,68.08451
Norway,NOR,1967,70.49037
Norway,NOR,1968,78.40632
Norway,NOR,1969,86.18964
Norway,NOR,1970,97.02358
Norway,NOR,1971,96.0008
Norway,NOR,1972,100.55224
Norway,NOR,1973,102.16668
Norway,NOR,1974,92.95792
Norway,NOR,1975,96.23275
Norway,NOR,1976,106.440926
Norway,NOR,1977,104.85936
Norway,NOR,1978,116.65633
Norway,NOR,1979,116.01387
Norway,NOR,1980,112.084496
Norway,NOR,1981,104.1835
Norway,NOR,1982,100.11227
Norway,NOR,1983,98.31226
Norway,NOR,1984,102.18022
Norway,NOR,1985,107.2148
Norway,NOR,1986,114.973854
Norway,NOR,1987,114.59487
Norway,NOR,1988,107.59319
Norway,NOR,1989,108.836784
Norway,NOR,1990,102.262924
Norway,NOR,1991,96.731445
Norway,NOR,1992,96.99233
Norway,NOR,1993,99.619385
Norway,NOR,1994,103.50979
Norway,NOR,1995,106.96971
Norway,NOR,1996,114.43929
Norway,NOR,1997,114.82874
Norway,NOR,1998,115.23408
Norway,NOR,1999,116.51929
Norway,NOR,2000,108.98533
Norway,NOR,2001,114.80473
Norway,NOR,2002,113.96435
Norway,NOR,2003,118.46245
Norway,NOR,2004,113.5633
Norway,NOR,2005,115.055374
Norway,NOR,2006,117.82398
Norway,NOR,2007,121.14075
Norway,NOR,2008,114.245056
Norway,NOR,2009,113.279816
Norway,NOR,2010,119.77768
Norway,NOR,2011,116.164406
Norway,NOR,2012,116.08983
Norway,NOR,2013,117.56478
Norway,NOR,2014,114.270676
Norway,NOR,2015,116.293976
Norway,NOR,2016,112.658714
Norway,NOR,2017,111.99558
Norway,NOR,2018,115.44276
Norway,NOR,2019,110.24315
Norway,NOR,2020,102.11662
Norway,NOR,2021,104.959404
Norway,NOR,2022,107.24007
Norway,NOR,2023,106.811356
OECD (EI),,1965,13445.202
OECD (EI),,1966,14511.711
OECD (EI),,1967,15533.105
OECD (EI),,1968,16878.475
OECD (EI),,1969,18410.36
OECD (EI),,1970,20069.744
OECD (EI),,1971,20985.707
OECD (EI),,1972,22585.96
OECD (EI),,1973,24261.041
OECD (EI),,1974,23213.523
OECD (EI),,1975,22646.012
OECD (EI),,1976,24139.867
OECD (EI),,1977,24678.488
OECD (EI),,1978,25502.818
OECD (EI),,1979,25518.658
OECD (EI),,1980,23736.26
OECD (EI),,1981,22341.531
OECD (EI),,1982,21217.268
OECD (EI),,1983,20943.71
OECD (EI),,1984,21277.375
OECD (EI),,1985,21349.902
OECD (EI),,1986,22076.174
OECD (EI),,1987,22486.996
OECD (EI),,1988,23273.943
OECD (EI),,1989,23536.84
OECD (EI),,1990,23583.45
OECD (EI),,1991,23721.186
OECD (EI),,1992,24321.604
OECD (EI),,1993,24409.043
OECD (EI),,1994,25087.377
OECD (EI),,1995,25359.932
OECD (EI),,1996,26099.451
OECD (EI),,1997,26439.533
OECD (EI),,1998,26567.525
OECD (EI),,1999,26969.047
OECD (EI),,2000,27054.465
OECD (EI),,2001,27002.035
OECD (EI),,2002,26927.977
OECD (EI),,2003,27290.318
OECD (EI),,2004,27809.818
OECD (EI),,2005,27976.814
OECD (EI),,2006,27713.027
OECD (EI),,2007,27554.207
OECD (EI),,2008,26557.865
OECD (EI),,2009,25177.39
OECD (EI),,2010,25362.791
OECD (EI),,2011,24995.922
OECD (EI),,2012,24804.49
OECD (EI),,2013,24675.445
OECD (EI),,2014,24417.666
OECD (EI),,2015,24755.473
OECD (EI),,2016,25108.842
OECD (EI),,2017,25364.838
OECD (EI),,2018,25457.273
OECD (EI),,2019,25265.943
OECD (EI),,2020,22146.453
OECD (EI),,2021,23705.83
OECD (EI),,2022,24285.07
OECD (EI),,2023,24207.05
Oceania,,1965,232.65555
Oceania,,1966,250.18103
Oceania,,1967,272.33957
Oceania,,1968,294.28094
Oceania,,1969,302.95322
Oceania,,1970,337.80527
Oceania,,1971,354.72104
Oceania,,1972,363.9765
Oceania,,1973,387.8557
Oceania,,1974,404.6868
Oceania,,1975,399.33368
Oceania,,1976,408.52405
Oceania,,1977,425.3263
Oceania,,1978,431.71304
Oceania,,1979,437.05463
Oceania,,1980,416.62512
Oceania,,1981,408.8937
Oceania,,1982,403.29065
Oceania,,1983,385.20193
Oceania,,1984,395.81512
Oceania,,1985,394.52618
Oceania,,1986,384.35468
Oceania,,1987,397.8433
Oceania,,1988,413.65363
Oceania,,1989,429.37283
Oceania,,1990,443.72836
Oceania,,1991,432.95728
Oceania,,1992,442.1204
Oceania,,1993,455.4508
Oceania,,1994,476.98978
Oceania,,1995,494.0805
Oceania,,1996,506.56274
Oceania,,1997,517.0022
Oceania,,1998,517.831
Oceania,,1999,529.0255
Oceania,,2000,530.4041
Oceania,,2001,532.3296
Oceania,,2002,539.4578
Oceania,,2003,542.4564
Oceania,,2004,552.3267
Oceania,,2005,564.14136
Oceania,,2006,579.4316
Oceania,,2007,592.4553
Oceania,,2008,599.92505
Oceania,,2009,587.5632
Oceania,,2010,603.3685
Oceania,,2011,633.16077
Oceania,,2012,646.4313
Oceania,,2013,664.0687
Oceania,,2014,663.1447
Oceania,,2015,661.6025
Oceania,,2016,666.01294
Oceania,,2017,698.4188
Oceania,,2018,709.0849
Oceania,,2019,705.73303
Oceania,,2020,606.1734
Oceania,,2021,619.39923
Oceania,,2022,651.5266
Oceania,,2023,690.26904
Oman,OMN,1965,0.09738055
Oman,OMN,1966,0.12186111
Oman,OMN,1967,0.5409833
Oman,OMN,1968,0.65190834
Oman,OMN,1969,0.9285111
Oman,OMN,1970,0.9359056
Oman,OMN,1971,15.471502
Oman,OMN,1972,17.677216
Oman,OMN,1973,15.375914
Oman,OMN,1974,14.127883
Oman,OMN,1975,12.904697
Oman,OMN,1976,14.856398
Oman,OMN,1977,14.312169
Oman,OMN,1978,13.616951
Oman,OMN,1979,14.083727
Oman,OMN,1980,10.59754
Oman,OMN,1981,10.412597
Oman,OMN,1982,11.13332
Oman,OMN,1983,12.078274
Oman,OMN,1984,14.802035
Oman,OMN,1985,16.330181
Oman,OMN,1986,16.100573
Oman,OMN,1987,15.271984
Oman,OMN,1988,16.145262
Oman,OMN,1989,17.087587
Oman,OMN,1990,22.101206
Oman,OMN,1991,35.977516
Oman,OMN,1992,33.162346
Oman,OMN,1993,32.121742
Oman,OMN,1994,27.22416
Oman,OMN,1995,30.478481
Oman,OMN,1996,29.042772
Oman,OMN,1997,25.347273
Oman,OMN,1998,25.260342
Oman,OMN,1999,31.588726
Oman,OMN,2000,34.169247
Oman,OMN,2001,38.881546
Oman,OMN,2002,44.71315
Oman,OMN,2003,42.715023
Oman,OMN,2004,41.731388
Oman,OMN,2005,47.423676
Oman,OMN,2006,49.878475
Oman,OMN,2007,50.930866
Oman,OMN,2008,66.96638
Oman,OMN,2009,63.707405
Oman,OMN,2010,72.77801
Oman,OMN,2011,78.74119
Oman,OMN,2012,85.78784
Oman,OMN,2013,99.6837
Oman,OMN,2014,102.23613
Oman,OMN,2015,105.740265
Oman,OMN,2016,108.50814
Oman,OMN,2017,118.94404
Oman,OMN,2018,124.8697
Oman,OMN,2019,122.143265
Oman,OMN,2020,99.791824
Oman,OMN,2021,110.45808
Oman,OMN,2022,126.108864
Oman,OMN,2023,129.45384
Pakistan,PAK,1965,44.92068
Pakistan,PAK,1966,46.11689
Pakistan,PAK,1967,51.5479
Pakistan,PAK,1968,58.71033
Pakistan,PAK,1969,55.06346
Pakistan,PAK,1970,54.475094
Pakistan,PAK,1971,51.226597
Pakistan,PAK,1972,42.2802
Pakistan,PAK,1973,43.33429
Pakistan,PAK,1974,46.68848
Pakistan,PAK,1975,48.48073
Pakistan,PAK,1976,48.495506
Pakistan,PAK,1977,51.052937
Pakistan,PAK,1978,53.865543
Pakistan,PAK,1979,57.543625
Pakistan,PAK,1980,60.10244
Pakistan,PAK,1981,63.78669
Pakistan,PAK,1982,70.18829
Pakistan,PAK,1983,77.34512
Pakistan,PAK,1984,83.87065
Pakistan,PAK,1985,89.51502
Pakistan,PAK,1986,96.47393
Pakistan,PAK,1987,105.70086
Pakistan,PAK,1988,113.848915
Pakistan,PAK,1989,122.01713
Pakistan,PAK,1990,127.602325
Pakistan,PAK,1991,134.32481
Pakistan,PAK,1992,146.81076
Pakistan,PAK,1993,160.0418
Pakistan,PAK,1994,171.5628
Pakistan,PAK,1995,185.97589
Pakistan,PAK,1996,195.5896
Pakistan,PAK,1997,201.59088
Pakistan,PAK,1998,208.43974
Pakistan,PAK,1999,216.01376
Pakistan,PAK,2000,223.08223
Pakistan,PAK,2001,218.72188
Pakistan,PAK,2002,213.19598
Pakistan,PAK,2003,189.23906
Pakistan,PAK,2004,191.35681
Pakistan,PAK,2005,181.89467
Pakistan,PAK,2006,208.9376
Pakistan,PAK,2007,227.31567
Pakistan,PAK,2008,230.70963
Pakistan,PAK,2009,246.17116
Pakistan,PAK,2010,243.88008
Pakistan,PAK,2011,245.53178
Pakistan,PAK,2012,237.93188
Pakistan,PAK,2013,260.81177
Pakistan,PAK,2014,269.72635
Pakistan,PAK,2015,293.9605
Pakistan,PAK,2016,328.84857
Pakistan,PAK,2017,339.49326
Pakistan,PAK,2018,283.33865
Pakistan,PAK,2019,250.62538
Pakistan,PAK,2020,243.72148
Pakistan,PAK,2021,283.1235
Pakistan,PAK,2022,275.1417
Pakistan,PAK,2023,217.1885
Peru,PER,1965,43.167362
Peru,PER,1966,54.434715
Peru,PER,1967,54.833336
Peru,PER,1968,55.01083
Peru,PER,1969,54.147644
Peru,PER,1970,56.897602
Peru,PER,1971,56.256172
Peru,PER,1972,48.011005
Peru,PER,1973,55.933968
Peru,PER,1974,65.89939
Peru,PER,1975,69.020676
Peru,PER,1976,69.956894
Peru,PER,1977,69.8767
Peru,PER,1978,69.25631
Peru,PER,1979,71.98634
Peru,PER,1980,77.84784
Peru,PER,1981,79.46005
Peru,PER,1982,78.22811
Peru,PER,1983,67.83568
Peru,PER,1984,70.013115
Peru,PER,1985,67.58711
Peru,PER,1986,72.71551
Peru,PER,1987,80.29432
Peru,PER,1988,78.54943
Peru,PER,1989,69.6063
Peru,PER,1990,69.653175
Peru,PER,1991,64.45393
Peru,PER,1992,67.45526
Peru,PER,1993,70.53644
Peru,PER,1994,76.61635
Peru,PER,1995,86.40599
Peru,PER,1996,89.12813
Peru,PER,1997,88.13826
Peru,PER,1998,88.67419
Peru,PER,1999,90.520706
Peru,PER,2000,88.37054
Peru,PER,2001,83.596954
Peru,PER,2002,82.79648
Peru,PER,2003,78.31694
Peru,PER,2004,87.44952
Peru,PER,2005,85.74552
Peru,PER,2006,81.61111
Peru,PER,2007,84.94668
Peru,PER,2008,95.09226
Peru,PER,2009,96.45016
Peru,PER,2010,101.51831
Peru,PER,2011,112.06887
Peru,PER,2012,111.44959
Peru,PER,2013,116.81105
Peru,PER,2014,114.93645
Peru,PER,2015,122.690155
Peru,PER,2016,130.31395
Peru,PER,2017,132.51404
Peru,PER,2018,136.58824
Peru,PER,2019,140.72856
Peru,PER,2020,107.00644
Peru,PER,2021,132.54114
Peru,PER,2022,140.1973
Peru,PER,2023,144.11226
Philippines,PHL,1965,57.4021
Philippines,PHL,1966,63.940327
Philippines,PHL,1967,69.58127
Philippines,PHL,1968,82.39472
Philippines,PHL,1969,88.841705
Philippines,PHL,1970,90.00561
Philippines,PHL,1971,97.47116
Philippines,PHL,1972,102.89429
Philippines,PHL,1973,114.859406
Philippines,PHL,1974,107.578
Philippines,PHL,1975,116.69448
Philippines,PHL,1976,119.770164
Philippines,PHL,1977,130.15947
Philippines,PHL,1978,134.74797
Philippines,PHL,1979,139.32352
Philippines,PHL,1980,130.49712
Philippines,PHL,1981,122.71493
Philippines,PHL,1982,122.00833
Philippines,PHL,1983,122.14317
Philippines,PHL,1984,99.97544
Philippines,PHL,1985,88.851875
Philippines,PHL,1986,93.15116
Philippines,PHL,1987,108.554855
Philippines,PHL,1988,117.035934
Philippines,PHL,1989,134.99716
Philippines,PHL,1990,138.08571
Philippines,PHL,1991,134.88847
Philippines,PHL,1992,153.05324
Philippines,PHL,1993,168.78471
Philippines,PHL,1994,173.19214
Philippines,PHL,1995,203.45428
Philippines,PHL,1996,211.86565
Philippines,PHL,1997,231.8534
Philippines,PHL,1998,225.1748
Philippines,PHL,1999,212.49382
Philippines,PHL,2000,197.78395
Philippines,PHL,2001,196.75143
Philippines,PHL,2002,187.04333
Philippines,PHL,2003,185.97557
Philippines,PHL,2004,189.6213
Philippines,PHL,2005,174.7675
Philippines,PHL,2006,160.22676
Philippines,PHL,2007,166.13817
Philippines,PHL,2008,158.71425
Philippines,PHL,2009,166.4523
Philippines,PHL,2010,173.30891
Philippines,PHL,2011,163.80653
Philippines,PHL,2012,170.33029
Philippines,PHL,2013,177.93362
Philippines,PHL,2014,188.79242
Philippines,PHL,2015,215.39938
Philippines,PHL,2016,231.16743
Philippines,PHL,2017,247.42798
Philippines,PHL,2018,251.68646
Philippines,PHL,2019,256.9457
Philippines,PHL,2020,209.64127
Philippines,PHL,2021,225.74295
Philippines,PHL,2022,247.80963
Philippines,PHL,2023,259.20306
Poland,POL,1965,64.42475
Poland,POL,1966,67.00852
Poland,POL,1967,72.72036
Poland,POL,1968,90.988075
Poland,POL,1969,100.078026
Poland,POL,1970,105.84359
Poland,POL,1971,112.22479
Poland,POL,1972,125.95774
Poland,POL,1973,139.72865
Poland,POL,1974,147.14691
Poland,POL,1975,160.17279
Poland,POL,1976,176.80226
Poland,POL,1977,189.19632
Poland,POL,1978,202.32385
Poland,POL,1979,206.29735
Poland,POL,1980,203.74902
Poland,POL,1981,191.03615
Poland,POL,1982,180.37706
Poland,POL,1983,186.44765
Poland,POL,1984,191.37543
Poland,POL,1985,194.5768
Poland,POL,1986,200.98262
Poland,POL,1987,203.58064
Poland,POL,1988,208.54102
Poland,POL,1989,207.1039
Poland,POL,1990,189.75511
Poland,POL,1991,179.19951
Poland,POL,1992,163.77092
Poland,POL,1993,168.93677
Poland,POL,1994,178.15416
Poland,POL,1995,180.4534
Poland,POL,1996,210.81299
Poland,POL,1997,219.71667
Poland,POL,1998,249.88089
Poland,POL,1999,261.7574
Poland,POL,2000,240.63138
Poland,POL,2001,235.07964
Poland,POL,2002,239.5985
Poland,POL,2003,243.36377
Poland,POL,2004,260.05814
Poland,POL,2005,266.56586
Poland,POL,2006,284.99228
Poland,POL,2007,292.65717
Poland,POL,2008,300.85117
Poland,POL,2009,298.74213
Poland,POL,2010,314.1251
Poland,POL,2011,311.5057
Poland,POL,2012,298.3708
Poland,POL,2013,277.3465
Poland,POL,2014,277.49698
Poland,POL,2015,292.9932
Poland,POL,2016,321.5872
Poland,POL,2017,362.9471
Poland,POL,2018,372.2887
Poland,POL,2019,379.48453
Poland,POL,2020,359.47464
Poland,POL,2021,375.10825
Poland,POL,2022,389.426
Poland,POL,2023,390.33194
Portugal,PRT,1965,30.529512
Portugal,PRT,1966,31.292534
Portugal,PRT,1967,34.5241
Portugal,PRT,1968,37.036827
Portugal,PRT,1969,38.868618
Portugal,PRT,1970,53.6951
Portugal,PRT,1971,60.925804
Portugal,PRT,1972,66.2705
Portugal,PRT,1973,72.85421
Portugal,PRT,1974,77.65474
Portugal,PRT,1975,81.327896
Portugal,PRT,1976,85.188934
Portugal,PRT,1977,84.28477
Portugal,PRT,1978,87.35162
Portugal,PRT,1979,93.42953
Portugal,PRT,1980,100.01279
Portugal,PRT,1981,106.01107
Portugal,PRT,1982,111.01077
Portugal,PRT,1983,112.03897
Portugal,PRT,1984,111.805046
Portugal,PRT,1985,108.323456
Portugal,PRT,1986,115.4622
Portugal,PRT,1987,112.17974
Portugal,PRT,1988,117.46575
Portugal,PRT,1989,147.89993
Portugal,PRT,1990,140.23949
Portugal,PRT,1991,146.44716
Portugal,PRT,1992,162.93636
Portugal,PRT,1993,153.68877
Portugal,PRT,1994,155.42722
Portugal,PRT,1995,167.95164
Portugal,PRT,1996,159.85767
Portugal,PRT,1997,171.578
Portugal,PRT,1998,187.91159
Portugal,PRT,1999,193.70638
Portugal,PRT,2000,189.41812
Portugal,PRT,2001,189.5344
Portugal,PRT,2002,196.06561
Portugal,PRT,2003,184.26161
Portugal,PRT,2004,186.39532
Portugal,PRT,2005,192.48924
Portugal,PRT,2006,170.36934
Portugal,PRT,2007,172.20227
Portugal,PRT,2008,164.78693
Portugal,PRT,2009,152.80612
Portugal,PRT,2010,149.48177
Portugal,PRT,2011,140.12874
Portugal,PRT,2012,127.39728
Portugal,PRT,2013,130.73607
Portugal,PRT,2014,129.18199
Portugal,PRT,2015,132.16782
Portugal,PRT,2016,134.93422
Portugal,PRT,2017,135.99239
Portugal,PRT,2018,135.36813
Portugal,PRT,2019,139.91884
Portugal,PRT,2020,114.11291
Portugal,PRT,2021,117.34649
Portugal,PRT,2022,129.03947
Portugal,PRT,2023,123.63576
Qatar,QAT,1965,0.57273304
Qatar,QAT,1966,0.57199776
Qatar,QAT,1967,0.8658272
Qatar,QAT,1968,1.1196642
Qatar,QAT,1969,1.30044
Qatar,QAT,1970,1.1239372
Qatar,QAT,1971,1.0794972
Qatar,QAT,1972,1.2848859
Qatar,QAT,1973,1.6680157
Qatar,QAT,1974,2.2778795
Qatar,QAT,1975,2.7142978
Qatar,QAT,1976,3.73724
Qatar,QAT,1977,4.9303584
Qatar,QAT,1978,4.820811
Qatar,QAT,1979,5.219366
Qatar,QAT,1980,4.3004594
Qatar,QAT,1981,6.316161
Qatar,QAT,1982,7.013765
Qatar,QAT,1983,7.6721077
Qatar,QAT,1984,9.03474
Qatar,QAT,1985,9.599014
Qatar,QAT,1986,12.040971
Qatar,QAT,1987,11.789598
Qatar,QAT,1988,12.88871
Qatar,QAT,1989,13.575521
