Entity,Code,Year,Wind (% equivalent primary energy)
North America (EI),,1977,0
North America (EI),,1978,0
North America (EI),,1979,0
North America (EI),,1980,0
North America (EI),,1981,0
North America (EI),,1982,0
North America (EI),,1983,0.000034824006
North America (EI),,1984,0.00008049228
North America (EI),,1985,0.000083418876
North America (EI),,1986,0.000063508705
North America (EI),,1987,0.00005376863
North America (EI),,1988,0.000021169888
North America (EI),,1989,0.023476113
North America (EI),,1990,0.030953076
North America (EI),,1991,0.032727312
North America (EI),,1992,0.032125473
North America (EI),,1993,0.03274254
North America (EI),,1994,0.036674708
North America (EI),,1995,0.033075448
North America (EI),,1996,0.03274234
North America (EI),,1997,0.033071008
North America (EI),,1998,0.030348523
North America (EI),,1999,0.044786077
North America (EI),,2000,0.055016477
North America (EI),,2001,0.06741148
North America (EI),,2002,0.100190505
North America (EI),,2003,0.10940443
North America (EI),,2004,0.13518746
North America (EI),,2005,0.17129424
North America (EI),,2006,0.2570209
North America (EI),,2007,0.32555732
North America (EI),,2008,0.51960313
North America (EI),,2009,0.7388504
North America (EI),,2010,0.9205428
North America (EI),,2011,1.154118
North America (EI),,2012,1.3821167
North America (EI),,2013,1.5759339
North America (EI),,2014,1.7038556
North America (EI),,2015,1.9234161
North America (EI),,2016,2.2662597
North America (EI),,2017,2.4746737
North America (EI),,2018,2.5665255
North America (EI),,2019,2.7930362
North America (EI),,2020,3.418464
North America (EI),,2021,3.6011424
North America (EI),,2022,3.961245
North America (EI),,2023,3.9280381
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,0
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0.6843092
North Macedonia,MKD,2015,1.1033264
North Macedonia,MKD,2016,0.95805675
North Macedonia,MKD,2017,0.9989409
North Macedonia,MKD,2018,0.8464033
North Macedonia,MKD,2019,0.8640674
North Macedonia,MKD,2020,1.1078892
North Macedonia,MKD,2021,0.9324723
North Macedonia,MKD,2022,0.9162825
North Macedonia,MKD,2023,1.2213441
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0.0042192573
Norway,NOR,1994,0.0055982643
Norway,NOR,1995,0.0058051874
Norway,NOR,1996,0.0056960466
Norway,NOR,1997,0.0066381507
Norway,NOR,1998,0.006380369
Norway,NOR,1999,0.014064605
Norway,NOR,2000,0.015718486
Norway,NOR,2001,0.01527859
Norway,NOR,2002,0.040282927
Norway,NOR,2003,0.13173306
Norway,NOR,2004,0.14926574
Norway,NOR,2005,0.25597596
Norway,NOR,2006,0.3540837
Norway,NOR,2007,0.4555061
Norway,NOR,2008,0.45672283
Norway,NOR,2009,0.5285561
Norway,NOR,2010,0.48878998
Norway,NOR,2011,0.7016725
Norway,NOR,2012,0.75541997
Norway,NOR,2013,0.9782034
Norway,NOR,2014,1.1063236
Norway,NOR,2015,1.2309802
Norway,NOR,2016,1.0142106
Norway,NOR,2017,1.3536924
Norway,NOR,2018,1.856427
Norway,NOR,2019,2.8182266
Norway,NOR,2020,4.67019
Norway,NOR,2021,5.416302
Norway,NOR,2022,7.2479205
Norway,NOR,2023,6.55885
OECD (EI),,1965,0
OECD (EI),,1966,0
OECD (EI),,1967,0
OECD (EI),,1968,0
OECD (EI),,1969,0
OECD (EI),,1970,0
OECD (EI),,1971,0
OECD (EI),,1972,0
OECD (EI),,1973,0
OECD (EI),,1974,0
OECD (EI),,1975,0
OECD (EI),,1976,0
OECD (EI),,1977,0
OECD (EI),,1978,0.000018032006
OECD (EI),,1979,0.00003517399
OECD (EI),,1980,0.00006324692
OECD (EI),,1981,0.00006466831
OECD (EI),,1982,0.000117297284
OECD (EI),,1983,0.00020695524
OECD (EI),,1984,0.00027118967
OECD (EI),,1985,0.00037939101
OECD (EI),,1986,0.0008100709
OECD (EI),,1987,0.0011061417
OECD (EI),,1988,0.0018171449
OECD (EI),,1989,0.014264938
OECD (EI),,1990,0.019291162
OECD (EI),,1991,0.021033902
OECD (EI),,1992,0.023716673
OECD (EI),,1993,0.027934665
OECD (EI),,1994,0.033318512
OECD (EI),,1995,0.035492312
OECD (EI),,1996,0.039481793
OECD (EI),,1997,0.051388476
OECD (EI),,1998,0.068419755
OECD (EI),,1999,0.08968045
OECD (EI),,2000,0.13248362
OECD (EI),,2001,0.16024172
OECD (EI),,2002,0.22003196
OECD (EI),,2003,0.261697
OECD (EI),,2004,0.33808628
OECD (EI),,2005,0.40776002
OECD (EI),,2006,0.5030825
OECD (EI),,2007,0.63503146
OECD (EI),,2008,0.7998743
OECD (EI),,2009,1.0029113
OECD (EI),,2010,1.1374956
OECD (EI),,2011,1.4055548
OECD (EI),,2012,1.6305015
OECD (EI),,2013,1.8566219
OECD (EI),,2014,2.0092266
OECD (EI),,2015,2.3280196
OECD (EI),,2016,2.5018783
OECD (EI),,2017,2.8285973
OECD (EI),,2018,2.9571688
OECD (EI),,2019,3.314184
OECD (EI),,2020,3.9971728
OECD (EI),,2021,3.9553359
OECD (EI),,2022,4.3970733
OECD (EI),,2023,4.6753397
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0
Oceania,,1992,0.00016332048
Oceania,,1993,0.00068940537
Oceania,,1994,0.0014444711
Oceania,,1995,0.0017298933
Oceania,,1996,0.0032230131
Oceania,,1997,0.00434565
Oceania,,1998,0.008091325
Oceania,,1999,0.015979396
Oceania,,2000,0.048975915
Oceania,,2001,0.08111271
Oceania,,2002,0.12752861
Oceania,,2003,0.15525003
Oceania,,2004,0.20332418
Oceania,,2005,0.3342645
Oceania,,2006,0.46572793
Oceania,,2007,0.6161466
Oceania,,2008,0.7204293
Oceania,,2009,0.9497435
Oceania,,2010,1.0539393
Oceania,,2011,1.289517
Oceania,,2012,1.515393
Oceania,,2013,1.7126709
Oceania,,2014,1.7872347
Oceania,,2015,2.0627582
Oceania,,2016,2.2110603
Oceania,,2017,2.1876335
Oceania,,2018,2.5748377
Oceania,,2019,2.9468412
Oceania,,2020,3.5862272
Oceania,,2021,4.2217607
Oceania,,2022,4.5327873
Oceania,,2023,4.7692537
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0.007573996
Pakistan,PAK,2013,0.05487928
Pakistan,PAK,2014,0.109409146
Pakistan,PAK,2015,0.19758278
Pakistan,PAK,2016,0.453308
Pakistan,PAK,2017,0.4985762
Pakistan,PAK,2018,0.7715663
Pakistan,PAK,2019,0.844636
Pakistan,PAK,2020,0.73427284
Pakistan,PAK,2021,0.8286905
Pakistan,PAK,2022,1.2117273
Pakistan,PAK,2023,1.2148732
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.00086060475
Peru,PER,1997,0.0013164771
Peru,PER,1998,0.0010633275
Peru,PER,1999,0.001243886
Peru,PER,2000,0.0016053239
Peru,PER,2001,0.0024133574
Peru,PER,2002,0.002341679
Peru,PER,2003,0.002356674
Peru,PER,2004,0.0021969879
Peru,PER,2005,0.0020986295
Peru,PER,2006,0.0020619668
Peru,PER,2007,0.0018821021
Peru,PER,2008,0.0017324353
Peru,PER,2009,0.001688797
Peru,PER,2010,0.0014784269
Peru,PER,2011,0.001331848
Peru,PER,2012,0.0012816547
Peru,PER,2013,0.0012455182
Peru,PER,2014,0.25949308
Peru,PER,2015,0.5682665
Peru,PER,2016,0.9528294
Peru,PER,2017,0.94097686
Peru,PER,2018,1.2483147
Peru,PER,2019,1.3358029
Peru,PER,2020,1.6550753
Peru,PER,2021,1.4566197
Peru,PER,2022,1.4902924
Peru,PER,2023,1.7789954
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.015663752
Philippines,PHL,2006,0.04961354
Philippines,PHL,2007,0.05162743
Philippines,PHL,2008,0.052663453
Philippines,PHL,2009,0.05429321
Philippines,PHL,2010,0.05023012
Philippines,PHL,2011,0.0699536
Philippines,PHL,2012,0.057399966
Philippines,PHL,2013,0.046484444
Philippines,PHL,2014,0.101795524
Philippines,PHL,2015,0.45411414
Philippines,PHL,2016,0.5387162
Philippines,PHL,2017,0.5471846
Philippines,PHL,2018,0.55490786
Philippines,PHL,2019,0.4850173
Philippines,PHL,2020,0.5247181
Philippines,PHL,2021,0.6199784
Philippines,PHL,2022,0.48068222
Philippines,PHL,2023,0.55206865
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.00026670334
Poland,POL,1996,0
Poland,POL,1997,0.0005131248
Poland,POL,1998,0.0010711784
Poland,POL,1999,0.0010924268
Poland,POL,2000,0.0014530306
Poland,POL,2001,0.004070355
Poland,POL,2002,0.017812384
Poland,POL,2003,0.03477209
Poland,POL,2004,0.039299596
Poland,POL,2005,0.0364015
Poland,POL,2006,0.06560253
Poland,POL,2007,0.13361934
Poland,POL,2008,0.20917468
Poland,POL,2009,0.27716327
Poland,POL,2010,0.39909798
Poland,POL,2011,0.76044977
Poland,POL,2012,1.1539726
Poland,POL,2013,1.4464021
Poland,POL,2014,1.9094294
Poland,POL,2015,2.650947
Poland,POL,2016,2.929684
Poland,POL,2017,3.283749
Poland,POL,2018,2.7708983
Poland,POL,2019,3.354003
Poland,POL,2020,3.6424026
Poland,POL,2021,3.4682717
Poland,POL,2022,4.344873
Poland,POL,2023,5.4818025
Portugal,PRT,1996,0.024606304
Portugal,PRT,1997,0.043828536
Portugal,PRT,1998,0.094160676
Portugal,PRT,1999,0.12758358
Portugal,PRT,2000,0.16895442
Portugal,PRT,2001,0.25171706
Portugal,PRT,2002,0.3558937
Portugal,PRT,2003,0.47135353
Portugal,PRT,2004,0.7870852
Portugal,PRT,2005,1.7021321
Portugal,PRT,2006,2.8129535
Portugal,PRT,2007,3.8371258
Portugal,PRT,2008,5.66628
Portugal,PRT,2009,7.3413954
Portugal,PRT,2010,8.380461
Portugal,PRT,2011,8.720536
Portugal,PRT,2012,10.637352
Portugal,PRT,2013,11.30451
Portugal,PRT,2014,11.2453375
Portugal,PRT,2015,10.79677
Portugal,PRT,2016,10.776689
Portugal,PRT,2017,10.797571
Portugal,PRT,2018,10.848363
Portugal,PRT,2019,12.293129
Portugal,PRT,2020,12.177241
Portugal,PRT,2021,12.976471
Portugal,PRT,2022,13.145098
Portugal,PRT,2023,12.97263
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.00040625673
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.0006085023
Romania,ROU,2007,0.0018808839
Romania,ROU,2008,0.0031236908
Romania,ROU,2009,0.0064098383
Romania,ROU,2010,0.21424727
Romania,ROU,2011,0.93702424
Romania,ROU,2012,1.8403553
Romania,ROU,2013,3.333244
Romania,ROU,2014,3.3753998
Romania,ROU,2015,4.9904704
Romania,ROU,2016,4.6293273
Romania,ROU,2017,5.0812984
Romania,ROU,2018,4.266355
Romania,ROU,2019,4.651544
Romania,ROU,2020,4.9364405
Romania,ROU,2021,4.412086
Romania,ROU,2022,5.0654383
Romania,ROU,2023,5.5879507
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.000077879224
Russia,RUS,2001,0.00012427411
Russia,RUS,2002,0.00024795334
Russia,RUS,2003,0.00033484816
Russia,RUS,2004,0.00026844983
Russia,RUS,2005,0.00025948128
Russia,RUS,2006,0.00018879968
Russia,RUS,2007,0.00023688134
Russia,RUS,2008,0.00018462408
Russia,RUS,2009,0.00014108
Russia,RUS,2010,0.00014868483
Russia,RUS,2011,0.0001840799
Russia,RUS,2012,0.0001771318
Russia,RUS,2013,0.00015176802
Russia,RUS,2014,0.0032311766
Russia,RUS,2015,0.0050268793
Russia,RUS,2016,0.0049037975
Russia,RUS,2017,0.004546843
Russia,RUS,2018,0.0074412366
Russia,RUS,2019,0.009914309
Russia,RUS,2020,0.03699444
Russia,RUS,2021,0.0811446
Russia,RUS,2022,0.12688218
Russia,RUS,2023,0.14187807
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0.00040297964
Saudi Arabia,SAU,2018,0.00041097472
Saudi Arabia,SAU,2019,0.0005058073
Saudi Arabia,SAU,2020,0.00051808567
Saudi Arabia,SAU,2021,0.00049829157
Saudi Arabia,SAU,2022,0.119981974
Saudi Arabia,SAU,2023,0.11691261
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.0026378804
Slovakia,SVK,2004,0.008040212
Slovakia,SVK,2005,0.007592993
Slovakia,SVK,2006,0.007753898
Slovakia,SVK,2007,0.010947635
Slovakia,SVK,2008,0.009269378
Slovakia,SVK,2009,0.008712807
Slovakia,SVK,2010,0.008103884
Slovakia,SVK,2011,0.0069771768
Slovakia,SVK,2012,0.008663606
Slovakia,SVK,2013,0.008403695
Slovakia,SVK,2014,0.008974488
Slovakia,SVK,2015,0.008829902
Slovakia,SVK,2016,0.0086943265
Slovakia,SVK,2017,0.008205646
Slovakia,SVK,2018,0.008298338
Slovakia,SVK,2019,0.008556086
Slovakia,SVK,2020,0.0057999413
Slovakia,SVK,2021,0.006701761
Slovakia,SVK,2022,0.0057970765
Slovakia,SVK,2023,0.0055674156
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2012,0
Slovenia,SVN,2013,0.013495736
Slovenia,SVN,2014,0.013077787
Slovenia,SVN,2015,0.02162581
Slovenia,SVN,2016,0.020168541
Slovenia,SVN,2017,0.01884511
Slovenia,SVN,2018,0.019334547
Slovenia,SVN,2019,0.020263448
Slovenia,SVN,2020,0.021239238
Slovenia,SVN,2021,0.019110363
Slovenia,SVN,2022,0.021163072
Slovenia,SVN,2023,0.023042733
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.0013832541
South Africa,ZAF,2004,0.0025189677
South Africa,ZAF,2005,0.0026445212
South Africa,ZAF,2006,0.0025748992
South Africa,ZAF,2007,0.0024909345
South Africa,ZAF,2008,0.004042698
South Africa,ZAF,2009,0.005765249
South Africa,ZAF,2010,0.00644607
South Africa,ZAF,2011,0.0070577604
South Africa,ZAF,2012,0.0071252603
South Africa,ZAF,2013,0.0070511852
South Africa,ZAF,2014,0.19961956
South Africa,ZAF,2015,0.58334666
South Africa,ZAF,2016,0.76007533
South Africa,ZAF,2017,1.2652929
South Africa,ZAF,2018,1.193317
South Africa,ZAF,2019,1.176669
South Africa,ZAF,2020,1.2087862
South Africa,ZAF,2021,1.6100996
South Africa,ZAF,2022,1.8687546
South Africa,ZAF,2023,2.2307513
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0.0007961136
South America,,1997,0.0012049216
South America,,1998,0.0023280825
South America,,1999,0.0022898477
South America,,2000,0.0022286442
South America,,2001,0.005563743
South America,,2002,0.008424615
South America,,2003,0.008588758
South America,,2004,0.010482568
South America,,2005,0.011703343
South America,,2006,0.018799342
South America,,2007,0.036983892
South America,,2008,0.059943147
South America,,2009,0.06601099
South America,,2010,0.11275663
South America,,2011,0.13132502
South America,,2012,0.23414353
South America,,2013,0.30085295
South America,,2014,0.5784602
South America,,2015,1.0198542
South America,,2016,1.5275489
South America,,2017,1.9115293
South America,,2018,2.2270012
South America,,2019,2.713248
South America,,2020,3.193869
South America,,2021,3.7045543
South America,,2022,3.9284434
South America,,2023,4.3349147
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.0001983126
South Korea,KOR,1994,0.0001838959
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0.00013875315
South Korea,KOR,1998,0.00030384623
South Korea,KOR,1999,0.0008136508
South Korea,KOR,2000,0.0021981585
South Korea,KOR,2001,0.001609055
South Korea,KOR,2002,0.0018062845
South Korea,KOR,2003,0.002905079
South Korea,KOR,2004,0.0053820554
South Korea,KOR,2005,0.0141659705
South Korea,KOR,2006,0.025469411
South Korea,KOR,2007,0.038636446
South Korea,KOR,2008,0.04383973
South Korea,KOR,2009,0.06810009
South Korea,KOR,2010,0.074706145
South Korea,KOR,2011,0.07494418
South Korea,KOR,2012,0.077815205
South Korea,KOR,2013,0.097008236
South Korea,KOR,2014,0.095415205
South Korea,KOR,2015,0.10923925
South Korea,KOR,2016,0.13224117
South Korea,KOR,2017,0.16752642
South Korea,KOR,2018,0.18617056
South Korea,KOR,2019,0.2039585
South Korea,KOR,2020,0.24716946
South Korea,KOR,2021,0.2373038
South Korea,KOR,2022,0.2479892
South Korea,KOR,2023,0.25494537
South and Central America (EI),,1971,0
South and Central America (EI),,1972,0
South and Central America (EI),,1973,0
South and Central America (EI),,1974,0
South and Central America (EI),,1975,0
South and Central America (EI),,1976,0
South and Central America (EI),,1977,0
South and Central America (EI),,1978,0
South and Central America (EI),,1979,0
South and Central America (EI),,1980,0
South and Central America (EI),,1981,0
South and Central America (EI),,1982,0
South and Central America (EI),,1983,0
South and Central America (EI),,1984,0
South and Central America (EI),,1985,0
South and Central America (EI),,1986,0
South and Central America (EI),,1987,0
South and Central America (EI),,1988,0
South and Central America (EI),,1989,0
South and Central America (EI),,1990,0
South and Central America (EI),,1991,0
South and Central America (EI),,1992,0
South and Central America (EI),,1993,0.00011522476
South and Central America (EI),,1994,0.0004918395
South and Central America (EI),,1995,0.00046886053
South and Central America (EI),,1996,0.002428209
South and Central America (EI),,1997,0.00564752
South and Central America (EI),,1998,0.0059376894
South and Central America (EI),,1999,0.007912485
South and Central America (EI),,2000,0.01288699
South and Central America (EI),,2001,0.016296178
South and Central America (EI),,2002,0.022899004
South and Central America (EI),,2003,0.021730194
South and Central America (EI),,2004,0.025130695
South and Central America (EI),,2005,0.023728978
South and Central America (EI),,2006,0.032628
South and Central America (EI),,2007,0.04651353
South and Central America (EI),,2008,0.06494694
South and Central America (EI),,2009,0.08136369
South and Central America (EI),,2010,0.12786432
South and Central America (EI),,2011,0.1536031
South and Central America (EI),,2012,0.26270297
South and Central America (EI),,2013,0.34169185
South and Central America (EI),,2014,0.6114769
South and Central America (EI),,2015,1.031884
South and Central America (EI),,2016,1.4800606
South and Central America (EI),,2017,1.8146654
South and Central America (EI),,2018,2.1327443
South and Central America (EI),,2019,2.5607462
South and Central America (EI),,2020,2.994938
South and Central America (EI),,2021,3.4504216
South and Central America (EI),,2022,3.641955
